file,combo,benchmark,pair_key,idx,outcome,question_preview,gt_answer,guided_final_answer,baseline_final_answer,guided_correct,baseline_correct,guided_confidence,baseline_confidence,vote_consistency,wasted_votes,refiner_used,refiner_correct,plan_present,step_count,correct_vote_present,guided_strategy,baseline_strategy
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:29|gt:C,29,both_wrong,Passage: Why texting harms your IQ The regular use of text messages and e-mails can lower the IQ more than twice as much as smoking marijuana  . That is the statement of researchers who have found that tapping away on a ,C,B,B,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:2|gt:B,2,both_correct,"Passage: People in Mutsuhito, Japan, lived through one hundreds, and sometimes thousands, a day.But they couldn't get used to it. What was it? It was a string of earthquakes that made the small town shake all the time.Th",B,B,B,True,True,0.6,0.6,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:300|gt:B,300,both_correct,"Passage: Bob was born in Cambridge.  When he was in elementary school, he asked his mother to take him to parks in their community so he could collect empty soda cans to recycle.  His mother agreed, as long as he saved p",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:301|gt:B,301,baseline_only_wrong,"Passage: ""I would almost rather see you dead,"" Robert S. Cassatt, a leading banker of Philadelphia, shouted when his twenty-year-old eldest daughter announced that she wanted to become an artist. In the 19th century, pla",B,B,A,True,False,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:302|gt:D,302,both_wrong,Passage: Science Fiction The science fiction type of entertainment is considered by most to be fathered by Jules Verne (A Journey to the Center of the Earth and Twenty Thousand Leagues Under the Sea) and H. G. Wells (The,D,A,A,False,False,1.0,0.8,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:303|gt:B,303,guided_only_wrong,Passage: Are you a creative person? Are you looking for a challenging and unique work environment? Picture yourself at CRIENGLISH.com Positions open to native English Speakers Only Video reporters/editors: 1. Video editi,B,D,B,False,True,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:304|gt:B,304,both_wrong,"Passage: prefix = st1 /PITTSBURGH, Sept. 7 -- At 26, many people haven't even decided on a career. Luke Ravenstahl, cashing in on his family's political tradition, is already the mayor of Pittsburgh, the youngest mayor o",B,A,A,False,False,0.6,0.8,0.0,2.0,False,False,True,4,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:305|gt:B,305,both_correct,"Passage: Worn by the rich and famous around the world and now a $799.04 million-a-year enterprise , Ugg boots have come a long way since their 1973 creation--designed to keep surfers' feet warm in cold Australian conditi",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:306|gt:D,306,baseline_only_wrong,"Passage: Think of London and you're likely to think of the city's famous bright red double-deckers buses. Think of Thailand's capital city, Bangkok, and the noisy tuk-tuk ( ) may come to mind. Picture the American city o",D,D,C,True,False,0.4,1.0,0.4,3.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:307|gt:B,307,both_correct,"Passage: Family Vs Technology Modern technology certainly changes family behavior, but does it really damage family life as many people fear? Not necessarily, says Dr. Silva, a professor in Sociology  at the Open Univers",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:308|gt:D,308,guided_only_wrong,"Passage: Many years ago, when I was fresh out of school and working in Denver, I was driving to my parents' home in Missouri for Christmas. I stopped at a gas station about 50 miles from Oklahoma City, where I was planni",D,C,D,False,True,1.0,0.5,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:309|gt:A,309,baseline_only_wrong,"Passage: Good Teachers A language training school at Yayuncun needs two full-time teachers and three part-time teachers to teach adults, 12 students a class, oral English and business English during afternoons and evenin",A,A,B,True,False,0.8,0.6,0.8,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:30|gt:D,30,both_correct,"Passage: Computer technology is still developing rapidly. The computer of the future will continue to increase in value and performance while decreasing in cost. It will become smaller, but faster and more powerful. It i",D,D,D,True,True,0.8,1.0,0.8,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:310|gt:C,310,both_wrong,"Passage: A group of graduates, well established in their careers, were talking at a reunion and decided to visit their old university professor, now retired. During their visit, the conversation turned to complaints abou",C,B,D,False,False,1.0,1.0,0.0,0.0,False,False,True,4,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:311|gt:C,311,both_correct,"Passage: Wood Buffalo National Park  Wood Buffalo National Park is Canada's largest national park and one of the largest in the world. Established in 1922 to protect the last remaining herds of bison in northern Canada, ",C,C,C,True,True,0.6,0.75,0.6,2.0,False,False,True,5,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:312|gt:D,312,both_wrong,"Passage: People want action on noise, a recent public meeting in Brisbane showed.Some want technical improvements such as quieter air conditioners or better sound barriers around major roads.Others want tougher laws to r",D,C,C,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:313|gt:B,313,both_correct,"Passage: In the world today, there are millions of surveillance cameras, or ""spy cams"", watching and monitoring our daily activities. There are some benefits of course, as people who are breaking laws can be watched and ",B,B,B,True,True,0.6,1.0,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:314|gt:D,314,both_correct,Passage: Experts have put forward detailed plans for a tunnel to connect Taiwan with the Chinese mainland.     The shortest proposed route would be 126 kilometers more than twice the length of the English Channel Tunnel.,D,D,D,True,True,0.6,0.8,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:315|gt:D,315,both_wrong,"Passage: In 1955, a man named Raymond Kroc entered a partnership with two brothers named Mcdonald. They operated a popular restaurant in California which sold food that was easy to prepare and serve quickly. Hamburgers, ",D,A,A,False,False,0.6,0.75,0.0,2.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:316|gt:B,316,both_wrong,"Passage: A few years ago, I moved into a new house in Los Angeles. Soon after, a family moved in next door. It wasn't the best of times for me. I had just divorced  from my second wife, and I wasn't working. I'd come hom",B,C,C,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:317|gt:D,317,both_wrong,"Passage: Beijing has started a battle to get rid of ""Chinglish"" (Chinese English).The ""Language Mandarins"" of Beijing have decided that Chinglish is a disease for China's modernizing claim and must be _ before the city h",D,A,A,False,False,0.5,1.0,0.1667,3.0,True,False,True,3,True,refiner_tiebreak,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:318|gt:B,318,guided_only_wrong,"Passage: Thomas Brodie-Sangster's cars and action figures weren't just toys. ""They would always be characters, and I would always put on stupid voices,"" says Thomas (Born on 16 May 1990). For him, acting was just a matte",B,D,B,False,True,0.6,0.6,0.4,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:319|gt:A,319,both_wrong,"Passage: BERLIN(AP)--A tiger escaped its enclosure at Cologne Zoo in western Germany on Saturday and killed a female keeper before being shot dead by the zoo's director,police said. The tiger slipped through a passage be",A,B,B,False,False,1.0,0.6,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:31|gt:C,31,both_correct,"Passage: When Charles Strattion was five, he stopped growing. His mother took him to see the famous showman, P. T. Barnum, and thought a small person would be the perfect addition to his show. He hired Charles' parents a",C,C,C,True,True,0.5,0.8,0.5,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:320|gt:D,320,baseline_only_wrong,Passage: Did the iPod kill music ? DID Steve Jobs kill the music industry? That's the question on many people's lips since rock star Jon Bon Jovi accused the apple boss of personally destroying the music industry. Bon Jo,D,D,C,True,False,1.0,0.8,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:321|gt:D,321,baseline_only_wrong,"Passage: When we say older people shrink, we don't mean they become tiny enough to fit in your pocket! We just mean that it's common for older people to become a little shorter over time. This kind of shrinking can't be ",D,D,B,True,False,1.0,0.6,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:322|gt:B,322,both_correct,"Passage: I want to tell you a story that changed my life many years ago. We were living in College Station, Texas and my wife and I were on our way home from Houston, Texas one Saturday morning. We decided to stop at a l",B,B,B,True,True,0.6,0.8,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:323|gt:A,323,guided_only_wrong,Passage: Just getting accepted to an American college or university does not guarantee that you will get a visa. And getting a visa just lets you arrive in the United States. It does not guarantee that an immigration off,A,B,A,False,True,1.0,0.6,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:324|gt:C,324,guided_only_wrong,"Passage: prefix = st1 /PITTSBURGH, Sept. 7 -- At 26, many people haven't even decided on a career. Luke Ravenstahl, cashing in on his family's political tradition, is already the mayor of Pittsburgh, the youngest mayor o",C,B,C,False,True,0.6,0.8,0.2,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:325|gt:D,325,both_wrong,"Passage: College is a fresh start, and a chance to make new friends. These friends may become your lifelong friends, or the person you want to spend the rest of your life with. Whether you are going to a nearby college o",D,A,A,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:326|gt:D,326,both_correct,"Passage: ""Wake up. Alicia is waiting for you outside,"" my mother called from the kitchen. My mother didn't like me going for this weekend to my friend's house in the mountains. ""I trust you, but I don't trust the people ",D,D,D,True,True,1.0,0.6,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:327|gt:C,327,baseline_only_wrong,"Passage: Picking up objects plays an important role in people's life. El-E is a robot that is designed to get everyday objects for people with disabilities. About 1.5 meters tall, with a single robotic arm that can pick ",C,C,A,True,False,1.0,0.6667,1.0,0.0,False,False,True,3,True,majority,refiner_tiebreak
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:328|gt:D,328,baseline_only_wrong,"Passage: Nelson Mandela was a figure of international fame, and many details of his life and career were public knowledge. But here are four things you may not have known about the late South African leader. 1. He was a ",D,D,,True,False,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:329|gt:B,329,baseline_only_wrong,"Passage: To err is human. To blame the other guy is even more human. Common sense is not all that common. Why tell the truth when you can come up with a good excuse? These three popular misquotes are meant to be jokes, a",B,B,A,True,False,0.6,1.0,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:32|gt:D,32,both_correct,"Passage: One rainy night , Mark decided to end his life . Having undergone a lot of sufferings and frustrations , he walked the streets , feeling desperate . On that same night , I was sitting in my room when I heard the",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,5,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:330|gt:A,330,both_wrong,"Passage: Science isn't something mysterious, only for the few. Every one of us--whether a poet, worker, or physicist has to be able to think scientifically, and to understand some science, such as whether to smoke, what ",A,C,C,False,False,1.0,0.6,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:331|gt:A,331,baseline_only_wrong,Passage: The skin which covers the tips of the fingers and thumbs is crossed by numerous ridges   arranged in different patterns. These patterns are permanent from birth and remain exactly the same throughout a person's ,A,A,B,True,False,0.8,0.6,0.8,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:332|gt:B,332,guided_only_wrong,"Passage: For the first time in Hong Kong's history, an entertainer has been written into middle school textbooks. He is considered one of the best actors in Hong Kong. Yes, he is Chow Yun-fat. The example of his long har",B,C,B,False,True,0.6,1.0,0.0,2.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:333|gt:D,333,both_correct,"Passage: Many facts suggest that children are overweight and the situation is getting worse, according to the doctors. I feel there are a number of reasons for this. Some people blame the fact that we are surrounded by s",D,D,D,True,True,0.8,1.0,0.8,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:334|gt:B,334,both_correct,"Passage: Recently, South Korean star PSY's 'Gangnam style"" video has been popular on the Internet. It has become most people's favorite music. In fact, the song has set the Guinness World Record for the most popular vide",B,B,B,True,True,0.6,0.8,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:335|gt:C,335,both_wrong,"Passage: Pets are popular. They're good listeners, they encourage us to exercise, and they're always on our side when we argue with others. They can bring people comfort and pleasure. But it is important to keep in mind ",C,A,B,False,False,0.6,0.8,0.2,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:336|gt:C,336,both_correct,"Passage: A new international study shows that six people die every minute from smoking. That is 3 million deaths around the world every year. If the present rate of smoking continues, the number of deaths each year from ",C,C,C,True,True,0.6,1.0,0.6,2.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:337|gt:A,337,both_wrong,Passage: Have you ever tried broccoli ice cream? That's what Oliver serves his customers in the new movie Oliver's Organic Ice Cream. The one-minute film was created by kids. A film is a movie. The young students learned,A,D,B,False,False,1.0,0.5,0.0,0.0,False,False,True,4,False,majority,refiner_tiebreak
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:338|gt:B,338,both_correct,"Passage: Discover Artistic Talents across the Country Redtory, Guangzhou Redtory, established in 2009, is a spacious art district often referred to as Guangzhou's 798. Made up of more than 30 old halls, mostly buildings ",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,5,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:339|gt:B,339,both_wrong,"Passage: Ben and his wife Susan were on their way to have dinner with their friends. It was a dark,windy night, and they did not know the way very well. They drove through a town until they found what they thought was th",B,D,D,False,False,1.0,0.8,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:33|gt:B,33,baseline_only_wrong,"Passage: Every language has its own special words and expressions. And a story can be told about each of them. ""Hot"" is a simple, easily-understood word. So are most of the expressions made with the word ""hot"".  But not ",B,B,,True,False,0.8,1.0,0.8,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:340|gt:D,340,both_wrong,"Passage: City Varieties The Headrow, Leeds. Tel. 430808 Oct 10-11 only A Night at the Varieties.All the fun of an old music hall with Barry Cryer, Duggle Brown, 6 dancers, Mystina, Jon Barker, Anne Dural and the Tony Har",D,B,B,False,False,0.8,1.0,0.0,1.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:341|gt:B,341,both_wrong,"Passage: Little Tommy was doing very badly in math. His parents had tried everything--tutors, cards, special learning centers--in short, everything they could think of. Finally they took Tommy to a catholic  school. Afte",B,C,,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:342|gt:C,342,both_wrong,"Passage: One day about 30 years ago, a 2 year-old Chinese boy in Shenyang was watching a Tom and Jerry cartoon on TV. Tom the cat began to play the piano. The music was to beautiful that the boy fell in love with it at o",C,A,A,False,False,1.0,1.0,0.0,0.0,False,False,True,6,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:343|gt:B,343,both_wrong,"Passage: A woman was waiting at an airport one night, with several long hours before her flight. She bought a book and a bag of cookies in the airport shop, and found a place to drop. She was interested in her book, but ",B,D,A,False,False,0.8,0.8,0.0,1.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:344|gt:C,344,both_wrong,Passage: Polynesian Cultural Center The Polynesian Cultural Center (P.C.C.) offers the best value for your vacation dollar. There is so much to see and do for the entire family. They offer a unique and authentic view not,C,B,B,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:345|gt:C,345,both_wrong,"Passage: Eva Mozes Kor has good reasons to look down upon Oskar Groning. When she and her twin sister, Miriam, arrived in the Auschwitz death camp, they were met by Josef Mengele and became part of the cruel scientist's ",C,B,A,False,False,0.6,1.0,0.0,2.0,False,False,True,3,False,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:346|gt:A,346,guided_only_wrong,"Passage: A growing number of workers at Google Inc., Facebook Inc. and other employers are trading in their sit-down desks for standing ones, saying they feel more comfortable and energized. They also are _ by medical re",A,C,A,False,True,0.8,0.6,0.2,1.0,False,False,True,3,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:347|gt:B,347,guided_only_wrong,"Passage: It was an extremely hot day. My younger brother Walt and I had decided to go swimming in a deep swimming hole across Mr. Blickez's farm and through some woods, because it would be the only way to cool ourselves ",B,D,B,False,True,0.6,0.6667,0.2,2.0,False,False,True,4,True,majority,majority
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,RACE|idx:348|gt:C,348,baseline_only_wrong,"Passage: Almost 70 percent of Chinese middle school students have serious problems with their parents, the Beijing Morning Post quoted a survey as saying. The survey showed 6.62 percent of the surveyed students are afrai",C,C,B,True,False,1.0,0.6,1.0,0.0,False,False,True,3,True,majority,majority
