file,combo,benchmark,idx,question_preview,gt_answer,guided_final_answer,baseline_final_answer,guided_confidence,baseline_confidence,vote_consistency,refiner_used,refiner_correct,plan_present,step_count,correct_vote_present,root_cause,guided_vote_counts,baseline_vote_counts
week05_Adnan/results/CSQA_900_ft_ASDIV/results_COMMONSENSEQA_QWEN2.5-1.5B_900.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,COMMONSENSEQA,894,"We are all human, and we all what?  Options: A) write B) eat cake C) smile D) think critically E) die",E,D,E,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""D"": 5}","{""E"": 5}"
week05_Adnan/results/CSQA_900_ft_ASDIV/results_COMMONSENSEQA_QWEN2.5-1.5B_900.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,COMMONSENSEQA,895,"John needed a straight wire.  Unfortunately, this one had endured some abuse and had become what?  Options: A) bent B) bent C) crooked D) straightforth E) curved",A,C,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""C"": 5}","{""A"": 5}"
week05_Adnan/results/CSQA_900_ft_ASDIV/results_COMMONSENSEQA_QWEN2.5-1.5B_900.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,COMMONSENSEQA,897,Where does a wild bird usually live?  Options: A) cage B) sky C) countryside D) desert E) windowsill,C,A,C,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""A"": 5}","{""C"": 5}"
week05_Adnan/results/CSQA_900_ft_ASDIV/results_COMMONSENSEQA_QWEN2.5-1.5B_900.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,COMMONSENSEQA,90,What are people likely to want to do with their friends?  Options: A) own land B) own home C) talk to each other D) believe in god E) spend time,E,C,E,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""C"": 5}","{""E"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,108,Goal: How to beautify a hanging basket.  Which solution is more physically correct or practical?  A) Tie skinny ribbons around the plant here and there to add color B) Hang christmas ornaments from the plant.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,139,"Goal: What is the best way to get rid of hiccups?  Which solution is more physically correct or practical?  A) Actually try to hiccup, it will cure you. B) Actually try to stop your hiccup, it will cure you.",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,162,Goal: How to remove garlic odor from hands?  Which solution is more physically correct or practical?  A) Rub your hands on your stainless steel sink B) use lye soap with a little lemon juice mixed in and rub for two hour,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,174,Goal: How to wear a wide brimmed hat?  Which solution is more physically correct or practical?  A) Take the hat and place it on your head so that your head goes inside the opening. B) Take the hat and place it on your he,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,181,"Goal: how do I locate Circinus constellation  Which solution is more physically correct or practical?  A) Circinus is a small, faint constellation in the southern sky, first defined in 1756 by the French astronomer Nicol",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,187,Goal: A power washer  Which solution is more physically correct or practical?  A) can clean an aging cruise liner clear of grime B) can clean a dirty white t shirt clear of grime,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,190,Goal: To repair a cracked cranberry cookie dough log while cutting  Which solution is more physically correct or practical?  A) let it soften a bit on the counter and pinch back together B) let it cook in the oven for a ,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,197,Goal: how do you power through something?  Which solution is more physically correct or practical?  A) keep going no matter what. B) turn it on.,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,199,Goal: Make SOS signal.  Which solution is more physically correct or practical?  A) Make large foil sheet to reflect off planes in distance. B) Make small foil ball to reflect off planes in distance.,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,206,Goal: Carve words into wooden boards.  Which solution is more physically correct or practical?  A) Take a piece of paper and write the word you want to carve on it. Hold the paper over a board and use a knife to trace al,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,210,"Goal: How to ensure all parts of the wall are insulated.  Which solution is more physically correct or practical?  A) Using a can of spray insulation, spray parts in wall that have missed insulation until everything is c",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,213,Goal: To easily thread rope through a bag to act as a drawstring.  Which solution is more physically correct or practical?  A) Attach a safety pin to one end and pull through the tube in the fabric. B) Tie a knot to one ,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,222,"Goal: my eggs are almost expired, do I have to toss them?  Which solution is more physically correct or practical?  A) crack, and freeze in plastic bags. B) bake the eggs whole in their shells for six hours, and freeze.",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,233,"Goal: To assemble cardboard together to make a shelf, you can  Which solution is more physically correct or practical?  A) Tape the cardboard together B) Sew the cardboard together",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,234,Goal: How can I make a funnel?  Which solution is more physically correct or practical?  A) Cut an empty plastic soda bottle in half and use the top. B) Cut an empty plastic soda bottle in half and use the bottom.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,239,Goal: How to reuse old kitchen jars?  Which solution is more physically correct or practical?  A) One could reuse old kitchen jars as flower vases by painting them. B) One could reuse old kitchen jars as dog feeder for t,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,242,"Goal: To cover a print with masking tape before spray painting it.  Which solution is more physically correct or practical?  A) Carefully put the tape over the shapes and area to be protected from the paint, following as",A,B,A,1.0,1.0,0.0,False,False,True,4,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,246,Goal: crayon  Which solution is more physically correct or practical?  A) can color a paper towel roll green B) can color a bottle green,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,251,Goal: To shape the Popsicle sticks into a sunflower shape.  Which solution is more physically correct or practical?  A) Glue the Popsicle sticks to an embroidery ring. B) Tie the Popsicle sticks together using string.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,252,Goal: how to clean a cast iron skillet  Which solution is more physically correct or practical?  A) pour some coarse salt into the pan and use half a potato to rub it in until that mess has broken up and can be rinsed aw,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,276,Goal: How do I make the pattern for the baby leather shoes?  Which solution is more physically correct or practical?  A) Create a template on a piece of paper by placing your babies shoe on the paper and drawing around i,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,281,Goal: To fully cook the mac and cheese in the oven  Which solution is more physically correct or practical?  A) bake at  428 degrees F for 20 - 25 minutes B) bake at  428 degrees C for 20 - 25 minutes,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,293,Goal: Create paper microwave cover.  Which solution is more physically correct or practical?  A) Place coffee filter over food. B) Place coffee can over food.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,315,Goal: Cut a book cleanly in half.  Which solution is more physically correct or practical?  A) A band saw can cut a book cleanly in half. B) A hack saw can cut a book cleanly in half.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,317,Goal: How do I take the best group selfie on your phone.  Which solution is more physically correct or practical?  A) Use the timer on your phone so you have time to get in place and then hold your arm as far out as you ,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,34,"Goal: how to make sweet potato spoonbread  Which solution is more physically correct or practical?  A) Bring 2 cups milk, 2 tablespoons each butter and brown sugar, 1 teaspoon kosher salt and a pinch of cayenne to a boil",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,352,Goal: To smooth the edge of the bar stool seat.  Which solution is more physically correct or practical?  A) Take the router with round over bit. Go around the edges of the bar stool seat. Round the edges on the top of t,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,354,Goal: How to safely change a light bulb.  Which solution is more physically correct or practical?  A) Turn off the power. Never attempt to change a light bulb with the power still connected. Then allow bulb to cool befor,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,360,Goal: Make temporary hair dye for kids.  Which solution is more physically correct or practical?  A) Spray kids hair with hair spray and then sprinkle Kool-Aid powder. B) Spray kids hair with hair spray and then sprinkle,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,363,"Goal: To melt chocolate, you can  Which solution is more physically correct or practical?  A) Place in a metal pot over the stove B) Place in a metal pot in the microwave",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,364,Goal: To determine how much iodine needs to be added to test the water for drink-ability.  Which solution is more physically correct or practical?  A) If the water is cloudy add more drops. B) If the water is clear add m,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,368,"Goal: How to make Vanilla Root beer Ice cream at home.  Which solution is more physically correct or practical?  A) In a medium mixing bowl combine 7 cups chilled whipping cream, 2 14 oz. cans sweetened condensed milk an",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,37,Goal: peeler  Which solution is more physically correct or practical?  A) can be used as a decoration on a television B) can be used as a decoration on a sock,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,383,"Goal: How can you keep your taco shell crispy when building your tacos?  Which solution is more physically correct or practical?  A) Place cheese in the taco before any of the other fillings, it will form a shield over t",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,394,Goal: heater  Which solution is more physically correct or practical?  A) warming boat easily B) warming backyard easily,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,405,Goal: Make a piano fountain.  Which solution is more physically correct or practical?  A) Place piano next to pond and add plants to interior of piano. B) Place piano next to pond and add plants to exterior of piano.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,414,Goal: how to unzip a backpack?  Which solution is more physically correct or practical?  A) grab zipper tab firmly in fingers and lift and pull towards the opposite side of the backpack it is on until the backpack is ful,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,41,Goal: Add seed identifiers to new plants.  Which solution is more physically correct or practical?  A) Clip clothespins to planter rims. B) Clip binder clips to planter rims.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,423,Goal: How to stop a pie crust from burning while it bakes.  Which solution is more physically correct or practical?  A) To stop a pie crust from burning add a foil protector at the beginning of baking when the pie is not,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,426,Goal: How can I clean my toenails of debris?  Which solution is more physically correct or practical?  A) Take a pencil tip and work under your nails with it to get the junk out from under them. B) Take a pencil eraser a,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,436,"Goal: How to properly store kitchen knives?  Which solution is more physically correct or practical?  A) Once the knife is clean and dry, place it inside a sheath and into a draw or a alternatively without a sheath in a ",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,439,"Goal: How do I get a stain out of my curtains?  Which solution is more physically correct or practical?  A) Apply a generous amount of liquid dishwashing soap on the stain. Dampen a sponge with hot water, then blot the f",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,455,Goal: handkerchief  Which solution is more physically correct or practical?  A) can act as patch  on a real person's bed B) can act as a comforter on a real person's bed,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,458,"Goal: How to quickly dry a towel?  Which solution is more physically correct or practical?  A) Once the towel is washed, twist and strain it in the bathtub then dry in the dryer and hang outside afterward B) Before the t",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,472,Goal: How should I start the assembling process?  Which solution is more physically correct or practical?  A) You should organize the pieces first by assembling number. B) You should first start with the bigger pieces an,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,474,Goal: To make stuffed pizza crust  Which solution is more physically correct or practical?  A) Put cheese on the outer edge of the dough and fold over. B) Fold over the outer edge of dough and insert cheese.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,48,Goal: Remove hair from kitchen drain.  Which solution is more physically correct or practical?  A) Pour full 2 liter bottle of coke soda down kitchen drain. B) Pour full 2 liter bottle of club soda down kitchen drain.,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,495,"Goal: How can you neatly cut a cake?  Which solution is more physically correct or practical?  A) Run the knife you use for cutting under hot water, dry the knife and cut, repeat as needed. B) Run the knife you use for c",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,496,"Goal: How do I make a hanging lamp with Christmas lights?  Which solution is more physically correct or practical?  A) Buy some craft wire, twist the wire into a lampshade form and attach the Christmas lights to it, hang",A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,64,Goal: How long will it take to cure countertops when redoing a kitchen?  Which solution is more physically correct or practical?  A) The curing process takes at least 10 days during which you will need to do your grindin,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,68,Goal: How can I clean out a fish bowl?  Which solution is more physically correct or practical?  A) Move the fish to another area and then spray the fish bowl with cleaner. Rinse with hot water til clean. B) Move the fis,A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,70,Goal: To remotely control your computer.  Which solution is more physically correct or practical?  A) Connect a wireless mouse to the computer and use it within the range specified B) use a remote controlled controller t,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,72,"Goal: To make a BLT,  Which solution is more physically correct or practical?  A) place bacon, lettuce, and tomato onto a sandwich. B) place bacon, lettuce, and toast onto a sandwich.",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,90,"Goal: To clean a hairbrush.  Which solution is more physically correct or practical?  A) Holding the handle, swirl the head of the brush around in a bowl of warm water. Next, put a few drops of gentle shampoo on the bris",A,B,A,1.0,1.0,0.0,False,False,True,2,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
week05_Adnan/results/PIQA_500_Ablation/results_PIQA_QWEN2.5-1.5B_500.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,PIQA,93,Goal: To keep necklaces from getting tangled when traveling.  Which solution is more physically correct or practical?  A) Loop the necklaces through a straw and close the clasp so they won't get tangled. B) Loop the neck,A,B,A,1.0,1.0,0.0,False,False,True,3,False,solver_instability_or_sampling,"{""B"": 5}","{""A"": 5}"
