,mode,idx,question,gt_answer,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
95,guided,95,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations How many friends can she invite?,95,95,True,majority,0.4,2,5,0.4,3,False,,"{'95': 2, '84': 1}",Step 1: 6 * 14 + 11 = ?,GSM8K,QWEN
96,guided,96,Baker made 155 cakes. If his friend bought 140 cakes from him How many cakes would baker still have?,15,15,True,majority,0.8,4,5,0.8,1,False,,{'15': 4},Step 1: 155 - 140 = ?,GSM8K,QWEN
97,guided,97,A grocery store had 22 bottles of regular soda and 61 bottles of diet soda How many more bottles of diet soda than regular soda did they have?,39,39,True,majority,0.8,4,5,0.8,1,False,,"{'39': 4, '49': 1}",Step 1: 61 - 22 = ?,GSM8K,QWEN
98,guided,98,"A grocery store had 36 apples, 80 bottles of regular soda and 54 bottles of diet soda How many more bottles than apple did they have?",98,44,False,majority,1.0,0,5,0.0,0,False,,{'44': 5},Step 1:  Bottles - Apples = 80 - 36 = ?,GSM8K,QWEN
99,guided,99,Ryan learns english and chinese for 7 days. Every day he spends 4 hours on learning english and 5 hours on learning chinese How many hours does he spend on learning english and chinese in all?,63,63,True,majority,0.4,2,5,0.4,3,False,,"{'63': 2, '9': 1}",Step 1: 4 + 5 = 9,GSM8K,QWEN
100,guided,100,Debby drinks 6 bottles a day. If she bought a total of 12 water bottles How many days would they last her?,2,2,True,majority,0.6,3,5,0.6,2,False,,{'2': 3},Step 1: Total bottles / Bottles per day = 12 / 6 = ?,GSM8K,QWEN
101,guided,101,David did 44 push-ups in gym class today. David did 9 more push-ups than Zachary How many push-ups did Zachary do?,35,,False,refiner_tiebreak,0.6667,1,6,0.1667,2,True,False,"{'': 4, '44': 1, '35': 1}",Zachary - 9 = 44,GSM8K,QWEN
102,guided,102,Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3 How many packages will she have?,17,17,True,majority,0.6,3,5,0.6,2,False,,"{'17': 3, '51': 1}",Step 1: 51 / 3 = 17,GSM8K,QWEN
103,guided,103,During summer break 907611 kids from Lawrence county stay home and the other 455682 kids go to camp About how many kids are in Lawrence county?,1363293,,False,majority,1.0,0,5,0.0,0,False,,{'': 5},"Step 1: Stay_home + Go_to_camp = Total
           907611 + 455682 = ?",GSM8K,QWEN
104,guided,104,Danny collects bottle caps and wrappers. He found 66 wrappers and 39 bottle caps at the park. Now he has 16 bottle caps and 68 wrappers in his collection How many wrappers did danny have at first?,2,52,False,majority,0.4,0,5,0.0,3,False,,{'52': 2},Step 1: 68 - 16 = ?,GSM8K,QWEN
105,guided,105,After Jessie started to go jogging everyday she lost 35 kilograms. She weighed 69 kilograms before beginning jogging How much does she weigh now?,34,34,True,majority,0.8,4,5,0.8,1,False,,{'34': 4},"Step 1: Before jogging weight - Lost weight = Now weight  
69 - 35 = ?",GSM8K,QWEN
106,guided,106,Josh had 20 marbles in his collection. He gave 2 marbles to Jack How many marbles does Josh have now?,18,18,True,majority,0.6,3,5,0.6,2,False,,{'18': 3},Step 1: 20 - 2 = 18,GSM8K,QWEN
107,guided,107,Zachary did 15 push-ups in gym class today. David did 39 more push-ups than Zachary. John did 9 push-ups less than David How many more push-ups did Zachary do than John?,30,-30,False,majority,0.4,0,5,0.0,3,False,,"{'-30': 2, '0': 1, '54': 1}","Zachary - (David - 39) = 15 - 36 = ?
Answer: 15 - 36",GSM8K,QWEN
108,guided,108,Lewis earns $ 368 every week during the 1359 weeks of harvest. If he has to pay $ 388 rent every week How much money does he pay as rent during the harvest season?,527292,493,False,majority,0.2,0,5,0.0,4,False,,{'493': 1},"Step 1: 388 * 1359 = 527,092",GSM8K,QWEN
109,guided,109,Winter is almost here and most animals are migrating to warmer countries. There are 18 bird families living near the mountain. If 38 bird families flew away to africa and 80 bird families flew away to asia How many bird families flew away for the winter?,118,118,True,majority,0.8,4,5,0.8,1,False,,"{'118': 4, '8': 1}",Step 1: 38 + 80 = ?,GSM8K,QWEN
110,guided,110,Mary is baking a cake. The recipe calls for 11 cups of sugar 6 cups of flour and 9 cups of salt. She already put in 12 cups of flour How many more cups of sugar than cups of salt does she need to add now?,2,2,True,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'2': 1, '': 1, '3': 1, '7': 1, '1': 1, '6': 1}","Step 1: Needed sugar - Added flour = 11 - 12 = -1 (not possible, so adjust to |Needed sugar| - Added flour)
Step 2: Needed salt = 9 (already given)",GSM8K,QWEN
111,guided,111,Jessie weighed 114 kilograms. After she started to go jogging everyday she lost 50 kilograms in the first week and 60 kilograms in the second week How much does she weigh now?,4,4,True,majority,0.4,2,5,0.4,3,False,,"{'4': 2, '64': 1}","Step 1: 114 - 50 = ?  
Step 2: ? - 60 = ?",GSM8K,QWEN
112,guided,112,Jesse's room is 7 feet long. If she needs a carpet of size 14 square feet What is the width of her room?,2,2,True,majority,0.4,2,5,0.4,3,False,,{'2': 2},"Step 1: Area_needed / Length = Width
         14 sq ft / 7 ft = ?",GSM8K,QWEN
113,guided,113,A farmer had 175 tomatoes and 77 potatoes in his garden. If he picked 172 potatoes How many tomatoes and potatoes does he have left?,80,95,False,majority,0.6,0,5,0.0,2,False,,"{'98': 1, '95': 3}",Step 1: Picked - Given = 172 - 77 = ?,GSM8K,QWEN
114,guided,114,The Ferris wheel in paradise park has 3 small seats and 7 large seats. Each small seat can hold 16 people and large seat can hold 12 people How many people can ride the Ferris wheel on large seats?,84,84,True,majority,0.8,4,5,0.8,1,False,,{'84': 4},Step 1: Large seat capacity × Number of large seats = 12 × 7 = ?,GSM8K,QWEN
115,guided,115,Bobby had 22 pieces of candy. He ate some pieces of candy. Then he ate 5 more. If he still has 8 pieces of candy left How many pieces of candy had he eaten at the start?,9,14,False,majority,0.4,1,5,0.2,3,False,,"{'14': 2, '8': 1, '19': 1, '9': 1}","Eaten - 5 = 8
8 + 5 = ?",GSM8K,QWEN
116,guided,116,There are 2 baskets of peaches. Each basket has 4 red peaches and some more green peaches. If there are a total of 12 peaches in all baskets How many green peaches are in each basket?,2,4,False,majority,0.4,0,5,0.0,3,False,,"{'12': 1, '4': 2}","Step 1: (Total red peaches) + (Green peaches per basket) = Total peaches in one basket
Step 2: 8 + Green peaches per basket = 6",GSM8K,QWEN
117,guided,117,Baker made some cakes. He sold 145 of them. If he still has 72 cakes left How many cakes did baker make?,217,217,True,majority,0.8,4,5,0.8,1,False,,{'217': 4},"Step 1: Sold + Left = Made
         145 + 72 = ?",GSM8K,QWEN
118,guided,118,David did 40 more push-ups but 17 less crunches than Zachary in gym class today. If Zachary did 34 push-ups and 62 crunches How many crunches did David do?,45,45,True,majority,0.6,3,5,0.6,2,False,,{'45': 3},"Zachary crunches - 17 = David's crunches
62 - 17 = ?",GSM8K,QWEN
119,guided,119,Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with her How much money did she have initially?,111,111,True,majority,0.4,2,5,0.4,3,False,,"{'111': 2, '33': 1}","Initial amount - Amount spent = Remaining amount  
X - 78 = 33",GSM8K,QWEN
120,guided,120,Bobby ate 17 pieces of candy. Then he ate 15 more. If he initially had 36 pieces of candy How many pieces of candy does he still have left?,4,,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'': 2, '32': 2, '4': 2}","Step 1: 17 + 15 = ?  
Step 2: Initial - (17 + 15) = ?",GSM8K,QWEN
121,guided,121,An industrial machine made 13 shirts yesterday and 3 shirts today. It can make 8 shirts a minute How many minutes did the machine work in all?,2,16,False,majority,0.6,0,5,0.0,2,False,,"{'16': 3, '3': 1}",Step 1: 13 + 3 = ?,GSM8K,QWEN
122,guided,122,They decided to hold the party in their backyard. They have 12 sets of tables and each set has 14 chairs. There are also 6 chairs extra How many chairs do they have for the guests?,174,174,True,majority,0.2,1,5,0.2,4,False,,{'174': 1},Step 1: (Sets × Chairs per Set) + Extra Chairs = 12 × 14 + 6 = ?,GSM8K,QWEN
123,guided,123,Adam has 10 apples. Jackie has 2 apples How many more apples does Adam have than Jackie?,8,8,True,majority,1.0,5,5,1.0,0,False,,{'8': 5},Adam - Jackie = 10 - 2 = ?,GSM8K,QWEN
124,guided,124,Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches How many peaches does Jake have?,9,9,True,majority,1.0,5,5,1.0,0,False,,{'9': 5},Step 1: 16 - 7 = ?,GSM8K,QWEN
125,guided,125,Dan has $ 5. He bought a candy bar for $ 2 and a chocolate for $ 3 How much money did he spend to buy chocolate than he did to buy candy bar?,1,1,True,majority,1.0,5,5,1.0,0,False,,{'1': 5},Step 1: Chocolate cost - Candy bar cost = 3 - 2 = ?,GSM8K,QWEN
126,guided,126,There are 8 different movies and 21 different books in the ' crazy silly school ' series. If you read 7 of the books and watched 4 of the movies How many more movies do you still have to watch?,4,3,False,majority,0.8,0,5,0.0,1,False,,"{'3': 4, '7': 1}",Step 1: Books_read - Movies_watched = 7 - 4 = ?,GSM8K,QWEN
127,guided,127,White t - shirts can be purchased in packages of 13. If mom buys 39 white t - shirts How many packages will she have?,3,3,True,majority,0.6,3,5,0.6,2,False,,{'3': 3},Step 1: 39 ÷ 13 = 3,GSM8K,QWEN
128,guided,128,Julia played tag with 19 kids on monday. She played tag with 18 kids on tuesday. She spent a total of 38 hours to play tag on both days How many more kids did she play with on monday than on tuesday?,1,1,True,majority,0.4,2,5,0.4,3,False,,{'1': 2},Step 1: 19 - 18 = ?,GSM8K,QWEN
129,guided,129,3 birds and 4 storks were sitting on the fence. 6 more storks came to join them How many birds and storks are sitting on the fence?,13,10,False,majority,0.8,0,5,0.0,1,False,,{'10': 4},Step 1: 4 + 6 = ?,GSM8K,QWEN
130,guided,130,He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges How many days will it take to harvest 80 sacks of oranges?,5,64,False,majority,0.8,0,5,0.0,1,False,,{'64': 4},Step 1: 80 - 16 = ?,GSM8K,QWEN
131,guided,131,Adam has 3 more apples than jackie. Adam has 9 apples How many apples does Jackie have?,6,6,True,majority,1.0,5,5,1.0,0,False,,{'6': 5},Step 1: 9 - 3 = 6,GSM8K,QWEN
132,guided,132,An industrial machine can make 3 shirts per minute. It made 6 shirts in all How many minutes was the machine working?,2,,False,refiner_tiebreak,0.3333,1,6,0.1667,4,True,False,"{'2': 1, '1': 1, '9': 1, '': 2, '0.5': 1}",Step 1: Shirts / Minutes = 3 / ? = 6,GSM8K,QWEN
133,guided,133,Allan brought 5 balloons. If Allan and Jake brought total of 6 balloons to the park How many balloons did Jake bring to the park?,1,6,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,False,"{'': 1, '1': 2, '6': 3}","Step 1: Allan's Balloons + Jake's Balloons = Total Balloons
       5 + J = 6",GSM8K,QWEN
134,guided,134,After resting they decided to go for a swim. The depth of the water is 9 times Dean's height. If Ron is 15 feet tall and Dean is 6 feet shorter than Ron How deep was the water?,81,54,False,majority,0.4,1,5,0.2,3,False,,"{'54': 2, '81': 1, '6': 1}","Step 1: R - D = 15 - (15 - 6) = ?  
       Step 2: 9 * (R - D) = ?",GSM8K,QWEN
135,guided,135,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 39 inches. The grasshopper jumped 19 inches farther than the frog and the mouse jumped 12 inches lesser than the frog How far did the mouse jump?",8,20,False,majority,0.6,2,5,0.4,2,False,,"{'8': 2, '20': 3}","Step 1: Frog's Jump - Grasshopper's Jump Farther = 39 - 19 = ?  
Step 2: Mouse's Jump = Frog's Jump - 12 = ?",GSM8K,QWEN
136,guided,136,Tiffany was collecting cans for recycling. On monday she had 3 bags of cans. The next day she found 7 more bags of cans and 44 bags of bottles How many bags of cans did she have altogether?,10,10,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'10': 3, '': 1, '54': 2}",Step 1: Bags from Monday + Bags from Tuesday = 3 + 7 = ?,GSM8K,QWEN
137,guided,137,Jerry had 2 action figures and 10 books on a shelf in his room. Later he added 4 more action figures to the shelf How many more books than action figures were on his shelf?,4,4,True,majority,0.4,2,5,0.4,3,False,,"{'4': 2, '14': 1, '2': 1}",Step 1: 10 - 6 = ? (books - [action figures initial + additional]),GSM8K,QWEN
138,guided,138,Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initially How many more bird families flew away for the winter than those that stayed behind?,127,41,False,majority,0.8,0,5,0.0,1,False,,{'41': 4},Step 1: 86 - 45 = ?,GSM8K,QWEN
139,guided,139,There are 11 baskets of peaches. Each basket has 10 red peaches and 18 green peaches How many peaches are in the baskets altogether?,308,28,False,majority,0.6,0,5,0.0,2,False,,{'28': 3},Step 1: (10 + 18) * 11 = 38 * 11 = ?,GSM8K,QWEN
140,guided,140,Adam has 9 apples. Jackie has 10 apples How many more apples does Jackie have than Adam?,1,1,True,majority,0.4,2,5,0.4,3,False,,"{'1': 2, '9': 1}",Step 1: 10 - 9 = 1,GSM8K,QWEN
141,guided,141,The school is planning a field trip. The school has 72 classrooms. There are 3 seats on each school bus. If there are a total of 111 students in the school How many buses are needed to take the trip?,37,37,True,majority,0.6,3,5,0.6,2,False,,"{'37': 3, '38': 1}",Step 1: Total Students / Seats per Bus = 111 / 3 = ?,GSM8K,QWEN
142,guided,142,Kelly has 80 nintendo games. She found 31 more nintendo games How many does she need to give away so that she will have 6 games left?,105,111,False,majority,0.8,1,5,0.2,1,False,,"{'111': 4, '105': 1}","Step 1: Found + Additional = Total = 31 + 80 = ?
Step 2: Total - Needed = Given Away = ? - 6",GSM8K,QWEN
143,guided,143,Paco had 40 cookies. He ate 2 of them. Then he bought 37 more cookies How many cookies did Paco have left?,75,38,False,majority,0.4,1,5,0.2,3,False,,"{'38': 2, '75': 1}","Step 1: 40 - 2 = ?  
Step 2: ? + 37 = ?",GSM8K,QWEN
144,guided,144,Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour How many more cups of flour than cups of sugar does she need to add now?,1,,False,refiner_tiebreak,0.6667,1,6,0.1667,2,True,False,"{'': 4, '1': 1, '7': 1}","Step 1: Needed flour - Added flour = 9 - 2 = ?  
Step 2: Needed sugar = 6",GSM8K,QWEN
145,guided,145,Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser How many more crayons than erasers did he have left?,66,94,False,majority,0.6,0,5,0.0,2,False,,"{'94': 3, '-363': 1}",617 - 523 = ?,GSM8K,QWEN
146,guided,146,There are 4 different books and 17 different movies in the ' crazy silly school ' series. If you read 19 of the books and watched 7 of the movies How many more movies do you still have to watch?,10,15,False,majority,0.4,0,5,0.0,3,False,,"{'15': 2, '-15': 1}","Step 1: Read - Books = 19 - 4 = ?
Step 2: Watched - Movies = 7 - ?",GSM8K,QWEN
147,guided,147,Debby bought some water bottles when they were on sale. She drank 109 bottles a day. If the bottles lasted for 74 days How many bottles had she bought?,8066,7326,False,majority,0.2,0,5,0.0,4,False,,{'7326': 1},"Step 1: Bottles per day × Days = Bought
       109 × 74 = ?",GSM8K,QWEN
148,guided,148,Katie had 62 new games and 80 old games. Her friends had 73 new games and 41 old games How many old games do they have 3,121,121,True,majority,0.8,4,5,0.8,1,False,,{'121': 4},Step 1: Old Games Combined = Katie's Old + Friends' Old = 80 + 41 = ?,GSM8K,QWEN
149,guided,149,We ordered 9 pizzas. Each pizza has 10 slices. If there are 2 of us How many slices of pizza does each of us get if distributed equally?,45,90,False,majority,0.4,1,5,0.2,3,False,,"{'2': 1, '90': 2, '45': 1}",Step 1: Total_slices / Number_of_people = 90 / 2 = ?,GSM8K,QWEN
150,guided,150,6 storks and 2 birds were sitting on the fence. 3 more birds came to join them How many more storks than birds are sitting on the fence?,1,5,False,majority,0.8,0,5,0.0,1,False,,{'5': 4},Step 1: 2 + 3 = ?,GSM8K,QWEN
151,guided,151,During summer break 819058 kids from Lawrence county go to camp and the other 668278 kids stay home How many more kids spent their summer break at the camp compared to those who stayed home?,150780,150780,True,majority,0.4,2,5,0.4,3,False,,{'150780': 2},Step 1: 819058 - 668278 = ?,GSM8K,QWEN
152,guided,152,At the arcade Dave had won 7 tickets. He used some tickets to buy toys. If he still has 2 tickets left How many tickets did Dave use to buy toys?,5,5,True,majority,0.4,2,5,0.4,3,False,,"{'5': 2, '7': 1}",Step 1: Won - Left = 7 - 2 = ?,GSM8K,QWEN
153,guided,153,Jerry had some action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If there are a total of 10 action figures on his shelf now How many action figures did he have initially on the shelf?,3,10,False,majority,0.6,0,5,0.0,2,False,,"{'10': 3, '-3': 1}","Step 1: Added - Initial = Total
   7 - I = 10",GSM8K,QWEN
154,guided,154,Paul had 71 books. After selling some in a garage sale he bought 38 new ones. If he has 116 books now How many more books did he buy than he sold?,45,116,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'116': 2, '45': 2, '31': 1, '71': 1}",Bought - Sold = 38 - ?,GSM8K,QWEN
155,guided,155,Paul got a box of some crayons for his birthday. During the school year he gave 52 crayons to his friends while he lost 535 crayons. If he only had 492 crayons left How many crayons had been lost or given away?,587,587,True,majority,0.8,4,5,0.8,1,False,,"{'587': 4, '52': 1}","Lost + Given = Lost
535 + 52 = ？",GSM8K,QWEN
156,guided,156,Adam could fit 11 action figures on each shelf in his room. His room has 4 shelves and 40 cabinets How many total action figures could his shelves hold?,44,44,True,majority,0.8,4,5,0.8,1,False,,{'44': 4},Step 1: Shelves * Action figures per shelf = 4 * 11 = ?,GSM8K,QWEN
157,guided,157,The ring toss game at the carnival made 144 dollars per day. They were at the carnival for 22 days How much money did they make?,3168,3,False,majority,0.4,0,5,0.0,3,False,,"{'3': 2, '22': 1}","Step 1: Days * Daily Income = Total Income
         22 * 144 = ?",GSM8K,QWEN
158,guided,158,Brenda's mother made cookies for 5. She prepared 22 cookies but had to throw away 17 cookies. If each of them had the same number of cookies How many did each of them have?,1,5,False,majority,0.4,1,5,0.2,3,False,,"{'1': 1, '5': 2, '4': 1, '12': 1}",Step 1: 22 - 17 = ?,GSM8K,QWEN
159,guided,159,White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?,3021,3681,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'3681': 1, '2500': 1, '21': 1, '159': 1, '2961': 1, '57': 1}",Step 1: 57 * 53 = ?,GSM8K,QWEN
160,guided,160,He then went to see the oranges being harvested. He found out that they harvest 5 sacks of ripe oranges and 74 sacks of unripe oranges per day How many more sacks of unripe oranges than ripe oranges are harvested per day?,69,69,True,majority,0.6,3,5,0.6,2,False,,{'69': 3},Step 1: 74 - 5 =,GSM8K,QWEN
161,guided,161,"Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday How many more kids did she play with on monday than on wednesday?",6,6,True,majority,0.4,2,5,0.4,3,False,,{'6': 2},Step 1: 14 - 8 = ?,GSM8K,QWEN
162,guided,162,Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate?,34,11,False,majority,0.4,0,5,0.0,3,False,,"{'11': 2, '13': 1}","Paco - Ate = 13 - 2
Then: More_bought - Bought = ? - 2",GSM8K,QWEN
163,guided,163,White t - shirts can be purchased in packages. If mom buys 28 packages which contain 56 white t - shirts in total How many white t - shirts does each package have?,2,2,True,majority,0.6,3,5,0.6,2,False,,{'2': 3},Step 1: Total T-shirts / Packages = 56 / 28 = ?,GSM8K,QWEN
164,guided,164,The school has 304 grades and each grade has 75 students How many students were there in total?,22800,,False,refiner_tiebreak,0.3333,1,6,0.1667,4,True,True,"{'2100': 1, '': 2, '22350': 1, '22': 1, '22800': 1}",Step 1: 304 × 75 =,GSM8K,QWEN
165,guided,165,He then went to see the oranges being harvested. He found out that they harvest 25 sacks of unripe oranges and 5 sacks of ripe oranges per day How many sacks of ripe oranges will they have after 73 days of harvest?,365,365,True,majority,0.4,2,5,0.4,3,False,,"{'365': 2, '73': 1}",Step 1: Sacks of ripe oranges per day × Days = 5 × 73 = ?,GSM8K,QWEN
166,guided,166,The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys How much more does a t-shirt cost than a jersey?,158,158,True,majority,0.6,3,5,0.6,2,False,,{'158': 3},"T-shirt price - Jersey price = Difference
192 - 34 = ?",GSM8K,QWEN
167,guided,167,Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill How many peaches does Jill have?,5,,False,refiner_tiebreak,0.5,1,6,0.1667,3,True,True,"{'11': 1, '': 3, '14': 1, '5': 1}","Step 1: Steven's peaches - Jake's peaches = 14 - (Steven's peaches - 3) = 7
Step 2: Jill's peaches = 7 - 3 = 4",GSM8K,QWEN
168,guided,168,A waiter had 12 customers. While 15 customers left he got 14 new customers How many customers does he still have?,11,,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'': 3, '41': 1, '-17': 1, '27': 1}",Step 1: 14 + 15 = 29,GSM8K,QWEN
169,guided,169,Allan brought 2 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park How many more balloons did Allan have than Jake in the park?,1,1,True,majority,0.6,3,5,0.6,2,False,,"{'1': 3, '5': 1}",Step 1: (Allan's initial + More) - Jake's = 2 + 3 - 4 = ?,GSM8K,QWEN
170,guided,170,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 235 of the pickers that they fill 100 drums of raspberries per day and 221 drums of grapes per day How many drums of grapes would be filled in 77 days?",17017,,False,refiner_tiebreak,0.3333,0,6,0.0,4,True,False,"{'': 2, '16947': 1, '1547': 1, '16987': 1, '24': 1}","Step 1: 221 - 0 = 221 (This step seems unnecessary but follows the pattern)
Step 2: 221 * 77 = ?",GSM8K,QWEN
171,guided,171,Ed had 6 more marbles than Doug. Doug lost 7 of his marbles at the playground. If Ed had 22 marbles How many marbles does Doug have now?,9,16,False,majority,0.6,0,5,0.0,2,False,,{'16': 3},Step 1: 22 - 6 = ?,GSM8K,QWEN
172,guided,172,At the arcade Dave had won 18 tickets. If he used 5 to buy some toys and 11 more to buy some clothes How many tickets did Dave have left?,2,16,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'16': 2, '2': 2, '': 2}",Step 1: Used for toys + Used for clothes = 5 + 11 = ?,GSM8K,QWEN
173,guided,173,Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park?,32,21,False,majority,0.6,2,5,0.4,2,False,,"{'32': 2, '21': 3}",Found = Now - Had = 53 - 21 = ?,GSM8K,QWEN
174,guided,174,Paul got a box of 65 crayons for his birthday. During the school year he gave 213 crayons to his friends while he lost 16 crayons How many crayons had been lost or given away?,229,229,True,majority,0.4,2,5,0.4,3,False,,{'229': 2},Step 1: Gave + Lost = 213 + 16 = ?,GSM8K,QWEN
175,guided,175,At the arcade Dave had won 14 tickets and lost 2 tickets. If he used 10 to buy some toys How many tickets did Dave have left?,2,2,True,majority,0.4,2,5,0.4,3,False,,"{'2': 2, '12': 1}","Step 1: 14 - 2 = ?  
Step 2: ? - 10 = ?",GSM8K,QWEN
176,guided,176,"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples How many more bottles than apple did they have?",26,26,True,majority,0.4,2,5,0.4,3,False,,"{'104': 1, '26': 2}",Step 1: Regular_soda + Diet_soda = 72 + 32 = 104,GSM8K,QWEN
177,guided,177,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?,61,61,True,majority,1.0,5,5,1.0,0,False,,{'61': 5},Suggested mashed potatoes - Suggested bacon = 330 - 269 = ?,GSM8K,QWEN
178,guided,178,Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu How many students suggested bacon?,125,125,True,majority,0.6,3,5,0.6,2,False,,{'125': 3},"Step 1: Total suggested - Mashed Potatoes suggested = ?  
   310 - 185 = ?",GSM8K,QWEN
179,guided,179,Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every week How much money does he earn during harvest season?,93899,354,False,majority,0.6,0,5,0.0,2,False,,"{'403': 1, '354': 3}",Step 1: Earned weekly - Rent weekly = 403 - 49 = ?,GSM8K,QWEN
180,guided,180,"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyard How many sets of tables do they have?",3,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},Step 1: Chairs / Chars per Set = Sets,GSM8K,QWEN
181,guided,181,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days?",57,648,False,majority,0.4,1,5,0.2,3,False,,"{'648': 2, '57': 1}",Step 1: 705 - (191 + 457) = ?,GSM8K,QWEN
182,guided,182,There are 11 different books and 17 different movies in the ' crazy silly school ' series. If you read 7 of the books and watched 21 of the movies How many more movies than books have you read?,14,14,True,majority,1.0,5,5,1.0,0,False,,{'14': 5},Step 1: Watched - Read = 21 - 7 = ?,GSM8K,QWEN
183,guided,183,For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails How many nails does John need for the house wall?,20,20,True,majority,0.6,3,5,0.6,2,False,,"{'20': 3, '15': 1}",Step 1: 15 + 5 = 20,GSM8K,QWEN
184,guided,184,Matthew gave equal numbers of crackers and cakes to his 28 friends. If he had 13 crackers and 15 cakes initially How many crackers and cakes did each person eat?,1,,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'': 3, '0.4642857...': 1, '0.4643': 1, '0.464...': 1}","Step 1: 13 crakers / 28 friends = ? craker per friend
Step 2: 15 cakes / 28 friends = ? cake per friend",GSM8K,QWEN
185,guided,185,Winter is almost here and most animals are migrating to warmer countries. 27 bird families flew away for the winter from near a mountain. If there were 41 bird families living near the mountain initially How many bird families were left near the mountain?,14,41,False,majority,0.4,0,5,0.0,3,False,,{'41': 2},Step 1: 41 - 27 = ?,GSM8K,QWEN
186,guided,186,Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs How many more eggs does Rebecca have than marbles?,7,7,True,majority,0.6,3,5,0.6,2,False,,{'7': 3},"Eggs - Marbles = ?  
12 - 5 = ?",GSM8K,QWEN
187,guided,187,A mailman has to give 32 pieces of junk mail to each of the 55 blocks. If he gives 8 mails to each house in a block How many houses are there in a block?,4,32,False,majority,0.2,0,5,0.0,4,False,,{'32': 1},"Step 1: 8 * Houses_per_block = Mailed_to_each_block  
Step 2: 55 * Houses_per_block = Total_mails_given",GSM8K,QWEN
188,guided,188,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 92 visitors came to the Buckingham palace that day. If there were 419 visitors the previous day and 103 visitors the day before that How many visited the Buckingham palace before that day?",522,522,True,majority,0.4,2,5,0.4,3,False,,"{'419': 1, '522': 2, '822': 1}","Step 1: Previous day visitors + Day before previous day visitors = ?  
419 + 103 = ?",GSM8K,QWEN
189,guided,189,Danny collects bottle caps and wrappers. He found 65 wrappers and 5 bottle caps at the park. Now he has 31 bottle caps and 9 wrappers in his collection How many more wrappers than bottle caps did danny find at the park?,60,56,False,majority,0.4,0,5,0.0,3,False,,"{'56': 2, '34': 1}","Step 1: Found - Collection = More Wrappers Than Bottle Caps
       65 - 9 = ?  
       55 = ?",GSM8K,QWEN
