,mode,idx,question,gt_answer,op_type,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
97,guided,97,"There are 5 people on the Green Bay High track team. If a relay race is 150 meters long, and all 5 team members participate, how far will each team member have to run?",30,Division,5,False,majority,0.6667,1,3,0.3333,1,False,,"{'30': 1, '5': 2}",Step 1: Total distance / Number of runners = ?,ASDIV,QWEN
98,guided,98,Fabric is sold in stores from bolts that are 45 or 60 inches wide What is the width of the widest strips of fabric you can cut from either bolt without wasting any of the fabric if each strip has the same width?,15,Multi-step,15,True,majority,1.0,3,3,1.0,0,False,,{'15': 3},Step 1: Find common factor between widths.,ASDIV,QWEN
99,guided,99,"Lavinia has 9 glasses and 6 mugs. She would like to set them out in identical groups, with none left over, in preparation for a dinner party What is the greatest number of groups Lavinia can set out?",3,Multi-step,3,True,majority,1.0,1,1,1.0,0,False,,{'3': 1},Step 1: Find common factors between glasses and mugs.,ASDIV,QWEN
100,guided,100,"Then he started to prepare the games. If each game takes 5 minutes to prepare and he prepared a total of 5 games, how many minutes did it take for Andrew to prepare all the games?",25,Multiplication,25,True,majority,1.0,4,4,1.0,0,False,,{'25': 4},Step 1: 5 * 5 = ?,ASDIV,QWEN
101,guided,101,"Morgan has 65 red pens, 45 blue pens, and 58 black pens How many pens does she have?",168,Addition,178,False,majority,0.5,1,4,0.25,2,False,,"{'178': 2, '168': 1, '65': 1}",Step 1: Add all pen quantities together.,ASDIV,QWEN
102,guided,102,"For the final act, the circus brought out dancing animals wearing crowns. If each crown is made with 7 different colored feathers, how many feathers are needed for 934 crowns?",6538,Multiplication,6510,False,coin_flip,0.3333,1,3,0.3333,2,True,False,"{'6510': 1, '6538': 1, '9340': 1}",Step 1: 7 feathers/crown × 934 crowns = ?,ASDIV,QWEN
103,guided,103,"Mrs. Hilt baked pies last weekend for a holiday dinner. She baked 16 pecan pies and 14 apples pies. If she wants to arrange all of the pies in rows of 5 pies each, how many rows will she have?",6,Division,30,False,majority,0.6667,0,3,0.0,1,False,,"{'4': 1, '30': 2}",Step 1: Total pies = Pecans + Apples = 16 + 14 = ?,ASDIV,QWEN
104,guided,104,Jae bought 12 cartons of ice cream and 3 cartons of yogurt. Each carton of ice cream cost $9 and each carton of yogurt cost $2 How much more did Jae spend on ice cream than on yogurt?,102,Subtraction,108,False,majority,0.75,1,4,0.25,1,False,,"{'102': 1, '108': 3}","Step 1: Ice Cream Cost per Carton * Number of Ice Cream Cartons = 9 * 12
Step 2: Yogurt Cost per Carton * Number of Yogurt Cartons = 2 * 3",ASDIV,QWEN
105,guided,105,Will was drawing super heroes on a sheet of scrap paper. He drew two heroes on the front and seven heroes on the back How many heroes did he draw total?,9,Addition,9,True,majority,1.0,5,5,1.0,0,False,,{'9': 5},Step 1: Front + Back = Total,ASDIV,QWEN
106,guided,106,"Christmas is near. Mr. Anderson, president of Nice People Inc. organized a charity event to share happiness to the less fortunate people. The first thing that he did is to visit an orphanage. There he dressed up as Santa and gave toys to the children. If he gave 134 toy cars to the boys and 269 dolls to the girls, how many toys did he give to all?",403,Addition,403,True,majority,0.5,2,4,0.5,2,False,,"{'303': 1, '403': 2, '803': 1}",Step 1: 134 + 269 = ?,ASDIV,QWEN
107,guided,107,"There are two hundred eighty-seven people attending a luncheon. If a table can hold nine people, how many tables do they need?",32,Division,31,False,majority,0.5,1,4,0.25,2,False,,"{'287': 1, '32': 1, '31': 2}",Step 1: Divide total attendees by table capacity.,ASDIV,QWEN
108,guided,108,"A food company has seven hundred seventy-seven kilograms of food to put into boxes. If each box gets exactly two kilograms, how many full boxes will they have?",388,Division,388,True,majority,0.5,2,4,0.5,2,False,,"{'388': 2, '195': 1, '889': 1}",Step 1: Divide total weight by weight per box.,ASDIV,QWEN
109,guided,109,Adam needed to climb ninety-six stair steps to reach the rooftop. He already climbed seventy-four How many stair steps do left for Adam to climb now?,22,Subtraction,22,True,majority,1.0,4,4,1.0,0,False,,{'22': 4},Step 1: Total Steps - Climbed So Far = ?,ASDIV,QWEN
110,guided,110,"For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have?",26,Multi-step,6,False,majority,0.6,1,5,0.2,2,False,,"{'6': 3, '46': 1, '26': 1}","Step 1: Sold - Initial = 26 - 20 =
Step 2: Made + Remaining = ? + 20 =",ASDIV,QWEN
111,guided,111,"Matthew and Billie went apple picking. Matthew found 46 big, red apples. Billie found some as well. Together they found 80 apples How many apples did Billie find?",34,Subtraction,,False,majority,1.0,0,5,0.0,0,False,,{'': 5},Step 1: 46 + B = 80,ASDIV,QWEN
112,guided,112,"Sean had 45 Starbursts. If Sean gave equal numbers of Starbursts to his 18 friends and then he ate what was left, how many Starbursts did each person eat?",2,Division,2.5,False,majority,0.6667,0,3,0.0,1,False,,"{'2.5': 2, '0': 1}",Step 1: Total given away / Number of friends = 45 / 18 = ?,ASDIV,QWEN
113,guided,113,Mrs. Hilt read 2 books per day How many books did she read in one week?,14,Addition,14,True,majority,1.0,2,2,1.0,0,False,,{'14': 2},Step 1: 7 days * 2 books/day = ?,ASDIV,QWEN
114,guided,114,"Sunday morning was spent for making wood carvings which can be sold as souvenir for tourists. They were placed in shelves that can contain 8 wood carvings at a time. If 56 wood carvings were displayed, how many shelves were filled with carvings?",7,Division,7,True,majority,1.0,4,4,1.0,0,False,,{'7': 4},Step 1: 56 / 8 = ?,ASDIV,QWEN
115,guided,115,"For homework Megan had thirty-six math problems and twenty-eight spelling problems. If she can finish eight problems in an hour, how long will it take her to finish all the problems?",8,Division,64,False,majority,0.75,0,4,0.0,1,False,,"{'64': 3, '5': 1}",Step 1: 36 + 28 = ?,ASDIV,QWEN
116,guided,116,"Ann has $777 and Bill has $1,111 How much does Bill need to give to Ann, so that they would have the same amount of money?",167,Division,334,False,majority,1.0,0,5,0.0,0,False,,{'334': 5},"Step 1: Find difference in their amounts -> $1,111 - $777 = ?",ASDIV,QWEN
117,guided,117,"Allie has 5 math books and 10 science books. If she wants to distribute them evenly among some bookshelves so that each bookshelf has the same combination of math and science books, with no books left over, what is the greatest number of bookshelves Allie can use?",5,Multi-step,5,True,majority,1.0,2,2,1.0,0,False,,{'5': 2},Step 1: Find common factors between total math & sci books.,ASDIV,QWEN
118,guided,118,"Rachel bought 8 music albums online. If each album had 2 songs, how many songs did she buy total?",16,Multiplication,16,True,majority,1.0,2,2,1.0,0,False,,{'16': 2},Step 1: Albums × Songs/Album = Total Songs.,ASDIV,QWEN
119,guided,119,532 people are watching a movie in a theater. The theater has 750 seats How many seats are empty in the theater?,218,Subtraction,218,True,majority,1.0,5,5,1.0,0,False,,{'218': 5},Step 1: Total Seats - Watching People = Empty Seats,ASDIV,QWEN
120,guided,120,Maria took sixteen fish out of her fish tank. Now there are three fish in the tank How many fish were in the tank to start with?,19,Addition,19,True,majority,0.75,3,4,0.75,1,False,,"{'19': 3, '3': 1}","Step 1: Taken out + Remaining = Started With
       16 + 3 = ?",ASDIV,QWEN
121,guided,121,Two marbles are in the basket. Two marbles are taken out of the basket How many marbles are in the basket now?,0,Subtraction,0,True,majority,1.0,4,4,1.0,0,False,,{'0': 4},Step 1: 0 + 2 - 2 =,ASDIV,QWEN
122,guided,122,"While counting chairs in the lunch room, Marie noticed that there were 14 chairs in the first row, 23 chairs in the second row, 32 chairs in the third row, 41 chairs in the fourth row, and 50 chairs in the fifth row. If this pattern continues, how many chairs will there be in the sixth row?",50,Multi-step,9,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'9': 1, '14': 1, '37': 1}",Step 1: Add to previous row count.,ASDIV,QWEN
123,guided,123,"Sullivan Stationery sells cards in packs of 20 and envelopes in packs of 17. If Vera wants the same number of each, what is the minimum number of cards that she will have to buy?",340,Multi-step,17,False,coin_flip,0.25,1,4,0.25,3,True,False,"{'17': 1, '136': 1, '340': 1, '20': 1}","Step 1: Find LCM of pack sizes (20, 17).",ASDIV,QWEN
124,guided,124,Garrett went shopping for snack supplies and bought 6 oatmeal raisin granola bars and 8 peanut granola bars How many granola bars did he buy in all?,14,Addition,14,True,majority,1.0,2,2,1.0,0,False,,{'14': 2},Step 1: 6 + 8 = ?,ASDIV,QWEN
125,guided,125,"Martin is pasting pieces of square colored paper of equal size onto a board measuring 72 cm by 90 cm. If only whole square pieces are used, and the board is to be completely covered, what is the largest possible length of the side of each square colored paper?",18,Multi-step,18,True,majority,0.6667,2,3,0.6667,1,False,,"{'18': 2, '1': 1}",Step 1: Find greatest common divisor (GCD) of 72 & 90,ASDIV,QWEN
126,guided,126,"It is harvest season in the country. Lewis, whose family owns a fruit farm, is busy overseeing their farmers while they are harvesting the fruits. His day starts by going to the apple orchard. The farmers reported that they harvest 45 sacks of apples from each of the 8 sections of the orchard daily How many apples are harvested every day?",360,Multiplication,320,False,coin_flip,0.3333,1,3,0.3333,2,True,False,"{'320': 1, '328': 1, '360': 1}",Step 1: 8 * 45 = ?,ASDIV,QWEN
127,guided,127,"By coincidence, Monica's Obedience School trained the same number of dogs and cats last week. The school teaches dogs in groups of 18 and cats in groups of 3 What is the smallest number of cats the school could have had?",18,Multi-step,0,False,majority,1.0,0,1,0.0,0,False,,{'0': 1},Step 1: Find common group size for both animals.,ASDIV,QWEN
128,guided,128,Each side of a square piece of sheet metal is 7 meters long What is the sheet metal's perimeter?,28,Multi-step,28,True,majority,1.0,1,1,1.0,0,False,,{'28': 1},Step 1: 4 * Side Length = Perimeter,ASDIV,QWEN
129,guided,129,"Antonieta wants to ride the Ferris wheel, the roller coaster, and the log ride. The Ferris wheel costs 6 tickets, the roller coaster costs 5 tickets and the log ride costs 7 tickets. Antonieta has 2 tickets How many more tickets should Antonieta buy?",16,Subtraction,18,False,majority,0.5,1,4,0.25,2,False,,"{'16': 1, '18': 2, '11': 1}",Step 1: Total cost for all rides = 6 + 5 + 7 = ?,ASDIV,QWEN
130,guided,130,Haley's favorite band was holding a concert where tickets were four dollars each. Haley bought three tickets for herself and her friends and five extra tickets in case anyone else wanted to go How much did she spend?,32,Multiplication,32,True,coin_flip,0.5,1,2,0.5,1,True,False,"{'32': 1, '8': 1}",Step 1: Cost per ticket + Extra tickets purchased = $4 + 5 = ?,ASDIV,QWEN
131,guided,131,"Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total?",59,Multi-step,59,True,refiner_tiebreak,0.6667,2,3,0.6667,1,True,True,"{'59': 2, '45': 1}",Step 1: Initial - Given away + Bought = ?,ASDIV,QWEN
132,guided,132,Janet has nine oranges and Sharon has seven oranges How many oranges do Janet and Sharon have together?,16,Addition,16,True,majority,0.8,4,5,0.8,1,False,,"{'16': 4, '9': 1}",Step 1: Janet's oranges + Sharon's oranges = Total oranges.,ASDIV,QWEN
133,guided,133,The fraction whose numerator is 3 and the denominator is 1 more than twice the numerator Find the fraction.,3,Multi-step,3,True,majority,0.6,3,5,0.6,2,False,,"{'7': 2, '3': 3}",Step 1: Denominator = 2 × Numerator + 1,ASDIV,QWEN
134,guided,134,Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points How many points did she have at the end of the game?,1,Multi-step,49,False,refiner_tiebreak,0.4,1,5,0.2,3,True,False,"{'49': 2, '16': 1, '1': 1, '29': 1}",Step 1: First round + Second round = ?,ASDIV,QWEN
135,guided,135,Charles found 6 pennies on his way to school. He also had 3 nickels already at home How much money does he now have in all?,21,Addition,0.21,False,majority,1.0,0,1,0.0,0,False,,{'0.21': 1},Step 1: Find total value of new coins + existing coins.,ASDIV,QWEN
136,guided,136,"The mini library also has a section for the classics. If Jack has a collection of 6 classic authors, with each author having 33 books, how many books does he have in the classics section?",198,Multiplication,198,True,majority,0.4,2,5,0.4,3,False,,"{'78': 1, '6': 1, '198': 2, '20': 1}",Step 1: Authors * Books per Author = Total Classics Books.,ASDIV,QWEN
137,guided,137,Mrs. Hilt owns a house on a lot shaped like a rectangle. The width is twice its length. The perimeter of the lot is 60 feet What is the length and the width of the lot?,10,Multi-step,,False,majority,1.0,0,5,0.0,0,False,,{'': 5},Step 1: 2L + L = ?,ASDIV,QWEN
138,guided,138,Bobby has 142 books. Kristi has 78 books What's the difference of the number of Bobby's books and Kristi's books?,64,Subtraction,64,True,majority,1.0,3,3,1.0,0,False,,{'64': 3},Step 1: Subtract Kristi's books from Bobby's books.,ASDIV,QWEN
139,guided,139,Joe's Bath Shop sells bars of soap in boxes of 5 bars and bottles of soap in boxes of 19 bottles. An employee is surprised to discover that the shop sold the same number of bars and bottles last week What is the smallest number of each type of soap that the shop could have sold?,95,Multi-step,95,True,majority,1.0,3,3,1.0,0,False,,{'95': 3},Step 1: Find common multiple for 5 & 19,ASDIV,QWEN
140,guided,140,Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school How many trees in total did the students plant?,74,Addition,74,True,majority,0.75,3,4,0.75,1,False,,"{'74': 3, '47': 1}",Step 1: 47 + 27 = ?,ASDIV,QWEN
141,guided,141,The third graders are having a fair. They have 90 tickets to sell. They sold 38 tickets the first week and 17 tickets the second week How many tickets do they have left to sell?,35,Multi-step,35,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'55': 2, '35': 3, '38': 1}",Step 1: Sold in first week + Sold in second week = ?,ASDIV,QWEN
142,guided,142,"Lizzie lives in a very big and polluted city. Being an advocate for the environment, she organized a cleanup drive to help reduce the pollution. They started by cleaning the rivers that flow through and around the city. If her group was able to collect 387 pounds of garbage and another group gathered 39 pounds less than Lizzie's group, how much garbage were the two groups able to gather?",735,Addition,348,False,majority,1.0,0,4,0.0,0,False,,{'348': 4},Step 1: Another Group Collected = Lizzie's Group - 39 = ?,ASDIV,QWEN
143,guided,143,"George was comparing the points the Bulls scored for different games. He recorded: 81, 73, 83, 86 and 73 What is the mean of the points scored?",79.2,Multi-step,5,False,majority,0.5,0,4,0.0,2,False,,"{'5': 2, '154': 1, '395': 1}",Step 1: Sum all scores.,ASDIV,QWEN
144,guided,144,"Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?",34,Subtraction,34,True,refiner_tiebreak,0.6,3,5,0.6,2,True,True,"{'79': 2, '34': 3}",Step 1: Total deer families - Deer families that stayed = Deer families that moved out.,ASDIV,QWEN
145,guided,145,"Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?",58,Multi-step,38,False,coin_flip,0.1667,1,6,0.1667,5,True,True,"{'38': 1, '48': 1, '69': 1, '80': 1, '78': 1, '58': 1}",Step 1: Initial amount + Additional money = Remaining amount.,ASDIV,QWEN
146,guided,146,"Shiela was into history of Asia. She can read 11 pages per hour of the book entitled ""Asia's History Made Easy"". If the encyclopedia has 143 pages, how many hours did it take Shiela to finish reading the book?",13,Division,13,True,majority,0.75,3,4,0.75,1,False,,"{'13': 3, '143': 1}",Step 1: 143 ÷ 11 = ?,ASDIV,QWEN
147,guided,147,Misha has 34 dollars How many dollars does she have to earn to have 47 dollars to buy a dog?,13,Subtraction,13,True,majority,1.0,3,3,1.0,0,False,,{'13': 3},Step 1: 47 - 34 = ?,ASDIV,QWEN
148,guided,148,"In a game you start with 2 lives. If you got 6 extra lives in the first level and 11 more in the second, how many lives would you have?",19,Multi-step,8,False,coin_flip,0.5,0,4,0.0,2,True,False,"{'8': 2, '2': 2}","Step 1: Initial lives + First-level gain = ??
Step 2: Total + Second-level gain = ??",ASDIV,QWEN
149,guided,149,"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?",15,Multiplication,15,True,majority,0.8,4,5,0.8,1,False,,"{'15': 4, '5': 1}",Step 1: Tipped_customers * Tip_per_person = Earned Money,ASDIV,QWEN
150,guided,150,A company donates 935 pencils to a school. The pencils are divided evenly among 9 classrooms. The rest of the pencils are given to the library How many pencils were donated to the library?,8,Multi-step,8,True,majority,0.6,3,5,0.6,2,False,,"{'81': 1, '8': 3, '935': 1}",Step 1: Divide total pencils by number of classrooms.,ASDIV,QWEN
151,guided,151,Kira has $1.20 in quarters and dimes. She has minimized coins altogether How many coins does she have?,6,Addition,120,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'120': 1, '1.2': 1, '240': 1}",Step 1: Let Q be the number of quarters and D be the number of dimes.,ASDIV,QWEN
152,guided,152,Jerry owned seven video games. For his birthday he got two more How many games did Jerry have total?,9,Addition,9,True,refiner_tiebreak,0.6,3,5,0.6,2,True,True,"{'9': 3, '7': 2}",Step 1: Initial + Birthday gift = Total.,ASDIV,QWEN
153,guided,153,"Billy was making ice using ice trays. Each tray held nine ice cubes. If he had eight trays, how many cubes could he make?",72,Multiplication,72,True,refiner_tiebreak,0.6667,2,3,0.6667,1,True,True,"{'72': 2, '75': 1}",Step 1: 8 × 9 = ?,ASDIV,QWEN
154,guided,154,A radio station is having a promotion in which every 12th caller receives a free concert ticket and every 15th caller receives a limo ride Which caller will be the first one to win both?,The 60th caller.,Multi-step,12,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'12': 1, '30': 1, '1': 1}",Step 1: Find LCM of 12 & 15,ASDIV,QWEN
155,guided,155,"While playing a trivia game, Adam answered five questions correct in the first half and five questions correct in the second half. If each question was worth five points, what was his final score?",50,Multiplication,10,False,majority,1.0,0,1,0.0,0,False,,{'10': 1},Step 1: 5 Qs + 5 Qs = ?,ASDIV,QWEN
156,guided,156,Mindy's toothbrush is 17 centimeters long. Cesar's toothbrush is 1 centimeter longer than Mindy's Whose toothbrush is longer?,Cesar's toothbrush,Subtraction,18,False,majority,1.0,0,1,0.0,0,False,,{'18': 1},Step 1: Compare lengths directly.,ASDIV,QWEN
157,guided,157,A waiter had nineteen customers. After some left he still had four customers What's the difference between the number of customers before leaving and after leaving?,15,Subtraction,15,True,majority,0.8,4,5,0.8,1,False,,"{'15': 4, '4': 1}",Step 1: Initial customers - Customers left = 19 - ? = 4,ASDIV,QWEN
158,guided,158,An island in the Atlantic Ocean was 2 miles wide and 6 miles long What is the area of the island?,12,Multi-step,12,True,majority,1.0,1,1,1.0,0,False,,{'12': 1},Step 1: Length × Width = Area.,ASDIV,QWEN
159,guided,159,Each side of a square kitchen tile is 7 inches long What is the tile's area?,49,Multi-step,49,True,majority,1.0,4,4,1.0,0,False,,{'49': 4},Step 1: Side length squared = Area.,ASDIV,QWEN
160,guided,160,Billy bought 7 boxes of candy with each box having 3 pieces inside of it How many pieces of candy did he have totaled?,21,Multiplication,7,False,majority,0.6,2,5,0.4,2,False,,"{'21': 2, '7': 3}",Step 1: Boxes * Pieces per Box = Total Pieces,ASDIV,QWEN
161,guided,161,Mike owned sixty-four baseball cards. For his birthday he got eighteen more How many cards does Mike have total?,82,Addition,64,False,majority,1.0,0,3,0.0,0,False,,{'64': 3},Step 1: Initial + Birthday Gift = ?,ASDIV,QWEN
162,guided,162,The book fair sold four posters. Now they have two posters left How many posters did they have to begin with?,6,Addition,6,True,majority,0.8,4,5,0.8,1,False,,"{'4': 1, '6': 4}",Step 1: Sold + Left = ?,ASDIV,QWEN
163,guided,163,"Susie and her family woke up early on the first weekend of spring. They had a long list of activities for spring cleaning. Susie's mom prepared 74 carrot sticks for breakfast. If the carrots were served equally to 12 people, how many carrot sticks were left uneaten?",2,Multi-step,814,False,coin_flip,0.25,1,4,0.25,3,True,False,"{'814': 1, '2': 1, '12': 1, '74': 1}","Step 1: 12 * eaten per person + leftovers = total given away
Step 2: Total given away - initial amount = leftover.",ASDIV,QWEN
164,guided,164,"Scott and Sam decided to sell their old comic books. They had 90 comic books altogether. After the sale, they only had 25 comic books How many comic books did Scott and Sam sell?",65,Subtraction,65,True,majority,0.6,3,5,0.6,2,False,,"{'65': 3, '90': 2}",Step 1: Initial comics - Remaining comics = Sold comics.,ASDIV,QWEN
165,guided,165,"The Central City Zoo has 45 chimpanzees. Every day the chimps eat a total of 72 bananas. Next week, the zoo is moving 18 chimps to a new cage How many chimps will stay in the old cage?",27,Subtraction,27,True,majority,1.0,4,4,1.0,0,False,,{'27': 4},Step 1: Subtract moved chimps from initial count.,ASDIV,QWEN
166,guided,166,"Feeling good about what he did, Mr. Anderson decided to continue giving to others. He went around the city and gave clothes to homeless people. If he gave 589 shirts and 345 trousers, how many pieces of clothing did he gave out in total?",934,Addition,934,True,majority,0.75,3,4,0.75,1,False,,"{'934': 3, '589': 1}",Step 1: Add shirts + trousers = ?,ASDIV,QWEN
167,guided,167,Benny sold half of his comic books and then bought 6 more. He now has 17 How many did he begin with ?,22,Multi-step,23,False,majority,1.0,0,5,0.0,0,False,,{'23': 5},Step 1: Now + 6 = Before buying = 17 + 6 = ?,ASDIV,QWEN
168,guided,168,Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish How many fish does she have now?,69,Addition,22,False,majority,0.6,2,5,0.4,2,False,,"{'22': 3, '69': 2}",Step 1: Initial + Gifted = ?,ASDIV,QWEN
169,guided,169,"Mary sold 9 boxes of Do-Si-Dos How many cases of 6 boxes, plus extra boxes does Mary need to deliver?",2,Division,2,True,coin_flip,0.5,1,2,0.5,1,True,False,"{'2': 1, '1': 1}",Step 1: 9 ÷ 6 = ?,ASDIV,QWEN
170,guided,170,Sam put 86 pretzels in a bowl for the party. His friends ate 49 of them. Sam put in 27 more pretzels How many pretzels were in the bowl then?,64,Multi-step,64,True,majority,0.5,2,4,0.5,2,False,,"{'86': 1, '64': 2, '37': 1}",Step 1: Initial count minus eaten = ?,ASDIV,QWEN
171,guided,171,"Mrs. Hilt has two pennies, two dimes, and two nickels. Jacob has four pennies, one nickel, and one dime Who has more money?",Mrs. Hilt,Subtraction,0.02,False,majority,1.0,0,2,0.0,0,False,,{'0.02': 2},Step 1: Count total value for each person.,ASDIV,QWEN
172,guided,172,"Alicia loves collecting art. She has a whole house filled with all the art she obtained since she was a little kid. When she decided to move away, she started donating some of her art to different museums. First museum she went to was the Metropolitan museum in New York. She donated 46 medieval art pieces from the 70 she originally has How many medieval art pieces were left with her?",24,Subtraction,24,True,majority,0.75,3,4,0.75,1,False,,"{'24': 3, '70': 1}",Step 1: Original pieces - Donated pieces = Remaining pieces.,ASDIV,QWEN
173,guided,173,"Their next destination is Lake Erie. Still in a contest, Hazel caught 48 different fishes while her father caught 46 How many fishes did they catch in Lake Erie?",94,Addition,94,True,majority,1.0,5,5,1.0,0,False,,{'94': 5},Step 1: Hazel's catches + Father's catches = Total catches.,ASDIV,QWEN
174,guided,174,There are 95 pretzels in a bowl. John ate 28 pretzels. Alan ate 9 fewer pretzels than John. Marcus ate 12 more pretzels than John How many pretzels did Marcus eat?,40,Addition,28,False,majority,0.6667,0,3,0.0,1,False,,"{'28': 2, '19': 1}",Step 1: John ate + 28 pretzels.,ASDIV,QWEN
175,guided,175,"After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?",672,Addition,672,True,majority,1.0,2,2,1.0,0,False,,{'672': 2},Step 1: Add votes for adding more veggies + votes for adding more meat = ?,ASDIV,QWEN
176,guided,176,There are 40 boys and some girls on the playground. There are 117 children altogether How many girls are on the playground?,77,Subtraction,77,True,majority,0.6,3,5,0.6,2,False,,"{'77': 3, '40': 2}",Step 1: Boys + Girls = Total Children,ASDIV,QWEN
177,guided,177,"After paying $2.30 for a drink, Bryon has $17.15 How much money did he have before buying the drink?",19.45,Addition,19.45,True,refiner_tiebreak,0.6667,2,3,0.6667,1,True,True,"{'19.45': 2, '14.85': 1}",Step 1: Add amount spent to remaining amount = ?,ASDIV,QWEN
178,guided,178,A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds How many pounds of fertilizer will she use all together?,22,Addition,22,True,coin_flip,0.5,1,2,0.5,1,True,False,"{'22': 1, '20': 1}",Step 1: Normal daily usage * Days before last day + Last day's extra usage = Total,ASDIV,QWEN
179,guided,179,"A family is preparing backpacks filled with school supplies to donate to children in need. They have 9 pencils and 15 notebooks. If they want to make all the backpacks the same, with no school supplies left over, what is the greatest number of backpacks they can fill?",3,Multi-step,3,True,majority,0.75,3,4,0.75,1,False,,"{'3': 3, '9': 1}","Step 1: Find GCD (Pencils, Notebooks) = 3",ASDIV,QWEN
180,guided,180,A movie theater sold 9 child tickets. The other 41 tickets it sold were adult tickets What is the ratio of the number of child tickets to the number of adult tickets?,9,Multi-step,9,True,majority,1.0,4,4,1.0,0,False,,{'9': 4},Step 1: Child Tickets : Adult Tickets = 9 : ?,ASDIV,QWEN
181,guided,181,"A car salesman sold 8 on Monday, 3 on Tuesday, 10 on Wednesday, 4 on Thursday, 4 on Friday and 4 on Saturday What is the mean of the number of cars he sold?",5.5,Multi-step,5.5,True,majority,1.0,2,2,1.0,0,False,,{'5.5': 2},Step 1: Sum all sales = 8 + 3 + 10 + 4 + 4 + 4 = ?,ASDIV,QWEN
182,guided,182,"Jordon has a different kind of number machine. Her machine doubles the number and adds 3 more. So when Jordon put in 25, the number 53 came out of the machine. Jordon put in the number 16 What number do you think came out of her machine?",35,Addition,32,False,majority,1.0,0,2,0.0,0,False,,{'32': 2},Step 1: Double + Add = ?,ASDIV,QWEN
183,guided,183,"A baker has a pan of fudge that measures 18 inches on one side and 29 inches on another side. If the fudge is cut into square pieces 1 inch on each side, how many pieces of fudge does the pan hold?",522,Multiplication,522,True,majority,1.0,3,3,1.0,0,False,,{'522': 3},Step 1: Find total squares along length × width = 18 × 29 = ?,ASDIV,QWEN
184,guided,184,"A store has thirty-five shirts. If they sold thirty of them, how many shirts would they have?",5,Subtraction,5,True,majority,1.0,4,4,1.0,0,False,,{'5': 4},Step 1: Initial quantity - Sold quantity = Remaining quantity.,ASDIV,QWEN
185,guided,185,The Greene family went to the amusement park. They spent $45 on admission tickets. They spent $13 less than that on food How much did the Greene family spend in all?,77,Addition,77,True,majority,0.6667,2,3,0.6667,1,False,,"{'77': 2, '45': 1}",Step 1: Admission + Food = Total Expenses,ASDIV,QWEN
186,guided,186,Paige used three of her pencils. Now she has ninety-one pencils How many pencils did Paige have to begin with?,94,Addition,94,True,majority,1.0,4,4,1.0,0,False,,{'94': 4},"Step 1: Used + Remaining = Initial Amount
       3 + 91 = ?",ASDIV,QWEN
187,guided,187,"A video uploaded had 18 'up votes'. If the ratio of 'up votes' to 'down votes' was 9:2, how many 'down votes' did the video get?",4,Multi-step,18,False,majority,0.8,0,5,0.0,1,False,,"{'18': 4, '11': 1}",Step 1: Up Votes + Down Votes = Total Votes ÷ Ratio Adjustment Factor,ASDIV,QWEN
188,guided,188,The teacher gave 42 pencils to 12 students equally How many pencils did each student get?,3,Division,42,False,majority,0.8,0,5,0.0,1,False,,"{'42': 4, '3.5': 1}",Step 1: Total pencils ÷ Number of students = Pencils per student.,ASDIV,QWEN
189,guided,189,"If each bus have nine rows of seats and each row of seats can accommodate 4 children, how many children can each bus accommodate?",36,Multiplication,36,True,refiner_tiebreak,0.6,3,5,0.6,2,True,True,"{'36': 3, '9': 2}",Step 1: Rows per bus * Seats per row = Children per bus.,ASDIV,QWEN
190,guided,190,"While comparing the other robots that they have, Tom and Michael talked about Bob who has a large collection of car robots. If Tom and Michael have 9 car robots and Bob has 9 times more than that, how many car robots does Bob have in total?",81,Multiplication,81,True,majority,1.0,4,4,1.0,0,False,,{'81': 4},Step 1: 9 x 9 = ?,ASDIV,QWEN
191,guided,191,"Paige sent out fifteen birthday party invitations. If nine people showed up, how many people didn't come?",6,Subtraction,15,False,majority,0.6,2,5,0.4,2,False,,"{'15': 3, '6': 2}",Step 1: Total invited - Actual attendees = ?,ASDIV,QWEN
