,mode,idx,question,gt_answer,op_type,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
94,guided,94,A window had a length of 6 feet and a width of 10 feet What is the area of the window?,60,Multi-step,60,True,majority,1.0,2,2,1.0,0,False,,{'60': 2},"Step 1: Length × Width = Area
       6 ft × 10 ft = ?",SVAMP,QWEN
95,guided,95,"A 6 ft board is cut into two pieces, one twice as long as the other How long are the pieces?",2,Multi-step,4,False,coin_flip,0.3333,1,3,0.3333,2,True,False,"{'4': 1, '2': 1, '6': 1}","Step 1: x + 2x = 6
   3x = 6",SVAMP,QWEN
96,guided,96,Maria and her sister want to buy a present for their mother. Maria has $17. Her sister has double that amount. They want to buy their mom a coat that costs $80 How much more money do they need?,29,Subtraction,17,False,majority,0.6,1,5,0.2,2,False,,"{'34': 1, '29': 1, '17': 3}",Step 1: Sister's Money + Maria's Money = ?,SVAMP,QWEN
97,guided,97,"There are 5 people on the Green Bay High track team. If a relay race is 150 meters long, and all 5 team members participate, how far will each team member have to run?",30,Division,5,False,refiner_tiebreak,0.5,1,4,0.25,2,True,False,"{'25': 1, '5': 2, '30': 1}",Step 1: Total distance / Number of runners = 150 / 5 = ?,SVAMP,QWEN
98,guided,98,Fabric is sold in stores from bolts that are 45 or 60 inches wide What is the width of the widest strips of fabric you can cut from either bolt without wasting any of the fabric if each strip has the same width?,15,Multi-step,15,True,majority,0.8,4,5,0.8,1,False,,"{'15': 4, '3': 1}",Step 1: Find GCD of 45 and 60 = ?,SVAMP,QWEN
99,guided,99,"Lavinia has 9 glasses and 6 mugs. She would like to set them out in identical groups, with none left over, in preparation for a dinner party What is the greatest number of groups Lavinia can set out?",3,Multi-step,3,True,majority,1.0,4,4,1.0,0,False,,{'3': 4},Step 1: G - M = 9 - 6 = ?,SVAMP,QWEN
100,guided,100,"Then he started to prepare the games. If each game takes 5 minutes to prepare and he prepared a total of 5 games, how many minutes did it take for Andrew to prepare all the games?",25,Multiplication,25,True,majority,1.0,2,2,1.0,0,False,,{'25': 2},Step 1: 5 × 5 = 25,SVAMP,QWEN
101,guided,101,"Morgan has 65 red pens, 45 blue pens, and 58 black pens How many pens does she have?",168,Addition,168,True,majority,0.6,3,5,0.6,2,False,,"{'168': 3, '213': 1, '128': 1}","Step 1: Total Pens = Red Pens + Blue Pens + Black Pens
          = 65 + 45 + 58 = ?",SVAMP,QWEN
102,guided,102,"For the final act, the circus brought out dancing animals wearing crowns. If each crown is made with 7 different colored feathers, how many feathers are needed for 934 crowns?",6538,Multiplication,0,False,coin_flip,0.2,1,5,0.2,4,True,False,"{'0': 1, '6538': 1, '6588': 1, '58380': 1, '28': 1}",Step 1: 7 * 934 = ?,SVAMP,QWEN
103,guided,103,"Mrs. Hilt baked pies last weekend for a holiday dinner. She baked 16 pecan pies and 14 apples pies. If she wants to arrange all of the pies in rows of 5 pies each, how many rows will she have?",6,Division,30,False,majority,0.5,1,4,0.25,2,False,,"{'34': 1, '6': 1, '30': 2}",Step 1: Total Pies = 16 + 14 = ?,SVAMP,QWEN
104,guided,104,Jae bought 12 cartons of ice cream and 3 cartons of yogurt. Each carton of ice cream cost $9 and each carton of yogurt cost $2 How much more did Jae spend on ice cream than on yogurt?,102,Subtraction,102,True,refiner_tiebreak,0.5,2,4,0.5,2,True,True,"{'108': 1, '9': 1, '102': 2}","Step 1: Ice Cream Cost per Carton * Number of Ice Cream Cartons = 9 * 12
Step 2: Yogurt Cost per Carton * Number of Yogurt Cartons = 2 * 3",SVAMP,QWEN
105,guided,105,Will was drawing super heroes on a sheet of scrap paper. He drew two heroes on the front and seven heroes on the back How many heroes did he draw total?,9,Addition,9,True,majority,1.0,4,4,1.0,0,False,,{'9': 4},Step 1: 2 + 7 =,SVAMP,QWEN
106,guided,106,"Christmas is near. Mr. Anderson, president of Nice People Inc. organized a charity event to share happiness to the less fortunate people. The first thing that he did is to visit an orphanage. There he dressed up as Santa and gave toys to the children. If he gave 134 toy cars to the boys and 269 dolls to the girls, how many toys did he give to all?",403,Addition,403,True,coin_flip,0.3333,1,3,0.3333,2,True,False,"{'403': 1, '370': 1, '134': 1}",Step 1: 134 + 269 = ?,SVAMP,QWEN
107,guided,107,"There are two hundred eighty-seven people attending a luncheon. If a table can hold nine people, how many tables do they need?",32,Division,1,False,coin_flip,0.25,1,4,0.25,3,True,True,"{'1': 1, '39': 1, '2': 1, '32': 1}",Step 1: 287 ÷ 9 =,SVAMP,QWEN
108,guided,108,"A food company has seven hundred seventy-seven kilograms of food to put into boxes. If each box gets exactly two kilograms, how many full boxes will they have?",388,Division,388,True,coin_flip,0.3333,1,3,0.3333,2,True,False,"{'388': 1, '388.5': 1, '0': 1}",Step 1: Total Food / Food per Box = 777 kg / 2 kg/box = ?,SVAMP,QWEN
109,guided,109,Adam needed to climb ninety-six stair steps to reach the rooftop. He already climbed seventy-four How many stair steps do left for Adam to climb now?,22,Subtraction,-22,False,majority,1.0,0,2,0.0,0,False,,{'-22': 2},Step 1: 74 - 96 = ?,SVAMP,QWEN
110,guided,110,"For the school bake sale Katie made 26 cupcakes. If she sold 20 of them and then made 20 more, how many cupcakes would she have?",26,Multi-step,26,True,majority,0.6,3,5,0.6,2,False,,"{'6': 2, '26': 3}","Step 1: Sold - Initial = 26 - 20 = ?
Step 2: Remaining + New = ? + 20 = ?",SVAMP,QWEN
111,guided,111,"Matthew and Billie went apple picking. Matthew found 46 big, red apples. Billie found some as well. Together they found 80 apples How many apples did Billie find?",34,Subtraction,34,True,majority,0.6,3,5,0.6,2,False,,"{'80': 2, '34': 3}","Step 1: Found by Matthew + Found by Billie = Total found
          46 + B = 80",SVAMP,QWEN
112,guided,112,"Sean had 45 Starbursts. If Sean gave equal numbers of Starbursts to his 18 friends and then he ate what was left, how many Starbursts did each person eat?",2,Division,45,False,coin_flip,0.25,0,4,0.0,3,True,False,"{'45': 1, '9': 1, '2...9': 1, '0': 1}",Step 1: 45 ÷ 18 = ?,SVAMP,QWEN
113,guided,113,Mrs. Hilt read 2 books per day How many books did she read in one week?,14,Addition,14,True,majority,1.0,3,3,1.0,0,False,,{'14': 3},Step 1: 2 × 7 =,SVAMP,QWEN
114,guided,114,"Sunday morning was spent for making wood carvings which can be sold as souvenir for tourists. They were placed in shelves that can contain 8 wood carvings at a time. If 56 wood carvings were displayed, how many shelves were filled with carvings?",7,Division,7,True,majority,1.0,3,3,1.0,0,False,,{'7': 3},Step 1: 56 / 8 = ?,SVAMP,QWEN
115,guided,115,"For homework Megan had thirty-six math problems and twenty-eight spelling problems. If she can finish eight problems in an hour, how long will it take her to finish all the problems?",8,Division,64,False,majority,1.0,0,5,0.0,0,False,,{'64': 5},Step 1: 36 + 28 = ?,SVAMP,QWEN
116,guided,116,"Ann has $777 and Bill has $1,111 How much does Bill need to give to Ann, so that they would have the same amount of money?",167,Division,334,False,majority,1.0,0,5,0.0,0,False,,{'334': 5},"Step 1: Subtract Ann's amount from Bill's amount = $1,111 - $777 = ?",SVAMP,QWEN
117,guided,117,"Allie has 5 math books and 10 science books. If she wants to distribute them evenly among some bookshelves so that each bookshelf has the same combination of math and science books, with no books left over, what is the greatest number of bookshelves Allie can use?",5,Multi-step,3,False,majority,0.6667,0,3,0.0,1,False,,"{'3': 2, '1': 1}","Step 1: Math books per shelf * Science books per shelf = Combination per shelf
Step 2: Greatest Common Divisor (GCD) of 5 & 10 = 5 ÷ GCD = ?",SVAMP,QWEN
118,guided,118,"Rachel bought 8 music albums online. If each album had 2 songs, how many songs did she buy total?",16,Multiplication,16,True,majority,1.0,2,2,1.0,0,False,,{'16': 2},"Step 1: Albums × Songs/Album = Total Songs
          8 × 2 = ?",SVAMP,QWEN
119,guided,119,532 people are watching a movie in a theater. The theater has 750 seats How many seats are empty in the theater?,218,Subtraction,218,True,majority,1.0,4,4,1.0,0,False,,{'218': 4},Step 1: Total Seats - Watching = 750 - 532 = ?,SVAMP,QWEN
120,guided,120,Maria took sixteen fish out of her fish tank. Now there are three fish in the tank How many fish were in the tank to start with?,19,Addition,19,True,majority,1.0,5,5,1.0,0,False,,{'19': 5},"Step 1: Taken_out + Remaining = Started_with
              16 + 3 = ?",SVAMP,QWEN
121,guided,121,Two marbles are in the basket. Two marbles are taken out of the basket How many marbles are in the basket now?,0,Subtraction,0,True,majority,0.8,4,5,0.8,1,False,,"{'0': 4, '2': 1}",Step 1: 0 + 2 - 2 =,SVAMP,QWEN
122,guided,122,"While counting chairs in the lunch room, Marie noticed that there were 14 chairs in the first row, 23 chairs in the second row, 32 chairs in the third row, 41 chairs in the fourth row, and 50 chairs in the fifth row. If this pattern continues, how many chairs will there be in the sixth row?",50,Multi-step,9,False,majority,0.8,0,5,0.0,1,False,,"{'9': 4, '59': 1}",Step 1: Add the increase between rows: 23 - 14 = ?,SVAMP,QWEN
123,guided,123,"Sullivan Stationery sells cards in packs of 20 and envelopes in packs of 17. If Vera wants the same number of each, what is the minimum number of cards that she will have to buy?",340,Multi-step,340,True,majority,1.0,3,3,1.0,0,False,,{'340': 3},Step 1: Least Common Multiple (LCM) of 20 and 17 = ?,SVAMP,QWEN
124,guided,124,Garrett went shopping for snack supplies and bought 6 oatmeal raisin granola bars and 8 peanut granola bars How many granola bars did he buy in all?,14,Addition,14,True,majority,1.0,5,5,1.0,0,False,,{'14': 5},Step 1: 6 + 8 = ?,SVAMP,QWEN
125,guided,125,"Martin is pasting pieces of square colored paper of equal size onto a board measuring 72 cm by 90 cm. If only whole square pieces are used, and the board is to be completely covered, what is the largest possible length of the side of each square colored paper?",18,Multi-step,2,False,majority,1.0,0,1,0.0,0,False,,{'2': 1},Step 1: Find GCD of 72 and 90,SVAMP,QWEN
126,guided,126,"It is harvest season in the country. Lewis, whose family owns a fruit farm, is busy overseeing their farmers while they are harvesting the fruits. His day starts by going to the apple orchard. The farmers reported that they harvest 45 sacks of apples from each of the 8 sections of the orchard daily How many apples are harvested every day?",360,Multiplication,360,True,majority,0.6667,2,3,0.6667,1,False,,"{'360': 2, '140': 1}",Step 1: Sections * Sacks/Section = 8 * 45 = ?,SVAMP,QWEN
127,guided,127,"By coincidence, Monica's Obedience School trained the same number of dogs and cats last week. The school teaches dogs in groups of 18 and cats in groups of 3 What is the smallest number of cats the school could have had?",18,Multi-step,18,True,refiner_tiebreak,0.6667,2,3,0.6667,1,True,True,"{'6': 1, '18': 2}",Step 1: 18 = 3 ?,SVAMP,QWEN
128,guided,128,Each side of a square piece of sheet metal is 7 meters long What is the sheet metal's perimeter?,28,Multi-step,28,True,majority,1.0,2,2,1.0,0,False,,{'28': 2},"Step 1: 4 * Side length = Perimeter
         4 * 7 = ?",SVAMP,QWEN
129,guided,129,"Antonieta wants to ride the Ferris wheel, the roller coaster, and the log ride. The Ferris wheel costs 6 tickets, the roller coaster costs 5 tickets and the log ride costs 7 tickets. Antonieta has 2 tickets How many more tickets should Antonieta buy?",16,Subtraction,16,True,majority,1.0,4,4,1.0,0,False,,{'16': 4},Step 1: Cost of all rides - Available tickets = ?,SVAMP,QWEN
130,guided,130,Haley's favorite band was holding a concert where tickets were four dollars each. Haley bought three tickets for herself and her friends and five extra tickets in case anyone else wanted to go How much did she spend?,32,Multiplication,32,True,majority,0.8,4,5,0.8,1,False,,"{'32': 4, '8': 1}","Step 1: Tickets bought + Extra tickets = 3 + 5 = ?
Step 2: Total tickets × Price per ticket = ? × $4",SVAMP,QWEN
131,guided,131,"Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total?",59,Multi-step,39,False,majority,0.6667,1,3,0.3333,1,False,,"{'39': 2, '59': 1}",Step 1: 45 - 6 = ?,SVAMP,QWEN
132,guided,132,Janet has nine oranges and Sharon has seven oranges How many oranges do Janet and Sharon have together?,16,Addition,16,True,majority,1.0,2,2,1.0,0,False,,{'16': 2},Step 1: 9 + 7 =,SVAMP,QWEN
133,guided,133,The fraction whose numerator is 3 and the denominator is 1 more than twice the numerator Find the fraction.,3,Multi-step,7,False,majority,0.6,1,5,0.2,2,False,,"{'3': 1, '7': 3, '6': 1}","Step 1: Denominator = 2 × Numerator + 1
         → Denominator = 2 × 3 + 1 = ?",SVAMP,QWEN
134,guided,134,Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points How many points did she have at the end of the game?,1,Multi-step,1,True,majority,0.6,3,5,0.6,2,False,,"{'1': 3, '49': 2}","Step 1: 16 + 33 = ?  
Step 2: ? - 48 = ?",SVAMP,QWEN
135,guided,135,Charles found 6 pennies on his way to school. He also had 3 nickels already at home How much money does he now have in all?,21,Addition,9,False,majority,1.0,0,1,0.0,0,False,,{'9': 1},Step 1: 6¢ + 3¢ = ?,SVAMP,QWEN
136,guided,136,"The mini library also has a section for the classics. If Jack has a collection of 6 classic authors, with each author having 33 books, how many books does he have in the classics section?",198,Multiplication,207,False,majority,0.6667,0,3,0.0,1,False,,"{'207': 2, '180': 1}",Step 1: 6 * 33 = ?,SVAMP,QWEN
137,guided,137,Mrs. Hilt owns a house on a lot shaped like a rectangle. The width is twice its length. The perimeter of the lot is 60 feet What is the length and the width of the lot?,10,Multi-step,60,False,majority,1.0,0,5,0.0,0,False,,{'60': 5},"Step 1: 2 * Length + Width = Perimeter
         2L + W = 60
Step 2: Width = 2 * Length",SVAMP,QWEN
138,guided,138,Bobby has 142 books. Kristi has 78 books What's the difference of the number of Bobby's books and Kristi's books?,64,Subtraction,64,True,majority,0.8,4,5,0.8,1,False,,"{'64': 4, '4': 1}",Step 1: Bobby's_books - Kristi's_books = 142 - 78 = ?,SVAMP,QWEN
139,guided,139,Joe's Bath Shop sells bars of soap in boxes of 5 bars and bottles of soap in boxes of 19 bottles. An employee is surprised to discover that the shop sold the same number of bars and bottles last week What is the smallest number of each type of soap that the shop could have sold?,95,Multi-step,228,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'228': 1, '5': 1, '19': 1}",Step 1: 5x = 19y,SVAMP,QWEN
140,guided,140,Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school How many trees in total did the students plant?,74,Addition,74,True,majority,0.5,2,4,0.5,2,False,,"{'64': 1, '74': 2, '60': 1}",Step 1: 47 + 27 = ?,SVAMP,QWEN
141,guided,141,The third graders are having a fair. They have 90 tickets to sell. They sold 38 tickets the first week and 17 tickets the second week How many tickets do they have left to sell?,35,Multi-step,35,True,majority,0.5,2,4,0.5,2,False,,"{'35': 2, '90': 1, '65': 1}","Step 1: Sold_first_week + Sold_second_week = ?  
Step 2: Total_tickets - (Sold_first_week + Sold_second_week) = ?",SVAMP,QWEN
142,guided,142,"Lizzie lives in a very big and polluted city. Being an advocate for the environment, she organized a cleanup drive to help reduce the pollution. They started by cleaning the rivers that flow through and around the city. If her group was able to collect 387 pounds of garbage and another group gathered 39 pounds less than Lizzie's group, how much garbage were the two groups able to gather?",735,Addition,8,False,coin_flip,0.3333,1,3,0.3333,2,True,True,"{'8': 1, '300': 1, '735': 1}",Step 1: 387 - 39 = ?,SVAMP,QWEN
143,guided,143,"George was comparing the points the Bulls scored for different games. He recorded: 81, 73, 83, 86 and 73 What is the mean of the points scored?",79.2,Multi-step,154,False,majority,0.4,1,5,0.2,3,False,,"{'490': 1, '396': 1, '154': 2, '79.2': 1}",Step 1: Sum = 81 + 73 + 83 + 86 + 73 = ?,SVAMP,QWEN
144,guided,144,"Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?",34,Subtraction,34,True,majority,0.6,3,5,0.6,2,False,,"{'79': 2, '34': 3}","Step 1:  Stayed + Moved Out = Total
               45 + ? = 79",SVAMP,QWEN
145,guided,145,"Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?",58,Multi-step,58,True,majority,0.6667,2,3,0.6667,1,False,,"{'37': 1, '58': 2}","Step 1: 48 - 11 = ?  
Step 2: ? + 21 = ?",SVAMP,QWEN
146,guided,146,"Shiela was into history of Asia. She can read 11 pages per hour of the book entitled ""Asia's History Made Easy"". If the encyclopedia has 143 pages, how many hours did it take Shiela to finish reading the book?",13,Division,13,True,majority,1.0,2,2,1.0,0,False,,{'13': 2},Step 1: 143 ÷ 11 = ?,SVAMP,QWEN
147,guided,147,Misha has 34 dollars How many dollars does she have to earn to have 47 dollars to buy a dog?,13,Subtraction,13,True,majority,1.0,3,3,1.0,0,False,,{'13': 3},Step 1: 47 - 34 = ?,SVAMP,QWEN
148,guided,148,"In a game you start with 2 lives. If you got 6 extra lives in the first level and 11 more in the second, how many lives would you have?",19,Multi-step,19,True,majority,0.6,3,5,0.6,2,False,,"{'19': 3, '21': 1, '17': 1}",Step 1: Start + First Level Extra + Second Level Extra = 2 + 6 + 11 = ?,SVAMP,QWEN
149,guided,149,"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?",15,Multiplication,15,True,majority,1.0,2,2,1.0,0,False,,{'15': 2},"Step 1: Tipped_customers × Tip_per_customer = Earned Money
       5 × $3 = ?",SVAMP,QWEN
150,guided,150,A company donates 935 pencils to a school. The pencils are divided evenly among 9 classrooms. The rest of the pencils are given to the library How many pencils were donated to the library?,8,Multi-step,8,True,majority,0.6667,2,3,0.6667,1,False,,"{'103...8': 1, '8': 2}",Step 1: 935 % 9 = ?,SVAMP,QWEN
151,guided,151,Kira has $1.20 in quarters and dimes. She has minimized coins altogether How many coins does she have?,6,Addition,,False,majority,1.0,0,5,0.0,0,False,,{'': 5},Step 1: 0.25Q + 0.10D = 1.20,SVAMP,QWEN
152,guided,152,Jerry owned seven video games. For his birthday he got two more How many games did Jerry have total?,9,Addition,7,False,majority,1.0,0,2,0.0,0,False,,{'7': 2},Step 1: Initial count + Birthday gift = 7 + 2 =,SVAMP,QWEN
153,guided,153,"Billy was making ice using ice trays. Each tray held nine ice cubes. If he had eight trays, how many cubes could he make?",72,Multiplication,72,True,majority,1.0,5,5,1.0,0,False,,{'72': 5},Step 1: 8 × 9 =,SVAMP,QWEN
154,guided,154,A radio station is having a promotion in which every 12th caller receives a free concert ticket and every 15th caller receives a limo ride Which caller will be the first one to win both?,The 60th caller.,Multi-step,60,False,majority,1.0,0,3,0.0,0,False,,{'60': 3},Step 1: Least Common Multiple (LCM) of 12 & 15 = ?,SVAMP,QWEN
155,guided,155,"While playing a trivia game, Adam answered five questions correct in the first half and five questions correct in the second half. If each question was worth five points, what was his final score?",50,Multiplication,25,False,majority,1.0,0,2,0.0,0,False,,{'25': 2},Step 1: 5 Qs × 5 pts/Q + 5 Qs × 5 pts/Q = ?,SVAMP,QWEN
156,guided,156,Mindy's toothbrush is 17 centimeters long. Cesar's toothbrush is 1 centimeter longer than Mindy's Whose toothbrush is longer?,Cesar's toothbrush,Subtraction,18,False,majority,1.0,0,2,0.0,0,False,,{'18': 2},"Step 1: Length of Cesar’s toothbrush = Length of Mindy’s toothbrush + 1
                  17 + 1 = ?",SVAMP,QWEN
157,guided,157,A waiter had nineteen customers. After some left he still had four customers What's the difference between the number of customers before leaving and after leaving?,15,Subtraction,15,True,majority,0.5,2,4,0.5,2,False,,"{'4': 1, '15': 2, '5': 1}",Step 1: 19 - ? = 4,SVAMP,QWEN
158,guided,158,An island in the Atlantic Ocean was 2 miles wide and 6 miles long What is the area of the island?,12,Multi-step,12,True,majority,0.8,4,5,0.8,1,False,,"{'12': 4, '56': 1}","Step 1: Length × Width = Area
       6 × 2 = ?",SVAMP,QWEN
159,guided,159,Each side of a square kitchen tile is 7 inches long What is the tile's area?,49,Multi-step,49,True,majority,0.6667,2,3,0.6667,1,False,,"{'289': 1, '49': 2}","Step 1: Side × Side = Area
         7 × 7 = ?",SVAMP,QWEN
160,guided,160,Billy bought 7 boxes of candy with each box having 3 pieces inside of it How many pieces of candy did he have totaled?,21,Multiplication,21,True,majority,1.0,4,4,1.0,0,False,,{'21': 4},"Step 1: Box candies * Number per box = Total candies
         7 * 3 = ?",SVAMP,QWEN
161,guided,161,Mike owned sixty-four baseball cards. For his birthday he got eighteen more How many cards does Mike have total?,82,Addition,82,True,majority,1.0,4,4,1.0,0,False,,{'82': 4},Step 1: 64 + 18 =,SVAMP,QWEN
162,guided,162,The book fair sold four posters. Now they have two posters left How many posters did they have to begin with?,6,Addition,6,True,majority,1.0,3,3,1.0,0,False,,{'6': 3},"Step 1: Sold + Left = ?  
       4 + 2 = 6",SVAMP,QWEN
163,guided,163,"Susie and her family woke up early on the first weekend of spring. They had a long list of activities for spring cleaning. Susie's mom prepared 74 carrot sticks for breakfast. If the carrots were served equally to 12 people, how many carrot sticks were left uneaten?",2,Multi-step,74,False,majority,1.0,0,1,0.0,0,False,,{'74': 1},Step 1: 12 * Uneaten = 74 - Uneaten,SVAMP,QWEN
164,guided,164,"Scott and Sam decided to sell their old comic books. They had 90 comic books altogether. After the sale, they only had 25 comic books How many comic books did Scott and Sam sell?",65,Subtraction,65,True,majority,1.0,2,2,1.0,0,False,,{'65': 2},"Step 1: Total_initial - Total_remaining = Sold
           90 - 25 = ?",SVAMP,QWEN
165,guided,165,"The Central City Zoo has 45 chimpanzees. Every day the chimps eat a total of 72 bananas. Next week, the zoo is moving 18 chimps to a new cage How many chimps will stay in the old cage?",27,Subtraction,27,True,majority,1.0,4,4,1.0,0,False,,{'27': 4},Step 1: 45 - 18 = ?,SVAMP,QWEN
166,guided,166,"Feeling good about what he did, Mr. Anderson decided to continue giving to others. He went around the city and gave clothes to homeless people. If he gave 589 shirts and 345 trousers, how many pieces of clothing did he gave out in total?",934,Addition,934,True,majority,0.5,2,4,0.5,2,False,,"{'14': 1, '8': 1, '934': 2}",Step 1: 589 + 345 = ?,SVAMP,QWEN
167,guided,167,Benny sold half of his comic books and then bought 6 more. He now has 17 How many did he begin with ?,22,Multi-step,17,False,majority,0.6,1,5,0.2,2,False,,"{'23': 1, '17': 3, '22': 1}","Step 1: Now + 6 = Begged Before
Step 2: New / 2 = Begged Before",SVAMP,QWEN
168,guided,168,Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish How many fish does she have now?,69,Addition,69,True,majority,0.75,3,4,0.75,1,False,,"{'69': 3, '22': 1}",Step 1: Given + Additional = 22 + 47 = ?,SVAMP,QWEN
169,guided,169,"Mary sold 9 boxes of Do-Si-Dos How many cases of 6 boxes, plus extra boxes does Mary need to deliver?",2,Division,1,False,coin_flip,0.4,0,5,0.0,3,True,False,"{'6': 1, '1': 2, '9': 2}",Step 1: 9 ÷ 6 = ?,SVAMP,QWEN
170,guided,170,Sam put 86 pretzels in a bowl for the party. His friends ate 49 of them. Sam put in 27 more pretzels How many pretzels were in the bowl then?,64,Multi-step,37,False,majority,0.4,0,5,0.0,3,False,,"{'37': 2, '22': 1, '27': 1, '86': 1}",Step 1: 49 - 27 = ?,SVAMP,QWEN
171,guided,171,"Mrs. Hilt has two pennies, two dimes, and two nickels. Jacob has four pennies, one nickel, and one dime Who has more money?",Mrs. Hilt,Subtraction,0.2,False,coin_flip,0.25,0,4,0.0,3,True,False,"{'0.2': 1, '0.04': 1, '0.3': 1, '0.32': 1}","Step 1: Dimes + Nickels (Mrs.) > Pennies + Nickel (Jacob)?
Step 2: 2d + 2n > 2p + 1n",SVAMP,QWEN
172,guided,172,"Alicia loves collecting art. She has a whole house filled with all the art she obtained since she was a little kid. When she decided to move away, she started donating some of her art to different museums. First museum she went to was the Metropolitan museum in New York. She donated 46 medieval art pieces from the 70 she originally has How many medieval art pieces were left with her?",24,Subtraction,24,True,refiner_tiebreak,0.6,3,5,0.6,2,True,True,"{'70': 2, '24': 3}",Step 1: Original - Donated = ?,SVAMP,QWEN
173,guided,173,"Their next destination is Lake Erie. Still in a contest, Hazel caught 48 different fishes while her father caught 46 How many fishes did they catch in Lake Erie?",94,Addition,94,True,majority,1.0,3,3,1.0,0,False,,{'94': 3},Step 1: 48 + 46 = ?,SVAMP,QWEN
174,guided,174,There are 95 pretzels in a bowl. John ate 28 pretzels. Alan ate 9 fewer pretzels than John. Marcus ate 12 more pretzels than John How many pretzels did Marcus eat?,40,Addition,37,False,majority,0.6,2,5,0.4,2,False,,"{'40': 2, '37': 3}","Step 1: John's eaten + 9 = Alan's eaten : 28 + 9 = ?
Step 2: John's eaten + 12 = Marcus's eaten : 28 + 12 =",SVAMP,QWEN
175,guided,175,"After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?",672,Addition,672,True,majority,1.0,4,4,1.0,0,False,,{'672': 4},"Step 1: Voted_for_veggies + Voted_for_meat = ?  
       337 + 335 = ?",SVAMP,QWEN
176,guided,176,There are 40 boys and some girls on the playground. There are 117 children altogether How many girls are on the playground?,77,Subtraction,77,True,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'77': 2, '117': 2, '40': 2}","Step 1: Boys + Girls = Total Children
         40 + G = 117",SVAMP,QWEN
177,guided,177,"After paying $2.30 for a drink, Bryon has $17.15 How much money did he have before buying the drink?",19.45,Addition,19.45,True,majority,0.75,3,4,0.75,1,False,,"{'17.15': 1, '19.45': 3}",Step 1: $17.15 + $2.30 = ?,SVAMP,QWEN
178,guided,178,A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds How many pounds of fertilizer will she use all together?,22,Addition,,False,majority,1.0,0,5,0.0,0,False,,{'': 5},Step 1: D + N = ?,SVAMP,QWEN
179,guided,179,"A family is preparing backpacks filled with school supplies to donate to children in need. They have 9 pencils and 15 notebooks. If they want to make all the backpacks the same, with no school supplies left over, what is the greatest number of backpacks they can fill?",3,Multi-step,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},"Step 1: GCD(9, 15) = ?",SVAMP,QWEN
180,guided,180,A movie theater sold 9 child tickets. The other 41 tickets it sold were adult tickets What is the ratio of the number of child tickets to the number of adult tickets?,9,Multi-step,9,True,majority,1.0,2,2,1.0,0,False,,{'9': 2},Step 1: 9 : 41,SVAMP,QWEN
181,guided,181,"A car salesman sold 8 on Monday, 3 on Tuesday, 10 on Wednesday, 4 on Thursday, 4 on Friday and 4 on Saturday What is the mean of the number of cars he sold?",5.5,Multi-step,33,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'33': 1, '6.1667': 1, '25': 1, '11': 1, '4.83': 1, '6': 1}",Step 1: Total sales = 8 + 3 + 10 + 4 + 4 + 4 = ?,SVAMP,QWEN
182,guided,182,"Jordon has a different kind of number machine. Her machine doubles the number and adds 3 more. So when Jordon put in 25, the number 53 came out of the machine. Jordon put in the number 16 What number do you think came out of her machine?",35,Addition,35,True,majority,1.0,3,3,1.0,0,False,,{'35': 3},"Step 1: Doubled + 3 = ?  
2 * 16 + 3 = ?",SVAMP,QWEN
183,guided,183,"A baker has a pan of fudge that measures 18 inches on one side and 29 inches on another side. If the fudge is cut into square pieces 1 inch on each side, how many pieces of fudge does the pan hold?",522,Multiplication,522,True,majority,1.0,1,1,1.0,0,False,,{'522': 1},Step 1: 18 * 29 = ?,SVAMP,QWEN
184,guided,184,"A store has thirty-five shirts. If they sold thirty of them, how many shirts would they have?",5,Subtraction,5,True,majority,0.6,3,5,0.6,2,False,,"{'5': 3, '-5': 2}",Step 1: Sold - Initial = 30 - 35 = ?,SVAMP,QWEN
185,guided,185,The Greene family went to the amusement park. They spent $45 on admission tickets. They spent $13 less than that on food How much did the Greene family spend in all?,77,Addition,77,True,majority,0.75,3,4,0.75,1,False,,"{'77': 3, '32': 1}",Step 1: Admissions + (Admissions - 13) = $45 + ($45 - 13) = $?,SVAMP,QWEN
