,mode,idx,question,gt_answer,op_type,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
115,guided,116,"Ann has $777 and Bill has $1,111 How much does Bill need to give to Ann, so that they would have the same amount of money?",167,Division,777,False,majority,0.4,0,5,0.0,3,False,,"{'777': 2, '2334': 1, '-534': 1, '434': 1}","Step 1: Ann's initial amount - Bill's initial amount = 1111 - 777 =
Step 2: Resulting difference =?",GSM8k,LAMA-3.2-3B
116,guided,117,"Allie has 5 math books and 10 science books. If she wants to distribute them evenly among some bookshelves so that each bookshelf has the same combination of math and science books, with no books left over, what is the greatest number of bookshelves Allie can use?",5,Multi-step,1,False,majority,0.75,0,4,0.0,1,False,,"{'1': 3, '2': 1}","Step 1: Find HCF (Highest Common Factor) of Math & Science Books.
Step 2: Divide both quantities by this value.
Step 3: Take square root of resulting quotient.",GSM8k,LAMA-3.2-3B
117,guided,118,"Rachel bought 8 music albums online. If each album had 2 songs, how many songs did she buy total?",16,Multiplication,16,True,majority,1.0,5,5,1.0,0,False,,{'16': 5},"Step 1: Albums * Songs per Album = Total Songs
Step 2: 8 * 2 =?",GSM8k,LAMA-3.2-3B
118,guided,119,532 people are watching a movie in a theater. The theater has 750 seats How many seats are empty in the theater?,218,Subtraction,218,True,majority,0.6,3,5,0.6,2,False,,"{'218': 3, '532': 1, '750': 1}","Step 1: Total available - People watching = Seats left
Step 2: 750 - 532 =?",GSM8k,LAMA-3.2-3B
119,guided,120,Maria took sixteen fish out of her fish tank. Now there are three fish in the tank How many fish were in the tank to start with?,19,Addition,16,False,coin_flip,0.1667,1,6,0.1667,5,True,True,"{'16': 1, '0': 1, '13': 1, '4': 1, '48': 1, '19': 1}","Step 1: Initial amount + Taken away = Remaining
Step 2: Initial amount = Remaining + Taken away",GSM8k,LAMA-3.2-3B
120,guided,121,Two marbles are in the basket. Two marbles are taken out of the basket How many marbles are in the basket now?,0,Subtraction,2,False,majority,0.4,1,5,0.2,3,False,,"{'2': 2, '10': 1, '6': 1, '0': 1}","Step 1: Initial amount - Removed = Remaining amount
Step 2: 4 - 2 =?",GSM8k,LAMA-3.2-3B
121,guided,122,"While counting chairs in the lunch room, Marie noticed that there were 14 chairs in the first row, 23 chairs in the second row, 32 chairs in the third row, 41 chairs in the fourth row, and 50 chairs in the fifth row. If this pattern continues, how many chairs will there be in the sixth row?",50,Multi-step,59,False,refiner_tiebreak,0.3333,0,6,0.0,4,True,False,"{'10': 1, '76': 1, '26': 1, '9': 1, '59': 2}","Step 1: Pattern difference between consecutive rows = 9 (23 - 14), 16 (32 - 16), 19 (41 - 22).
Step 2: Next difference should increase by 3 more than previous increment, so next difference = 22 + 3 = 25.
Step 3: Add this new difference to the last known value for the fifth row (50) to find the chair count of the sixth row.",GSM8k,LAMA-3.2-3B
122,guided,123,"Sullivan Stationery sells cards in packs of 20 and envelopes in packs of 17. If Vera wants the same number of each, what is the minimum number of cards that she will have to buy?",340,Multi-step,680,False,majority,0.6,1,5,0.2,2,False,,"{'340': 1, '20': 1, '680': 3}","Step 1: Find LCM (Least Common Multiple) of 20 and 17.
Step 2: Multiply LCM by 2 since both items need to be purchased equally.",GSM8k,LAMA-3.2-3B
123,guided,124,Garrett went shopping for snack supplies and bought 6 oatmeal raisin granola bars and 8 peanut granola bars How many granola bars did he buy in all?,14,Addition,14,True,majority,1.0,4,4,1.0,0,False,,{'14': 4},"Step 1: Oatmeal + Peanut = Total Granola Bars
Step 2: 6 + 8 =?",GSM8k,LAMA-3.2-3B
124,guided,125,"Martin is pasting pieces of square colored paper of equal size onto a board measuring 72 cm by 90 cm. If only whole square pieces are used, and the board is to be completely covered, what is the largest possible length of the side of each square colored paper?",18,Multi-step,2.5,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'2.5': 1, '6': 1, '12': 1}","Step 1: GCD(72, 90) =?
Step 2: Divide both dimensions by GCD result =? /?",GSM8k,LAMA-3.2-3B
125,guided,126,"It is harvest season in the country. Lewis, whose family owns a fruit farm, is busy overseeing their farmers while they are harvesting the fruits. His day starts by going to the apple orchard. The farmers reported that they harvest 45 sacks of apples from each of the 8 sections of the orchard daily How many apples are harvested every day?",360,Multiplication,360,True,majority,0.75,3,4,0.75,1,False,,"{'360': 3, '1280': 1}","Step 1: Sections * Apples per section = 8 * 45
Step 2: Multiply to find total apples = 360",GSM8k,LAMA-3.2-3B
126,guided,127,"By coincidence, Monica's Obedience School trained the same number of dogs and cats last week. The school teaches dogs in groups of 18 and cats in groups of 3 What is the smallest number of cats the school could have had?",18,Multi-step,54,False,majority,0.4,1,5,0.2,3,False,,"{'18': 1, '54': 2, '2': 1, '3': 1}","Step 1: Find LCM (Least Common Multiple) of 18 and 3.
Step 2: Divide LCM by 18 to find minimum possible group size for both animals.
Step 3: Multiply this value by 2 since there were equal amounts of each animal.",GSM8k,LAMA-3.2-3B
127,guided,128,Each side of a square piece of sheet metal is 7 meters long What is the sheet metal's perimeter?,28,Multi-step,28,True,majority,0.8,4,5,0.8,1,False,,"{'28': 4, '56': 1}","Step 1: Length * 4 = Perimeter
Step 2: 7 * 4 =?",GSM8k,LAMA-3.2-3B
128,guided,129,"Antonieta wants to ride the Ferris wheel, the roller coaster, and the log ride. The Ferris wheel costs 6 tickets, the roller coaster costs 5 tickets and the log ride costs 7 tickets. Antonieta has 2 tickets How many more tickets should Antonieta buy?",16,Subtraction,16,True,majority,0.4,2,5,0.4,3,False,,"{'18': 1, '16': 2, '6': 1, '0': 1}","Step 1: Total cost for all rides = Cost of Ferris wheel + Cost of roller coaster + Cost of log ride
Step 2: Total available tickets - Total cost for all rides = Remaining tickets needed",GSM8k,LAMA-3.2-3B
129,guided,130,Haley's favorite band was holding a concert where tickets were four dollars each. Haley bought three tickets for herself and her friends and five extra tickets in case anyone else wanted to go How much did she spend?,32,Multiplication,32,True,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'4': 1, '32': 2, '3': 2, '12': 1}","Step 1: Tickets purchased by Haley = 3 (for herself) + 5 (extra) = 8
Step 2: Cost per ticket * Total tickets = $4 * 8 =?",GSM8k,LAMA-3.2-3B
130,guided,131,"Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total?",59,Multi-step,59,True,majority,0.4,2,5,0.4,3,False,,"{'19': 1, '45': 1, '39': 1, '59': 2}","Step 1: Initial amount + New purchases = Old amount + 20
Step 2: Subtracting given away = (Initial amount + 20) - 6",GSM8k,LAMA-3.2-3B
131,guided,132,Janet has nine oranges and Sharon has seven oranges How many oranges do Janet and Sharon have together?,16,Addition,16,True,majority,0.8,4,5,0.8,1,False,,"{'16': 4, '9': 1}","Step 1: Janet + Sharon = 
Step 2: 9 + 7 =
Step 3: 16",GSM8k,LAMA-3.2-3B
132,guided,133,The fraction whose numerator is 3 and the denominator is 1 more than twice the numerator Find the fraction.,3,Multi-step,7,False,majority,0.6,1,5,0.2,2,False,,"{'7': 3, '0': 1, '3': 1}","Step 1: Denominator = 2 * Numerator + 1 = 2 * 3 + 1 = 7
Step 2: Fraction = Numerator / Denominator = 3 / 7",GSM8k,LAMA-3.2-3B
133,guided,134,Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points How many points did she have at the end of the game?,1,Multi-step,49,False,majority,0.6,1,5,0.2,2,False,,"{'49': 3, '16': 1, '1': 1}","Step 1: First Round + Second Round = Total Points Before Loss
Step 2: Total Points Before Loss - Last Round = Final Score
Step 3: (First Round + Second Round) - Last Round",GSM8k,LAMA-3.2-3B
134,guided,135,Charles found 6 pennies on his way to school. He also had 3 nickels already at home How much money does he now have in all?,21,Addition,6.15,False,majority,0.6,0,5,0.0,2,False,,"{'6.15': 3, '6': 1, '0.6': 1}","Step 1: Pennies + Nickels = Cents
Step 2: Total cents * $0.01 = Dollars",GSM8k,LAMA-3.2-3B
135,guided,136,"The mini library also has a section for the classics. If Jack has a collection of 6 classic authors, with each author having 33 books, how many books does he have in the classics section?",198,Multiplication,198,True,majority,0.8,4,5,0.8,1,False,,"{'198': 4, '180': 1}","Step 1: Number of authors * Number of books per author = Total number of books
Step 2: 6 * 33 =?",GSM8k,LAMA-3.2-3B
136,guided,137,Mrs. Hilt owns a house on a lot shaped like a rectangle. The width is twice its length. The perimeter of the lot is 60 feet What is the length and the width of the lot?,10,Multi-step,30,False,coin_flip,0.2,1,5,0.2,4,True,False,"{'30': 1, '75': 1, '15': 1, '10': 1, '60': 1}","Step 1: Let's represent the unknowns as variables for easier calculation.
Let L = Length (in feet)
Since it's given that ""The width is twice its length"", we can express this relationship between L and W:
W = 2L

Step 2: Perimeter formula for a rectangle is P = 2(L + W). We know that P = 60 ft.
Substitute W from step 1 into the equation:
60 = 2(L + 2L)

Step 3: Combine like terms inside parentheses:
60 = 4L",GSM8k,LAMA-3.2-3B
137,guided,138,Bobby has 142 books. Kristi has 78 books What's the difference of the number of Bobby's books and Kristi's books?,64,Subtraction,64,True,majority,0.8,4,5,0.8,1,False,,"{'64': 4, '72': 1}","Step 1: Bobby's books - Kristi's books = 142 - 78 =
Step 2: Answer = 64",GSM8k,LAMA-3.2-3B
138,guided,139,Joe's Bath Shop sells bars of soap in boxes of 5 bars and bottles of soap in boxes of 19 bottles. An employee is surprised to discover that the shop sold the same number of bars and bottles last week What is the smallest number of each type of soap that the shop could have sold?,95,Multi-step,1,False,coin_flip,0.2,1,5,0.2,4,True,False,"{'1': 1, '95': 1, '0': 1, '100': 1, '19': 1}","Step 1: Bars * Bottles = Remaining products (since they're equal)
Step 2: Find common factors for 5x = 19y where x > y > 0. The least possible values would be when x=19 and y=5 since it's given that both quantities were equal.",GSM8k,LAMA-3.2-3B
139,guided,140,Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school How many trees in total did the students plant?,74,Addition,74,True,majority,0.6,3,5,0.6,2,False,,"{'74': 3, '148': 1, '1296': 1}","Step 1: Apple + Orange = Total Trees
Step 2: Total Trees = 47 + 27",GSM8k,LAMA-3.2-3B
140,guided,141,The third graders are having a fair. They have 90 tickets to sell. They sold 38 tickets the first week and 17 tickets the second week How many tickets do they have left to sell?,35,Multi-step,52,False,majority,0.6,0,5,0.0,2,False,,"{'90': 1, '50': 1, '52': 3}","Step 1: Total initial tickets - Tickets sold in Week 1 = 90 - 38 =
Step 2: Result of subtraction - Tickets sold in Week 2 = (90 - 38) - 17 =",GSM8k,LAMA-3.2-3B
141,guided,142,"Lizzie lives in a very big and polluted city. Being an advocate for the environment, she organized a cleanup drive to help reduce the pollution. They started by cleaning the rivers that flow through and around the city. If her group was able to collect 387 pounds of garbage and another group gathered 39 pounds less than Lizzie's group, how much garbage were the two groups able to gather?",735,Addition,387,False,majority,0.4,0,5,0.0,3,False,,"{'774': 1, '878': 1, '39': 1, '387': 2}","Step 1: Lizzie's collection + Other group's collection = Total collected garbage
Step 2: Lizzie's collection + (Lizzie's collection - 39) = Total collected garbage
Step 3: 2 * Lizzie's collection = Total collected garbage",GSM8k,LAMA-3.2-3B
142,guided,143,"George was comparing the points the Bulls scored for different games. He recorded: 81, 73, 83, 86 and 73 What is the mean of the points scored?",79.2,Multi-step,154,False,majority,0.6,1,5,0.2,2,False,,"{'79.2': 1, '154': 3, '74.8': 1}","Step 1: Add all scores together = 81 + 73 + 83 + 86 + 73 =
Step 2: Divide sum by total count of games played = (81 + 73 + 83 + 86 + 73) / 5",GSM8k,LAMA-3.2-3B
143,guided,144,"Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?",34,Subtraction,34,True,majority,0.8,4,5,0.8,1,False,,"{'34': 4, '45': 1}","Step 1: Total - Staying = Moving
Step 2: 79 - 45 =?",GSM8k,LAMA-3.2-3B
144,guided,145,"Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?",58,Multi-step,58,True,majority,0.6,3,5,0.6,2,False,,"{'58': 3, '69': 1, '48': 1}","Step 1: Initial amount + Money received = 48 + 21 =
Step 2: Subtracting expenses = (48 + 21) - 11 =?",GSM8k,LAMA-3.2-3B
145,guided,146,"Shiela was into history of Asia. She can read 11 pages per hour of the book entitled ""Asia's History Made Easy"". If the encyclopedia has 143 pages, how many hours did it take Shiela to finish reading the book?",13,Division,13,True,majority,0.5,2,4,0.5,2,False,,"{'13': 2, '13.0909': 1, '12.9091': 1}","Step 1: Total Pages / Reading Speed = Time Taken
Step 2: 143 ÷ 11 =?",GSM8k,LAMA-3.2-3B
146,guided,147,Misha has 34 dollars How many dollars does she have to earn to have 47 dollars to buy a dog?,13,Subtraction,13,True,majority,0.6,3,5,0.6,2,False,,"{'13': 3, '34': 1, '81': 1}","Step 1: Current amount + Amount needed = Total cost
Step 2: 34 + x = 47",GSM8k,LAMA-3.2-3B
147,guided,148,"In a game you start with 2 lives. If you got 6 extra lives in the first level and 11 more in the second, how many lives would you have?",19,Multi-step,8,False,majority,0.8,0,5,0.0,1,False,,"{'8': 4, '2': 1}","Step 1: Initial Lives + Extra Lives Level 1 = 2 + 6 =
Step 2: Previous Total + Extra Lives Level 2 = (2 + 6) + 11 =?",GSM8k,LAMA-3.2-3B
148,guided,149,"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?",15,Multiplication,5,False,majority,0.4,1,5,0.2,3,False,,"{'150': 1, '5': 2, '15': 1, '45': 1}","Step 1: Total tips received = Number of tipped customers * Tip amount per customer
Step 2: Total tips received = (Total customers - Non-tipped customers) * Tip amount per customer
Step 3: Total earnings = Total tips received",GSM8k,LAMA-3.2-3B
149,guided,150,A company donates 935 pencils to a school. The pencils are divided evenly among 9 classrooms. The rest of the pencils are given to the library How many pencils were donated to the library?,8,Multi-step,35,False,majority,0.4,0,5,0.0,3,False,,"{'102': 1, '-832': 1, '832': 1, '35': 2}","Step 1: Total - Classrooms = Pencils in Classrooms
Step 2: Pencils in Classrooms ÷ Classrooms = Pencils in Library",GSM8k,LAMA-3.2-3B
150,guided,151,Kira has $1.20 in quarters and dimes. She has minimized coins altogether How many coins does she have?,6,Addition,2000,False,coin_flip,0.25,0,4,0.0,3,True,False,"{'2000': 1, '12': 1, '1200': 1, '400': 1}","Step 1: Quarters + Dimes = Total amount of money (in cents)
Step 2: Convert dollars to cents; Divide by 100 for each type of coin then add them together. 
Quarters = 12 * 25 = 300 cents
Dimes = 10 * 10 = 100 cents
Total = 400 cents",GSM8k,LAMA-3.2-3B
151,guided,152,Jerry owned seven video games. For his birthday he got two more How many games did Jerry have total?,9,Addition,9,True,majority,1.0,5,5,1.0,0,False,,{'9': 5},"Step 1: Initial amount + Additional amount = Total amount
Step 2: 7 + 2 =?",GSM8k,LAMA-3.2-3B
152,guided,153,"Billy was making ice using ice trays. Each tray held nine ice cubes. If he had eight trays, how many cubes could he make?",72,Multiplication,72,True,majority,1.0,5,5,1.0,0,False,,{'72': 5},"Step 1: Trays * Cubes per tray = 8 * 9 =
Step 2: Total cubes = 72",GSM8k,LAMA-3.2-3B
153,guided,154,A radio station is having a promotion in which every 12th caller receives a free concert ticket and every 15th caller receives a limo ride Which caller will be the first one to win both?,The 60th caller.,Multi-step,60,False,refiner_tiebreak,0.4,0,5,0.0,3,True,False,"{'84': 1, '0': 1, '5': 1, '60': 2}","Step 1: LCM (Least Common Multiple) of 12 and 15 =?
Step 2: Find the smallest multiple that appears in both lists for each common factor.",GSM8k,LAMA-3.2-3B
154,guided,155,"While playing a trivia game, Adam answered five questions correct in the first half and five questions correct in the second half. If each question was worth five points, what was his final score?",50,Multiplication,10,False,majority,0.6,0,5,0.0,2,False,,"{'10': 3, '500': 1, '2.5': 1}","Step 1: First half + Second half = Total questions played
Step 2: (First half * Points per question) + (Second half * Points per question)
Step 3: Two times Five * Five",GSM8k,LAMA-3.2-3B
155,guided,156,Mindy's toothbrush is 17 centimeters long. Cesar's toothbrush is 1 centimeter longer than Mindy's Whose toothbrush is longer?,Cesar's toothbrush,Subtraction,-1,False,majority,0.4,0,5,0.0,3,False,,"{'17': 1, '-1': 2, '18': 1, '16': 1}","Step 1: Mindy's - Cesar's =? (longer)
Step 2: Mindy's + 1 - Cesar's",GSM8k,LAMA-3.2-3B
156,guided,157,A waiter had nineteen customers. After some left he still had four customers What's the difference between the number of customers before leaving and after leaving?,15,Subtraction,15,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'15': 3, '19': 2, '4': 1}","Step 1: Initial - Remaining = 19 - 4 =
Step 2: Difference = 15",GSM8k,LAMA-3.2-3B
157,guided,158,An island in the Atlantic Ocean was 2 miles wide and 6 miles long What is the area of the island?,12,Multi-step,12,True,majority,1.0,4,4,1.0,0,False,,{'12': 4},"Step 1: Length * Width = Area
Step 2: 6 * 2 =?",GSM8k,LAMA-3.2-3B
158,guided,159,Each side of a square kitchen tile is 7 inches long What is the tile's area?,49,Multi-step,49,True,majority,0.8,4,5,0.8,1,False,,"{'49': 4, '7': 1}","Step 1: Length * Width = Area
Step 2: 7 * 7 =
Step 3: = 49",GSM8k,LAMA-3.2-3B
159,guided,160,Billy bought 7 boxes of candy with each box having 3 pieces inside of it How many pieces of candy did he have totaled?,21,Multiplication,21,True,majority,1.0,5,5,1.0,0,False,,{'21': 5},"Step 1: Number of boxes * Pieces per box = Total pieces
Step 2: 7 * 3 =?",GSM8k,LAMA-3.2-3B
160,guided,161,Mike owned sixty-four baseball cards. For his birthday he got eighteen more How many cards does Mike have total?,82,Addition,82,True,majority,1.0,5,5,1.0,0,False,,{'82': 5},"Step 1: Initial amount + Additional amount = Total amount
Step 2: 64 + 18 =?",GSM8k,LAMA-3.2-3B
161,guided,162,The book fair sold four posters. Now they have two posters left How many posters did they have to begin with?,6,Addition,6,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'10': 1, '6': 3, '4': 2}","Step 1: Posters now + Remaining posters = Initial posters
Step 2: 4 + 2 =?",GSM8k,LAMA-3.2-3B
162,guided,163,"Susie and her family woke up early on the first weekend of spring. They had a long list of activities for spring cleaning. Susie's mom prepared 74 carrot sticks for breakfast. If the carrots were served equally to 12 people, how many carrot sticks were left uneaten?",2,Multi-step,814,False,refiner_tiebreak,0.3333,0,6,0.0,4,True,False,"{'67': 1, '74': 1, '814': 2, '78': 1, '6.1667': 1}","Step 1: Total carrot sticks - Carrot sticks per person * Number of people = Remaining carrot sticks
Step 2: 74 - (74 / 12) =?",GSM8k,LAMA-3.2-3B
163,guided,164,"Scott and Sam decided to sell their old comic books. They had 90 comic books altogether. After the sale, they only had 25 comic books How many comic books did Scott and Sam sell?",65,Subtraction,65,True,majority,0.8,4,5,0.8,1,False,,"{'65': 4, '32.5': 1}","Step 1: Total - Remaining = Sold
Step 2: 90 - 25 =?",GSM8k,LAMA-3.2-3B
164,guided,165,"The Central City Zoo has 45 chimpanzees. Every day the chimps eat a total of 72 bananas. Next week, the zoo is moving 18 chimps to a new cage How many chimps will stay in the old cage?",27,Subtraction,27,True,majority,1.0,5,5,1.0,0,False,,{'27': 5},"Step 1: Original - Moving = Remaining
Step 2: 45 - 18 =?",GSM8k,LAMA-3.2-3B
165,guided,166,"Feeling good about what he did, Mr. Anderson decided to continue giving to others. He went around the city and gave clothes to homeless people. If he gave 589 shirts and 345 trousers, how many pieces of clothing did he gave out in total?",934,Addition,934,True,majority,0.6,3,5,0.6,2,False,,"{'934': 3, '1024': 1, '1334': 1}","Step 1: Shirts + Trousers = Total given
Step 2: 589 + 345 =?",GSM8k,LAMA-3.2-3B
166,guided,167,Benny sold half of his comic books and then bought 6 more. He now has 17 How many did he begin with ?,22,Multi-step,22,True,majority,0.4,2,5,0.4,3,False,,"{'17': 1, '22': 2, '34': 1, '11': 1}","Step 1: Let x represent the original amount of comics.
Step 2: x / 2 + 6 = 17",GSM8k,LAMA-3.2-3B
167,guided,168,Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish How many fish does she have now?,69,Addition,22,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,False,"{'22': 3, '69': 2, '47': 1}","Step 1: Initial amount + Additional amount = Total amount
Step 2: 22 + 47 =?",GSM8k,LAMA-3.2-3B
168,guided,169,"Mary sold 9 boxes of Do-Si-Dos How many cases of 6 boxes, plus extra boxes does Mary need to deliver?",2,Division,3,False,majority,0.8,0,5,0.0,1,False,,"{'3': 4, '9': 1}","Step 1: Total boxes - Boxes in one case = 9 - 6 =
Step 2: Add extra boxes = (9 - 6) + x =?",GSM8k,LAMA-3.2-3B
169,guided,170,Sam put 86 pretzels in a bowl for the party. His friends ate 49 of them. Sam put in 27 more pretzels How many pretzels were in the bowl then?,64,Multi-step,64,True,majority,0.4,2,5,0.4,3,False,,"{'27': 1, '113': 1, '64': 2, '86': 1}","Step 1: Initial amount + Additional amount = Total amount
Step 2: Total amount - Amount eaten = Remaining amount",GSM8k,LAMA-3.2-3B
170,guided,171,"Mrs. Hilt has two pennies, two dimes, and two nickels. Jacob has four pennies, one nickel, and one dime Who has more money?",Mrs. Hilt,Subtraction,6,False,majority,0.8,0,5,0.0,1,False,,"{'6': 4, '16': 1}","Step 1: Pennies in Mrs. Hilt + Dimes in Mrs. Hilt + Nickels in Mrs. Hilt =
            2 + 2 + 2 =

Step 2: Pennies in Jacob + Nickel in Jacob + Dime in Jacob =
             4 + 1 + 1 =

Step 3: Compare amounts:
          (Mrs. Hilt) vs. (Jacob)",GSM8k,LAMA-3.2-3B
171,guided,172,"Alicia loves collecting art. She has a whole house filled with all the art she obtained since she was a little kid. When she decided to move away, she started donating some of her art to different museums. First museum she went to was the Metropolitan museum in New York. She donated 46 medieval art pieces from the 70 she originally has How many medieval art pieces were left with her?",24,Subtraction,24,True,majority,0.8,4,5,0.8,1,False,,"{'24': 4, '70': 1}","Step 1: Original amount - Donated amount = Remaining amount
Step 2: 70 - 46 =?",GSM8k,LAMA-3.2-3B
172,guided,173,"Their next destination is Lake Erie. Still in a contest, Hazel caught 48 different fishes while her father caught 46 How many fishes did they catch in Lake Erie?",94,Addition,94,True,majority,0.6,3,5,0.6,2,False,,"{'94': 3, '48': 2}","Step 1: Hazel's fish + Father's fish = Total fish
Step 2: Total fish = 48 + 46",GSM8k,LAMA-3.2-3B
173,guided,174,There are 95 pretzels in a bowl. John ate 28 pretzels. Alan ate 9 fewer pretzels than John. Marcus ate 12 more pretzels than John How many pretzels did Marcus eat?,40,Addition,67,False,majority,0.4,0,5,0.0,3,False,,"{'3.43': 1, '67': 2, '123': 1, '95': 1}","Step 1: John's share + Alan's share = Total - Remaining
Step 2: (John's share + 9) + 12 = Total - John's share",GSM8k,LAMA-3.2-3B
174,guided,175,"After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?",672,Addition,672,True,majority,0.6,3,5,0.6,2,False,,"{'337': 2, '672': 3}","Step 1: Veggies + Meat = Total votes cast
Step 2: Total votes cast = Veggies + Meat
Step 3: Total votes cast = 337 + 335",GSM8k,LAMA-3.2-3B
175,guided,176,There are 40 boys and some girls on the playground. There are 117 children altogether How many girls are on the playground?,77,Subtraction,77,True,majority,0.6,3,5,0.6,2,False,,"{'77': 3, '117': 1, '40': 1}","Step 1: Total - Boys = Girls
Step 2: 117 - 40 =?",GSM8k,LAMA-3.2-3B
176,guided,177,"After paying $2.30 for a drink, Bryon has $17.15 How much money did he have before buying the drink?",19.45,Addition,0,False,majority,0.4,0,5,0.0,3,False,,"{'0': 2, '14.85': 1, '0.2': 1, '2': 1}","Step 1: Initial amount + Cost = Final amount
Step 2: Initial amount = Final amount - Cost
Step 3: Initial amount = $17.15 - $2.30",GSM8k,LAMA-3.2-3B
177,guided,178,A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds How many pounds of fertilizer will she use all together?,22,Addition,28,False,coin_flip,0.2,0,5,0.0,4,True,False,"{'28': 1, '52': 1, '184': 1, '10': 1, '4.22': 1}","Step 1: Normal amount + Additional amount = Total amount
Step 2: Normal amount * Number of days + Extra amount = Total amount
Step 3: (Normal amount * Number of days) + Extra amount",GSM8k,LAMA-3.2-3B
178,guided,179,"A family is preparing backpacks filled with school supplies to donate to children in need. They have 9 pencils and 15 notebooks. If they want to make all the backpacks the same, with no school supplies left over, what is the greatest number of backpacks they can fill?",3,Multi-step,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},"Step 1: Find GCD (Greatest Common Divisor) of given quantities.
Step 2: Divide both quantities by GCD.
Step 3: Minimum value obtained from division =?",GSM8k,LAMA-3.2-3B
179,guided,180,A movie theater sold 9 child tickets. The other 41 tickets it sold were adult tickets What is the ratio of the number of child tickets to the number of adult tickets?,9,Multi-step,9,True,majority,0.4,2,5,0.4,3,False,,"{'0.219': 1, '0.2208': 1, '0.2195': 1, '9': 2}","Step 1: Child / Adult = 9 / 41
Step 2: Simplify fraction if possible (not required in this case)",GSM8k,LAMA-3.2-3B
180,guided,181,"A car salesman sold 8 on Monday, 3 on Tuesday, 10 on Wednesday, 4 on Thursday, 4 on Friday and 4 on Saturday What is the mean of the number of cars he sold?",5.5,Multi-step,5,False,majority,0.4,0,5,0.0,3,False,,"{'5.5.': 1, '5': 2, '33': 1, '27': 1}","Step 1: Total sales = Sales per day +... = 8 + 3 + 10 + 4 + 4 + 4 =
Step 2: Add all amounts together to find total sales for six days = 29
Step 3: Divide by Number of days = Total sales / Number of days = 29 ÷ 6",GSM8k,LAMA-3.2-3B
181,guided,182,"Jordon has a different kind of number machine. Her machine doubles the number and adds 3 more. So when Jordon put in 25, the number 53 came out of the machine. Jordon put in the number 16 What number do you think came out of her machine?",35,Addition,53,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'53': 2, '50': 2, '28': 1, '25': 1}","Step 1: Initial amount * 2 = 25
Step 2: Added to that result + 3 =?",GSM8k,LAMA-3.2-3B
182,guided,183,"A baker has a pan of fudge that measures 18 inches on one side and 29 inches on another side. If the fudge is cut into square pieces 1 inch on each side, how many pieces of fudge does the pan hold?",522,Multiplication,522,True,majority,0.6,3,5,0.6,2,False,,"{'22': 1, '522': 3, '23': 1}","Step 1: Area = Length x Width = 18 * 29 =
Step 2: Square Root (Area) = √(18 * 29) = √522 ≈ 22.97
Step 3: Round down to nearest whole since you can't have fractions of an item. So, approximately 23 squares.",GSM8k,LAMA-3.2-3B
183,guided,184,"A store has thirty-five shirts. If they sold thirty of them, how many shirts would they have?",5,Subtraction,5,True,majority,0.8,4,5,0.8,1,False,,"{'5': 4, '35': 1}","Step 1: Initial amount - Sold = Remaining amount
Step 2: 35 - 30 =?",GSM8k,LAMA-3.2-3B
184,guided,185,The Greene family went to the amusement park. They spent $45 on admission tickets. They spent $13 less than that on food How much did the Greene family spend in all?,77,Addition,45,False,majority,0.5,1,4,0.25,2,False,,"{'44.45': 1, '45': 2, '77': 1}","Step 1: Admission + Food = Total Spent
Step 2: Admission + (Admission - 13) =?",GSM8k,LAMA-3.2-3B
185,guided,186,Paige used three of her pencils. Now she has ninety-one pencils How many pencils did Paige have to begin with?,94,Addition,88,False,majority,0.4,0,5,0.0,3,False,,"{'0': 1, '91': 1, '88': 2, '90': 1}","Step 1: Initial amount + Used = Total
Step 2: Initial amount = Total - Used
Step 3: Initial amount = 91 - 3",GSM8k,LAMA-3.2-3B
