,mode,idx,question,gt_answer,op_type,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
123,guided,123,"Sullivan Stationery sells cards in packs of 20 and envelopes in packs of 17. If Vera wants the same number of each, what is the minimum number of cards that she will have to buy?",340,Multi-step,340,True,majority,0.5,2,4,0.5,2,False,,"{'340': 2, '680': 1, '840': 1}","Step 1: Find LCM (Least Common Multiple) of 20 and 17.
Step 2: Multiply LCM by 2 since both items must be purchased equally.
Step 3: Calculate product for one set.",SVAMP,LAMA-3.2-3B
124,guided,124,Garrett went shopping for snack supplies and bought 6 oatmeal raisin granola bars and 8 peanut granola bars How many granola bars did he buy in all?,14,Addition,14,True,majority,0.8,4,5,0.8,1,False,,"{'14': 4, '10': 1}","Step 1: Oatmeal granola bars + Peanut granola bars = 
Step 2: 6 + 8 =?",SVAMP,LAMA-3.2-3B
125,guided,125,"Martin is pasting pieces of square colored paper of equal size onto a board measuring 72 cm by 90 cm. If only whole square pieces are used, and the board is to be completely covered, what is the largest possible length of the side of each square colored paper?",18,Multi-step,12,False,coin_flip,0.3333,0,3,0.0,2,True,False,"{'12': 1, '5': 1, '4': 1}","Step 1: Find greatest common divisor (GCD) of 72 and 90.
Step 2: Divide both dimensions by GCD to find max side length for squares that fit without cutting any.",SVAMP,LAMA-3.2-3B
126,guided,126,"It is harvest season in the country. Lewis, whose family owns a fruit farm, is busy overseeing their farmers while they are harvesting the fruits. His day starts by going to the apple orchard. The farmers reported that they harvest 45 sacks of apples from each of the 8 sections of the orchard daily How many apples are harvested every day?",360,Multiplication,360,True,majority,0.8,4,5,0.8,1,False,,"{'360': 4, '51': 1}","Step 1: Sacks per section * Sections = Apples per day
Step 2: Apples per day = 45 * 8 =
Step 3: Apples per day = 360",SVAMP,LAMA-3.2-3B
127,guided,127,"By coincidence, Monica's Obedience School trained the same number of dogs and cats last week. The school teaches dogs in groups of 18 and cats in groups of 3 What is the smallest number of cats the school could have had?",18,Multi-step,648,False,majority,0.4,0,5,0.0,3,False,,"{'1034': 1, '648': 2, '972': 1, '72': 1}","Step 1: Find LCM (Least Common Multiple) of 18 and 3.
Step 2: Multiply LCM by minimum possible value for each group size to get min total animals.",SVAMP,LAMA-3.2-3B
128,guided,128,Each side of a square piece of sheet metal is 7 meters long What is the sheet metal's perimeter?,28,Multi-step,7,False,majority,0.75,0,4,0.0,1,False,,"{'56': 1, '7': 3}","Step 1: Length + Length = Perimeter
Step 2: 7 + 7 =
Step 3: 14 * 4 =",SVAMP,LAMA-3.2-3B
129,guided,129,"Antonieta wants to ride the Ferris wheel, the roller coaster, and the log ride. The Ferris wheel costs 6 tickets, the roller coaster costs 5 tickets and the log ride costs 7 tickets. Antonieta has 2 tickets How many more tickets should Antonieta buy?",16,Subtraction,12,False,majority,0.6,1,5,0.2,2,False,,"{'16': 1, '12': 3, '10': 1}","Step 1: Roller Coaster + Log Ride = 5 + 7 =
Step 2: Total Cost for Both Rides = 12
Step 3: Tickets Needed for All Three Attractions = 12 + 6 (Ferris Wheel)",SVAMP,LAMA-3.2-3B
130,guided,130,Haley's favorite band was holding a concert where tickets were four dollars each. Haley bought three tickets for herself and her friends and five extra tickets in case anyone else wanted to go How much did she spend?,32,Multiplication,52,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'8': 1, '52': 2, '32': 2, '36': 1}","Step 1: Cost per ticket x Number of initial tickets purchased = $4 * 8
Step 2: Additional cost for extra tickets = $4 * 5
Step 3: Total spent = Initial purchase + Extra purchases",SVAMP,LAMA-3.2-3B
131,guided,131,"Bianca had 45 coloring books. If she gave away 6 of them, but then bought 20 more, how many would she have total?",59,Multi-step,45,False,majority,0.6,0,5,0.0,2,False,,"{'45': 3, '65': 1, '39': 1}","Step 1: Initial amount + Bought = Had initially
Step 2: Had initially - Given away =?",SVAMP,LAMA-3.2-3B
132,guided,132,Janet has nine oranges and Sharon has seven oranges How many oranges do Janet and Sharon have together?,16,Addition,16,True,majority,0.8,4,5,0.8,1,False,,"{'16': 4, '9': 1}","Step 1: Janet's + Sharon's =
Step 2: 9 + 7 =
Step 3: 16 =?",SVAMP,LAMA-3.2-3B
133,guided,133,The fraction whose numerator is 3 and the denominator is 1 more than twice the numerator Find the fraction.,3,Multi-step,3,True,majority,0.8,4,5,0.8,1,False,,"{'3': 4, '7': 1}","Step 1: Denominator = 2 * Numerator + 1 = 2 * 3 + 1 = 7
Step 2: Fraction = Numerator / Denominator = 3 / 7",SVAMP,LAMA-3.2-3B
134,guided,134,Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points How many points did she have at the end of the game?,1,Multi-step,1,True,majority,0.6,3,5,0.6,2,False,,"{'1': 3, '49': 2}","Step 1: Round 1 + Round 2 = Initial score
Step 2: Initial score - Loss = Final score
Step 3: (16 + 33) - 48 =?",SVAMP,LAMA-3.2-3B
135,guided,135,Charles found 6 pennies on his way to school. He also had 3 nickels already at home How much money does he now have in all?,21,Addition,0.21.,False,majority,0.4,0,5,0.0,3,False,,"{'0.21.': 2, '0.6': 1, '1': 1, '0.24': 1}","Step 1: Pennies + Nickels = $0.01 * 6 + $0.05 * 3 =
Step 2: Combine like terms ($0.06 + $0.15) =
Step 3: Add more values if necessary (none).",SVAMP,LAMA-3.2-3B
136,guided,136,"The mini library also has a section for the classics. If Jack has a collection of 6 classic authors, with each author having 33 books, how many books does he have in the classics section?",198,Multiplication,198,True,majority,0.75,3,4,0.75,1,False,,"{'180': 1, '198': 3}","Step 1: Number of authors * Books per author = Total books
Step 2: 6 * 33 =?",SVAMP,LAMA-3.2-3B
137,guided,137,Mrs. Hilt owns a house on a lot shaped like a rectangle. The width is twice its length. The perimeter of the lot is 60 feet What is the length and the width of the lot?,10,Multi-step,10,True,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'40': 1, '10': 2, '20': 2, '15': 1}","Step 1: Let's denote length as L and width as W. Since it's given that ""the width is twice its length"", we can express this relationship as an equation:
W = 2L

Step 2: We know that for any rectangle, Perimeter (P) equals twice the sum of its sides (length + width). Therefore,
P = 2(L + W)

Since P = 60, substitute W from step one into the formula in step two:
60 = 2(L + 2L)
Simplify further by combining like terms inside parentheses:
60 = 2(3L)
Divide both sides by 2 to isolate 3L:
30 = 3L

Step 3: Divide both sides of the equation by 3 to find L:
L = 10

Now that we have found L, use it to calculate W:
W = 2 * 10
W = 20",SVAMP,LAMA-3.2-3B
138,guided,138,Bobby has 142 books. Kristi has 78 books What's the difference of the number of Bobby's books and Kristi's books?,64,Subtraction,64,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'64': 3, '32': 1, '62': 2}","Step 1: Bobby's books - Kristi's books = 142 - 78
Step 2: Simplify subtraction to get the result.",SVAMP,LAMA-3.2-3B
139,guided,139,Joe's Bath Shop sells bars of soap in boxes of 5 bars and bottles of soap in boxes of 19 bottles. An employee is surprised to discover that the shop sold the same number of bars and bottles last week What is the smallest number of each type of soap that the shop could have sold?,95,Multi-step,24,False,coin_flip,0.2,0,5,0.0,4,True,False,"{'24': 1, '19': 1, '3.8': 1, '0': 1, '38': 1}","Step 1: Let's assume x as the number of boxes of soaps sold.
Since there were equal amounts of both types, we can set up an equation based on this information:
5x = 19x (since for every box of bar soap, one was also bought)

However, since you cannot buy half a box, let's try another approach:

Step 2: Find the least common multiple (LCM) between 5 and 19 which would give us whole numbers when divided into groups of those sizes.
The LCM of 5 and 19 is 95.

Step 3: Divide the LCM by each quantity per package to find possible sales figures:
Bars: 95 / 5 = 19
Bottles: 95 / 19 = 5",SVAMP,LAMA-3.2-3B
140,guided,140,Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school How many trees in total did the students plant?,74,Addition,74,True,majority,1.0,5,5,1.0,0,False,,{'74': 5},"Step 1: Apple trees + Orange trees = 
Step 2: 47 + 27 =
Step 3: 74",SVAMP,LAMA-3.2-3B
141,guided,141,The third graders are having a fair. They have 90 tickets to sell. They sold 38 tickets the first week and 17 tickets the second week How many tickets do they have left to sell?,35,Multi-step,52,False,majority,0.6,1,5,0.2,2,False,,"{'52': 3, '90': 1, '35': 1}","Step 1: Initial tickets - Tickets sold in Week 1 = 90 - 38 =
Step 2: Result from step 1 - Tickets sold in Week 2 = (90 - 38) - 17 =
Step 3: Final subtraction = 52 - 17 =",SVAMP,LAMA-3.2-3B
142,guided,142,"Lizzie lives in a very big and polluted city. Being an advocate for the environment, she organized a cleanup drive to help reduce the pollution. They started by cleaning the rivers that flow through and around the city. If her group was able to collect 387 pounds of garbage and another group gathered 39 pounds less than Lizzie's group, how much garbage were the two groups able to gather?",735,Addition,-348,False,majority,0.8,0,5,0.0,1,False,,"{'-348': 4, '-426': 1}","Step 1: Second group's collection - First group's collection = 39 - 387 =? 
Step 2: Total collection = First group's collection + Second group's collection = 387 + (-338)",SVAMP,LAMA-3.2-3B
143,guided,143,"George was comparing the points the Bulls scored for different games. He recorded: 81, 73, 83, 86 and 73 What is the mean of the points scored?",79.2,Multi-step,154,False,majority,0.6,1,5,0.2,2,False,,"{'154': 3, '72.4': 1, '79.2': 1}","Step 1: Add all scores together = 81 + 73 + 83 + 86 + 73 =
Step 2: Divide by total count of games played (5) =? / 5",SVAMP,LAMA-3.2-3B
144,guided,144,"Some deer families are also moving out to avoid the shortage of grass that will result from occasional blizzards. If there are 79 deer families in the area and around 45 of them stayed, how many deer families moved out?",34,Subtraction,34,True,majority,1.0,5,5,1.0,0,False,,{'34': 5},"Step 1: Initial - Remaining = Total moved
Step 2: 79 - 45 =
Step 3: 34",SVAMP,LAMA-3.2-3B
145,guided,145,"Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?",58,Multi-step,69,False,majority,0.6,2,5,0.4,2,False,,"{'69': 3, '58': 2}","Step 1: Initial amount + Money received = 48 + 21 =
Step 2: Subtracting expenses = (48 + 21) - 11 =?",SVAMP,LAMA-3.2-3B
146,guided,146,"Shiela was into history of Asia. She can read 11 pages per hour of the book entitled ""Asia's History Made Easy"". If the encyclopedia has 143 pages, how many hours did it take Shiela to finish reading the book?",13,Division,13,True,majority,0.6,3,5,0.6,2,False,,"{'143': 1, '13': 3, '13.090909...': 1}","Step 1: Total time = Total pages / Pages per hour
Step 2: Time taken = Encyclopedia length / Reading speed
Step 3: Time taken = 143 / 11",SVAMP,LAMA-3.2-3B
147,guided,147,Misha has 34 dollars How many dollars does she have to earn to have 47 dollars to buy a dog?,13,Subtraction,13,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'47': 2, '0': 1, '13': 3}","Step 1: Current amount + Amount still needed = Total cost of the item (47)
Step 2: 34 +? = 47
Step 3:? = 47 - 34",SVAMP,LAMA-3.2-3B
148,guided,148,"In a game you start with 2 lives. If you got 6 extra lives in the first level and 11 more in the second, how many lives would you have?",19,Multi-step,19,True,majority,0.6,3,5,0.6,2,False,,"{'19': 3, '8': 1, '2': 1}","Step 1: Initial lives + Lives gained in the first level = 2 + 6 =
Step 2: Previous total + Lives gained in the second level = 8 + 11 =",SVAMP,LAMA-3.2-3B
149,guided,149,"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?",15,Multiplication,81,False,coin_flip,0.25,1,4,0.25,3,True,False,"{'81': 1, '5': 1, '15': 1, '75': 1}","Step 1: Tips given = Number of tipped customers * Tip per customer
Step 2: Tips earned = Tips given * Amount per tip
Step 3: Total earnings = Tips earned",SVAMP,LAMA-3.2-3B
150,guided,150,A company donates 935 pencils to a school. The pencils are divided evenly among 9 classrooms. The rest of the pencils are given to the library How many pencils were donated to the library?,8,Multi-step,0,False,majority,0.6,0,5,0.0,2,False,,"{'0': 3, '832.78': 1, '35': 1}","Step 1: Total - Donated = Remaining
Step 2: Remaining / Classrooms = Pencils per classroom
Step 3: (Total - Donated) - Pencils per classroom * Classrooms = Pencils in libraries",SVAMP,LAMA-3.2-3B
151,guided,151,Kira has $1.20 in quarters and dimes. She has minimized coins altogether How many coins does she have?,6,Addition,4,False,majority,0.4,0,5,0.0,3,False,,"{'10': 1, '4': 2, '20': 1, '1': 1}","Step 1: Value of one quarter = $0.25
Value of one dime = $0.10
Since there's no information about how much money she made from selling items, we'll assume it's equal to what she started with ($1.20).
Step 2: Quarters + Dimes = Total amount / Value per coin
Let x be the number of quarters and y be the number of dimes.
$1.20 = (x * $0.25) + (y * $0.10)
Step 3: Solve for x and y using substitution method or elimination method. However, since this would require additional calculations beyond the initial request, let's simplify our approach:
We know that each quarter contributes more value than a dime. To minimize the total count of coins while reaching $1.20, all her money must come from quarters because if any part came from dimes, she'd need at least two dimes ($0.20). Therefore,
Step 4: Since every dollar equals ten units of twenty-five cents, divide $1.20 by $0.25 to find out how many quarters she has.
($1.20 ÷ $0.25) = 4 quarters",SVAMP,LAMA-3.2-3B
152,guided,152,Jerry owned seven video games. For his birthday he got two more How many games did Jerry have total?,9,Addition,9,True,majority,0.6,3,5,0.6,2,False,,"{'9': 3, '5': 1, '7': 1}","Step 1: Initial amount + New amount = Old amount + 2
Step 2: 7 + 2",SVAMP,LAMA-3.2-3B
153,guided,153,"Billy was making ice using ice trays. Each tray held nine ice cubes. If he had eight trays, how many cubes could he make?",72,Multiplication,72,True,majority,1.0,5,5,1.0,0,False,,{'72': 5},"Step 1: Trays * Cubes per tray = 8 * 9 =
Step 2: = 72",SVAMP,LAMA-3.2-3B
154,guided,154,A radio station is having a promotion in which every 12th caller receives a free concert ticket and every 15th caller receives a limo ride Which caller will be the first one to win both?,The 60th caller.,Multi-step,60,False,majority,0.5,0,4,0.0,2,False,,"{'60': 2, '11': 1, '67': 1}","Step 1: Find LCM (Least Common Multiple) of 12 and 15.
Step 2: Calculate LCM(12, 15).
Step 3: Determine who that person would be.",SVAMP,LAMA-3.2-3B
155,guided,155,"While playing a trivia game, Adam answered five questions correct in the first half and five questions correct in the second half. If each question was worth five points, what was his final score?",50,Multiplication,25,False,majority,0.4,1,5,0.2,3,False,,"{'25': 2, '12.5': 1, '50': 1, '5': 1}","Step 1: Correct answers per half * Points per question = Corrects in both halves
Step 2: 5 * 5 = 25
Step 3: Total corrects from both halves + Remaining incorrects (if any) = Not applicable since no info about incorrects.",SVAMP,LAMA-3.2-3B
156,guided,156,Mindy's toothbrush is 17 centimeters long. Cesar's toothbrush is 1 centimeter longer than Mindy's Whose toothbrush is longer?,Cesar's toothbrush,Subtraction,1,False,majority,0.8,0,5,0.0,1,False,,"{'1': 4, '0': 1}","Step 1: Length of Cesar's toothbrush - Length of Mindy's toothbrush =? 
Step 2: Length of Cesar's toothbrush - Length of Mindy's toothbrush = 18 - 17",SVAMP,LAMA-3.2-3B
157,guided,157,A waiter had nineteen customers. After some left he still had four customers What's the difference between the number of customers before leaving and after leaving?,15,Subtraction,15,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'15': 3, '11': 2, '19': 1}","Step 1: Initial - Remaining = 19 - 4 =
Step 2: Subtract 4 from 19.",SVAMP,LAMA-3.2-3B
158,guided,158,An island in the Atlantic Ocean was 2 miles wide and 6 miles long What is the area of the island?,12,Multi-step,12,True,majority,0.6,3,5,0.6,2,False,,"{'24': 2, '12': 3}","Step 1: Length * Width =
Step 2: 6 * 2 =
Step 3: Result =?",SVAMP,LAMA-3.2-3B
159,guided,159,Each side of a square kitchen tile is 7 inches long What is the tile's area?,49,Multi-step,49,True,majority,1.0,5,5,1.0,0,False,,{'49': 5},"Step 1: Length * Width = Area
Step 2: 7 * 7 =
Step 3: = 49",SVAMP,LAMA-3.2-3B
160,guided,160,Billy bought 7 boxes of candy with each box having 3 pieces inside of it How many pieces of candy did he have totaled?,21,Multiplication,21,True,majority,1.0,5,5,1.0,0,False,,{'21': 5},"Step 1: Boxes * Pieces per box = Total candies
Step 2: 7 * 3 =?",SVAMP,LAMA-3.2-3B
161,guided,161,Mike owned sixty-four baseball cards. For his birthday he got eighteen more How many cards does Mike have total?,82,Addition,64,False,coin_flip,0.3333,1,6,0.1667,4,True,True,"{'64': 2, '166': 2, '148': 1, '82': 1}","Step 1: Initial amount + New amount = Old amount + 18 = 64 + 18 =
Step 2: Combine constants = 82 =
Step 3: Final calculation not required (already calculated in previous step)",SVAMP,LAMA-3.2-3B
162,guided,162,The book fair sold four posters. Now they have two posters left How many posters did they have to begin with?,6,Addition,6,True,majority,0.6,3,5,0.6,2,False,,"{'6': 3, '2': 1, '0': 1}","Step 1: Initial amount + Remaining amount = Total initial amount
Step 2: 4 + 2 =
Step 3: 6",SVAMP,LAMA-3.2-3B
163,guided,163,"Susie and her family woke up early on the first weekend of spring. They had a long list of activities for spring cleaning. Susie's mom prepared 74 carrot sticks for breakfast. If the carrots were served equally to 12 people, how many carrot sticks were left uneaten?",2,Multi-step,74,False,majority,0.6,1,5,0.2,2,False,,"{'74': 3, '2': 1, '62': 1}","Step 1: Total prepared - Number of people = 74 - 12 =
Step 2: Remaining = 62",SVAMP,LAMA-3.2-3B
164,guided,164,"Scott and Sam decided to sell their old comic books. They had 90 comic books altogether. After the sale, they only had 25 comic books How many comic books did Scott and Sam sell?",65,Subtraction,65,True,majority,0.8,4,5,0.8,1,False,,"{'65': 4, '32.5': 1}","Step 1: Initial amount - Final amount = 90 - 25 =
Step 2: = 65",SVAMP,LAMA-3.2-3B
165,guided,165,"The Central City Zoo has 45 chimpanzees. Every day the chimps eat a total of 72 bananas. Next week, the zoo is moving 18 chimps to a new cage How many chimps will stay in the old cage?",27,Subtraction,45,False,majority,0.6,0,5,0.0,2,False,,"{'9': 2, '45': 3}","Step 1: Initial chimp count - New chimp transfer = Old chimp count
Step 2: Subtract transferred chimps from initial count
Step 3: Resulting count",SVAMP,LAMA-3.2-3B
166,guided,166,"Feeling good about what he did, Mr. Anderson decided to continue giving to others. He went around the city and gave clothes to homeless people. If he gave 589 shirts and 345 trousers, how many pieces of clothing did he gave out in total?",934,Addition,934,True,majority,0.4,2,5,0.4,3,False,,"{'884': 1, '204765': 1, '934': 2, '1229': 1}","Step 1: Shirts + Trousers = 
Step 2: 589 + 345 =
Step 3: Total given = 934",SVAMP,LAMA-3.2-3B
167,guided,167,Benny sold half of his comic books and then bought 6 more. He now has 17 How many did he begin with ?,22,Multi-step,17,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,False,"{'11': 1, '17': 3, '22': 2}","Step 1: Let's represent what we know as variables.
Let x be the initial amount of comics.

Step 2: Since he sold half, that means he had (x / 2) left after selling some.
Then, he bought 6 more, so now he has ((x / 2) + 6).

Step 3: We're told this equals 17, so set up an equation:
(x / 2) + 6 = 17",SVAMP,LAMA-3.2-3B
168,guided,168,Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish How many fish does she have now?,69,Addition,69,True,majority,1.0,5,5,1.0,0,False,,{'69': 5},"Step 1: Initial amount + New amount = Total
Step 2: 22 + 47 =
Step 3: 69",SVAMP,LAMA-3.2-3B
169,guided,169,"Mary sold 9 boxes of Do-Si-Dos How many cases of 6 boxes, plus extra boxes does Mary need to deliver?",2,Division,72,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'72': 1, '104': 1, '0': 1, '12': 1, '16': 1, '4': 1}","Step 1: Total boxes needed - Boxes already delivered = Cases + Extra boxes
Step 2: (Cases * Number in each case) + Extra boxes
Step 3: Calculation for total additional boxes required",SVAMP,LAMA-3.2-3B
170,guided,170,Sam put 86 pretzels in a bowl for the party. His friends ate 49 of them. Sam put in 27 more pretzels How many pretzels were in the bowl then?,64,Multi-step,27,False,majority,0.4,1,5,0.2,3,False,,"{'27': 2, '64': 1, '91': 1, '86': 1}","Step 1: Initial amount + Additional amount = Total initial amount
Step 2: Total initial amount - Amount eaten = Remaining amount
Step 3: Remaining amount + New addition = Final amount",SVAMP,LAMA-3.2-3B
171,guided,171,"Mrs. Hilt has two pennies, two dimes, and two nickels. Jacob has four pennies, one nickel, and one dime Who has more money?",Mrs. Hilt,Subtraction,0.32,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'0.32': 2, '4': 1, '0': 2, '0.02': 1}","Step 1: Value of Mrs.'s coins = (2 x $0.01) + (2 x $0.10) + (2 x $0.05)
Step 2: Value of Jake's coins = ($0.04) + ($0.05) + ($0.10)
Step 3: Compare values to determine who has more.",SVAMP,LAMA-3.2-3B
172,guided,172,"Alicia loves collecting art. She has a whole house filled with all the art she obtained since she was a little kid. When she decided to move away, she started donating some of her art to different museums. First museum she went to was the Metropolitan museum in New York. She donated 46 medieval art pieces from the 70 she originally has How many medieval art pieces were left with her?",24,Subtraction,24,True,majority,0.6,3,5,0.6,2,False,,"{'70': 2, '24': 3}","Step 1: Original amount - Donated amount = Remaining amount
Step 2: 70 - 46 =?",SVAMP,LAMA-3.2-3B
173,guided,173,"Their next destination is Lake Erie. Still in a contest, Hazel caught 48 different fishes while her father caught 46 How many fishes did they catch in Lake Erie?",94,Addition,94,True,majority,1.0,5,5,1.0,0,False,,{'94': 5},"Step 1: Hazel's catches + Father's catches = Total catches
Step 2: 48 + 46 =
Step 3: 94",SVAMP,LAMA-3.2-3B
174,guided,174,There are 95 pretzels in a bowl. John ate 28 pretzels. Alan ate 9 fewer pretzels than John. Marcus ate 12 more pretzels than John How many pretzels did Marcus eat?,40,Addition,123,False,majority,0.6,0,5,0.0,2,False,,"{'123': 3, '95': 2}","Step 1: John's amount eaten + Remaining initial amount = Initial total
         28 + 95 =?

Step 2: Subtract to find out how much was left for others
         ? - 95 =?

Step 3: Since we know that Marcus ate 12 more than what was left after John's share,
        We need to calculate the difference between his share and John's share first.
          (Unknown) - 28 =?

Note: The exact values of unknown quantities should be used throughout all the steps. However, since there's only one unknown value here which is ""(Unknown)"", I'll represent it as ""?"" for clarity. If you want me to perform calculations instead, please let me know!",SVAMP,LAMA-3.2-3B
175,guided,175,"After agreeing that the school menu needs to be changed, they had a vote for food suggestions. If 337 voted to add more veggies to the menu and 335 voted to add more meat, how many students voted?",672,Addition,672,True,majority,1.0,5,5,1.0,0,False,,{'672': 5},"Step 1: Veggies + Meat = Total votes given
Step 2: Total votes given = Veggies + Meat
Step 3: Total votes given = 337 + 335",SVAMP,LAMA-3.2-3B
176,guided,176,There are 40 boys and some girls on the playground. There are 117 children altogether How many girls are on the playground?,77,Subtraction,77,True,majority,0.8,4,5,0.8,1,False,,"{'77': 4, '40': 1}","Step 1: Total - Boys = Girls
Step 2: 117 - 40 =?",SVAMP,LAMA-3.2-3B
177,guided,177,"After paying $2.30 for a drink, Bryon has $17.15 How much money did he have before buying the drink?",19.45,Addition,19.45,True,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'19.45': 1, '9': 1, '2.3': 1, '17.15': 1, '0': 1, '-2.3': 1}","Step 1: Initial amount + Cost = New balance
Step 2: $17.15 + $2.30 =
Step 3: $19.45",SVAMP,LAMA-3.2-3B
178,guided,178,A florist needed to use 2 pounds of fertilizer for 9 days and then on the final day use the normal amount plus another 4 pounds How many pounds of fertilizer will she use all together?,22,Addition,20,False,coin_flip,0.2,1,5,0.2,4,True,False,"{'20': 1, '24': 1, '22': 1, '80': 1, '18': 1}","Step 1: Normal daily usage * Total days + Additional amount = (2 lbs/day) * 8 days + 4 lbs
Step 2: Calculate product from step 1
Step 3: Add extra amount to calculate total usage",SVAMP,LAMA-3.2-3B
179,guided,179,"A family is preparing backpacks filled with school supplies to donate to children in need. They have 9 pencils and 15 notebooks. If they want to make all the backpacks the same, with no school supplies left over, what is the greatest number of backpacks they can fill?",3,Multi-step,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},"Step 1: Find GCD (Greatest Common Divisor) of given quantities.
Step 2: Divide both quantities by GCD.
Step 3: Minimum value obtained from division =?",SVAMP,LAMA-3.2-3B
180,guided,180,A movie theater sold 9 child tickets. The other 41 tickets it sold were adult tickets What is the ratio of the number of child tickets to the number of adult tickets?,9,Multi-step,9,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'0.2205': 1, '9': 3, '0.2198': 2}","Step 1: Child / Adult = 9 / 41
Step 2: Simplify if possible (not required in this case)",SVAMP,LAMA-3.2-3B
181,guided,181,"A car salesman sold 8 on Monday, 3 on Tuesday, 10 on Wednesday, 4 on Thursday, 4 on Friday and 4 on Saturday What is the mean of the number of cars he sold?",5.5,Multi-step,5.5,True,majority,0.8,4,5,0.8,1,False,,"{'5.5': 4, '5': 1}","Step 1: Add all sales per day = 8 + 3 + 10 + 4 + 4 + 4 =
Step 2: Divide total by number of days = (8 + 3 + 10 + 4 + 4 + 4) / 6",SVAMP,LAMA-3.2-3B
182,guided,182,"Jordon has a different kind of number machine. Her machine doubles the number and adds 3 more. So when Jordon put in 25, the number 53 came out of the machine. Jordon put in the number 16 What number do you think came out of her machine?",35,Addition,35,True,majority,0.6,3,5,0.6,2,False,,"{'35': 3, '16': 1, '32': 1}","Step 1: Initial input * 2 = 16 * 2 = 32
Step 2: 32 + 3 =?",SVAMP,LAMA-3.2-3B
183,guided,183,"A baker has a pan of fudge that measures 18 inches on one side and 29 inches on another side. If the fudge is cut into square pieces 1 inch on each side, how many pieces of fudge does the pan hold?",522,Multiplication,522,True,majority,1.0,4,4,1.0,0,False,,{'522': 4},"Step 1: Area of rectangle (length x width) = 18 * 29 =
Step 2: Divide area by size per piece (side^2), so divide by 1^2 = 18 * 29 / 1 =?",SVAMP,LAMA-3.2-3B
184,guided,184,"A store has thirty-five shirts. If they sold thirty of them, how many shirts would they have?",5,Subtraction,35,False,majority,0.6,2,5,0.4,2,False,,"{'5': 2, '35': 3}","Step 1: Initial amount - Sold items = Remaining items
Step 2: 35 - 30 =?",SVAMP,LAMA-3.2-3B
185,guided,185,The Greene family went to the amusement park. They spent $45 on admission tickets. They spent $13 less than that on food How much did the Greene family spend in all?,77,Addition,32,False,majority,0.6,0,5,0.0,2,False,,"{'58': 1, '45': 1, '32': 3}","Step 1: Admission cost - Cost of food = $45 - $13 =
Step 2: Total expenses = $45 + $13 =",SVAMP,LAMA-3.2-3B
186,guided,186,Paige used three of her pencils. Now she has ninety-one pencils How many pencils did Paige have to begin with?,94,Addition,88,False,majority,0.4,0,5,0.0,3,False,,"{'92': 1, '88': 2, '93': 1, '100': 1}","Step 1: Initial amount + Used = Total remaining
Step 2: 91 + Unknown - 3 =
Step 3: Unknown + 3 = 94",SVAMP,LAMA-3.2-3B
187,guided,187,"A video uploaded had 18 'up votes'. If the ratio of 'up votes' to 'down votes' was 9:2, how many 'down votes' did the video get?",4,Multi-step,11,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'11': 2, '22': 1, '4': 2, '18': 1}","Step 1: Total parts in ratio = 9 + 2 = 11
Step 2: Value of one part = 18 / 9 = 2
Step 3: Down votes = 2 * 2 =?",SVAMP,LAMA-3.2-3B
188,guided,188,The teacher gave 42 pencils to 12 students equally How many pencils did each student get?,3,Division,3.5,False,majority,0.6,0,5,0.0,2,False,,"{'3.5': 3, '42': 2}","Step 1: Total given / Number of students = Pencils per student
Step 2: 42 ÷ 12 =
Step 3: 42 ÷ 12 = 3.5",SVAMP,LAMA-3.2-3B
189,guided,189,"If each bus have nine rows of seats and each row of seats can accommodate 4 children, how many children can each bus accommodate?",36,Multiplication,36,True,majority,0.8,4,5,0.8,1,False,,"{'36': 4, '9': 1}","Step 1: Rows * Seats per row = Total capacity
Step 2: 9 * 4 =?",SVAMP,LAMA-3.2-3B
