,mode,idx,question,gt_answer,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
128,guided,128,Julia played tag with 19 kids on monday. She played tag with 18 kids on tuesday. She spent a total of 38 hours to play tag on both days How many more kids did she play with on monday than on tuesday?,1,1,True,majority,0.8,4,5,0.8,1,False,,"{'1': 4, '0': 1}","Step 1: Monday - Tuesday = 19 - 18 
Step 2: Answer = 19 - 18",GSM8k,LAMA-3.2-3B
129,guided,129,3 birds and 4 storks were sitting on the fence. 6 more storks came to join them How many birds and storks are sitting on the fence?,13,7,False,majority,1.0,0,5,0.0,0,False,,{'7': 5},"Step 1: Birds + Storks = Total 
   (Given) 3 + 4 =?

Step 2: Add more storks
    7 + 6 =?",GSM8k,LAMA-3.2-3B
130,guided,130,He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges How many days will it take to harvest 80 sacks of oranges?,5,1.4143,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'1.4143': 1, '139.7': 1, '1.381': 1, '1.389': 1, '1.412': 1, '1.922': 1}","Step 1: Sacks / Oranges per sack = Total oranges 
          80 / 57 =?

Step 2: Result from step 1 * Days per harvest = Total days
         (80 / 57) * 1 =?",GSM8k,LAMA-3.2-3B
131,guided,131,Adam has 3 more apples than jackie. Adam has 9 apples How many apples does Jackie have?,6,,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,True,"{'': 3, '3': 1, '6': 2}","Step 1: Adam's apples - Jackies' apples = 9 - x 
Step 2: Since Adam has 3 more apples than Jackie, we can rewrite this as:
   9 - x = x + 3
Step 3: Solve for x (Jackie's apples)
   9 - x = x + 3
   9 - 3 = x + x
   6 = 2x
   6/2 = x
   3 = x",GSM8k,LAMA-3.2-3B
132,guided,132,An industrial machine can make 3 shirts per minute. It made 6 shirts in all How many minutes was the machine working?,2,6,False,majority,0.6,2,5,0.4,2,False,,"{'6': 3, '2': 2}","Step 1: Rate * Time = Total Shirts 
        3 shirts/minute * x minutes = 6 shirts 

Step 2: Solve for x
       3x = 6 
       x = 6 / 3 
       x = 2",GSM8k,LAMA-3.2-3B
133,guided,133,Allan brought 5 balloons. If Allan and Jake brought total of 6 balloons to the park How many balloons did Jake bring to the park?,1,1,True,majority,1.0,5,5,1.0,0,False,,{'1': 5},"Step 1: Total - Allan's balloons = 6 - 5 =
Step 2: 6 - 5",GSM8k,LAMA-3.2-3B
134,guided,134,After resting they decided to go for a swim. The depth of the water is 9 times Dean's height. If Ron is 15 feet tall and Dean is 6 feet shorter than Ron How deep was the water?,81,189,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'189': 3, '243': 1, '21': 2}","Step 1: Height of Ron + 6 = 15 + 6 = 
Step 2: 9 * (Height of Ron) = 9 * 21",GSM8k,LAMA-3.2-3B
135,guided,135,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 39 inches. The grasshopper jumped 19 inches farther than the frog and the mouse jumped 12 inches lesser than the frog How far did the mouse jump?",8,39,False,majority,0.4,0,5,0.0,3,False,,"{'39': 2, '61': 1, '35': 1, '40': 1}","Step 1: Frog + 12 = Grasshopper 
   (Since mouse jumps 12 less than the frog)
Step 2: Frog + 12 = 58
Step 3: Mouse = 58 - 19",GSM8k,LAMA-3.2-3B
136,guided,136,Tiffany was collecting cans for recycling. On monday she had 3 bags of cans. The next day she found 7 more bags of cans and 44 bags of bottles How many bags of cans did she have altogether?,10,10,True,majority,0.8,4,5,0.8,1,False,,"{'10': 4, '14': 1}","Step 1: Bags of cans + Bags of cans = Total bags of cans 
= 3 + 7 =?",GSM8k,LAMA-3.2-3B
137,guided,137,Jerry had 2 action figures and 10 books on a shelf in his room. Later he added 4 more action figures to the shelf How many more books than action figures were on his shelf?,4,2,False,coin_flip,0.3333,1,6,0.1667,4,True,True,"{'10': 1, '2': 2, '8': 2, '4': 1}","Step 1: Books - Action Figures = 10 - 2 = 
Step 2: Answer = 8",GSM8k,LAMA-3.2-3B
138,guided,138,Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initially How many more bird families flew away for the winter than those that stayed behind?,127,-41,False,majority,0.6,0,5,0.0,2,False,,"{'45': 1, '-41': 3, '86': 1}","Step 1: Initial - Fled = 45 - 86 
Step 2: Result = 45 - 86",GSM8k,LAMA-3.2-3B
139,guided,139,There are 11 baskets of peaches. Each basket has 10 red peaches and 18 green peaches How many peaches are in the baskets altogether?,308,308,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'308': 3, '110': 2, '2018': 1}","Step 1: Red + Green = Total 
   (10 * 11) + (18 * 11)
Step 2: Multiply
   110 + 198
Step 3: Add",GSM8k,LAMA-3.2-3B
140,guided,140,Adam has 9 apples. Jackie has 10 apples How many more apples does Jackie have than Adam?,1,1,True,majority,0.8,4,5,0.8,1,False,,"{'1': 4, '2': 1}","Step 1: Jackie's apples - Adam's apples = 10 - 9 =
Step 2: Answer = 1",GSM8k,LAMA-3.2-3B
141,guided,141,The school is planning a field trip. The school has 72 classrooms. There are 3 seats on each school bus. If there are a total of 111 students in the school How many buses are needed to take the trip?,37,37,True,majority,0.8,4,5,0.8,1,False,,{'37': 4},"Step 1: Total students / Students per bus = Classrooms * Seats per classroom 
          111 ÷ 3 =?

Step 2: 37",GSM8k,LAMA-3.2-3B
142,guided,142,Kelly has 80 nintendo games. She found 31 more nintendo games How many does she need to give away so that she will have 6 games left?,105,111,False,majority,0.6,2,5,0.4,2,False,,"{'105': 2, '111': 3}","Step 1: Total - Found = 80 + 31 = 
Step 2: Subtract Remaining desired = 111 - 6",GSM8k,LAMA-3.2-3B
143,guided,143,Paco had 40 cookies. He ate 2 of them. Then he bought 37 more cookies How many cookies did Paco have left?,75,77,False,majority,0.6,1,5,0.2,2,False,,"{'.': 1, '77': 3, '75': 1}","Step 1: Initial cookies + Bought cookies = Total cookies 
                      40 + 37 =?

Step 2: Subtract eaten cookies from total cookies 
                     (Initial cookies + Bought cookies) - Eaten cookies 

Note: The correct order should be:
Step 1: Initial cookies + Bought cookies = 77
Step 2: 77 - 2",GSM8k,LAMA-3.2-3B
144,guided,144,Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour How many more cups of flour than cups of sugar does she need to add now?,1,7,False,majority,0.6,2,5,0.4,2,False,,"{'1': 2, '7': 3}","Step 1: Flour - Used = 9 - 2 = 
Step 2: Sugar - Used = 6 - 0 (no amount used)",GSM8k,LAMA-3.2-3B
145,guided,145,Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser How many more crayons than erasers did he have left?,66,66,True,majority,0.6,3,5,0.6,2,False,,"{'617': 1, '66': 3, '-66': 1}","Step 1: Crayons - Erasers = 523 - 457 
Step 2: Answer = 66",GSM8k,LAMA-3.2-3B
146,guided,146,There are 4 different books and 17 different movies in the ' crazy silly school ' series. If you read 19 of the books and watched 7 of the movies How many more movies do you still have to watch?,10,10,True,majority,0.6,3,5,0.6,2,False,,"{'3': 1, '17': 1, '10': 3}","Step 1: Total Movies - Watched = 17 - 7 = 
Step 2: Answer = 10",GSM8k,LAMA-3.2-3B
147,guided,147,Debby bought some water bottles when they were on sale. She drank 109 bottles a day. If the bottles lasted for 74 days How many bottles had she bought?,8066,8008,False,majority,0.6,0,5,0.0,2,False,,"{'8086': 1, '7974': 1, '8008': 3}","Step 1: Total bottles = Bottles per day * Number of days 
         = 109 * 74 

Step 2: Total bottles",GSM8k,LAMA-3.2-3B
148,guided,148,Katie had 62 new games and 80 old games. Her friends had 73 new games and 41 old games How many old games do they have 3,121,121,True,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'121': 1, '183': 1, '143': 1, '81': 1, '202': 1, '135': 1}","Step 1: Total old games of Katie + Total old games of her friend = Old games of Katie's friends 
         80 + 41 = 121 

Step 2: Total old games of Katie + Total old games of her friend = 62 + 121 =?",GSM8k,LAMA-3.2-3B
149,guided,149,We ordered 9 pizzas. Each pizza has 10 slices. If there are 2 of us How many slices of pizza does each of us get if distributed equally?,45,45,True,majority,0.6,3,5,0.6,2,False,,"{'45': 3, '90': 1}","Step 1: Total Slices - Number of Pizzas * Slices per Pizza = 9 * 10 = 
Step 2: Result / Number of People = (9 * 10) / 2",GSM8k,LAMA-3.2-3B
150,guided,150,6 storks and 2 birds were sitting on the fence. 3 more birds came to join them How many more storks than birds are sitting on the fence?,1,8,False,majority,0.4,0,5,0.0,3,False,,"{'18': 1, '8': 2, '3': 1, '0': 1}","Step 1: Storks + Birds = 6 + 2 = 
Step 2: Storks - Birds = 8 - 5",GSM8k,LAMA-3.2-3B
151,guided,151,During summer break 819058 kids from Lawrence county go to camp and the other 668278 kids stay home How many more kids spent their summer break at the camp compared to those who stayed home?,150780,150780,True,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'150780': 2, '151780': 2, '15180': 2}","Step 1: Camp - Stayed Home = 819058 - 668278 
Step 2: Answer = 150780",GSM8k,LAMA-3.2-3B
152,guided,152,At the arcade Dave had won 7 tickets. He used some tickets to buy toys. If he still has 2 tickets left How many tickets did Dave use to buy toys?,5,5,True,majority,1.0,5,5,1.0,0,False,,{'5': 5},"Step 1: Total Tickets - Remaining Tickets = Used Tickets
       7 - 2 =?

Step 2: 
5",GSM8k,LAMA-3.2-3B
153,guided,153,Jerry had some action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If there are a total of 10 action figures on his shelf now How many action figures did he have initially on the shelf?,3,3,True,majority,0.8,4,5,0.8,1,False,,"{'3': 4, '17': 1}","Step 1: Total - Added = Initial 
     10 - 7 =?

Step 2: Answer = 3",GSM8k,LAMA-3.2-3B
154,guided,154,Paul had 71 books. After selling some in a garage sale he bought 38 new ones. If he has 116 books now How many more books did he buy than he sold?,45,0,False,majority,0.4,1,5,0.2,3,False,,"{'38': 1, '0': 2, '43': 1, '45': 1}","Step 1: Sold + Bought = Total after sale and buying 
   71 - x =?

Step 2: New total - Old total = Difference between bought and sold
   38 - (71 - x) =?",GSM8k,LAMA-3.2-3B
155,guided,155,Paul got a box of some crayons for his birthday. During the school year he gave 52 crayons to his friends while he lost 535 crayons. If he only had 492 crayons left How many crayons had been lost or given away?,587,535,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'535': 1, '30': 1, '52': 1, '87': 1, '425': 1, '-587': 1}","Step 1: Crayons given + Crayons lost = Total crayons initially 
Step 2: Initial total - Remaining crayons = 535 + 52 =?",GSM8k,LAMA-3.2-3B
156,guided,156,Adam could fit 11 action figures on each shelf in his room. His room has 4 shelves and 40 cabinets How many total action figures could his shelves hold?,44,44,True,majority,0.8,4,5,0.8,1,False,,"{'44': 4, '56': 1}","Step 1: Number of shelves * Action figures per shelf = Total capacity 
   Shelves = 4
   Action figures per shelf = 11
   Total capacity = Shelves * Action figures per shelf = 4 * 11 

Step 2: Multiply
   Total capacity = 44",GSM8k,LAMA-3.2-3B
157,guided,157,The ring toss game at the carnival made 144 dollars per day. They were at the carnival for 22 days How much money did they make?,3168,3168,True,majority,0.6,3,5,0.6,2,False,,"{'3024': 1, '3168': 3, '2880': 1}","Step 1: Daily earnings * Number of days = $144 * 22 
Step 2: Multiply to find total earnings",GSM8k,LAMA-3.2-3B
158,guided,158,Brenda's mother made cookies for 5. She prepared 22 cookies but had to throw away 17 cookies. If each of them had the same number of cookies How many did each of them have?,1,5,False,majority,0.6,2,5,0.4,2,False,,"{'5': 3, '1': 2}","Step 1: Total cookies - Cookies thrown away = Remaining cookies
   22 - 17 =?

Step 2: Remaining cookies / Number of people = 
   5",GSM8k,LAMA-3.2-3B
159,guided,159,White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?,3021,3007,False,majority,0.4,0,5,0.0,3,False,,"{'3009': 1, '3007': 2, '3017': 1, '61': 1}","Step 1: Packages * Shirts per package = Total shirts 
   57 * 53 =?

Step 2: Answer =?",GSM8k,LAMA-3.2-3B
160,guided,160,He then went to see the oranges being harvested. He found out that they harvest 5 sacks of ripe oranges and 74 sacks of unripe oranges per day How many more sacks of unripe oranges than ripe oranges are harvested per day?,69,69,True,majority,1.0,5,5,1.0,0,False,,{'69': 5},"Step 1: Unripe - Ripe = 74 - 5 
Step 2: Answer = 69",GSM8k,LAMA-3.2-3B
161,guided,161,"Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday How many more kids did she play with on monday than on wednesday?",6,6,True,majority,0.6,3,5,0.6,2,False,,"{'6': 3, '2': 1, '8': 1}","Step 1: Monday - Wednesday = 14 - 8 =
Step 2: Answer = 6",GSM8k,LAMA-3.2-3B
162,guided,162,Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate?,34,,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'': 1, '-23': 1, '2': 1, '24': 1, '36': 1, '13': 1}","Step 1: Cookies eaten - Cookies bought = 2 - 36 
Step 2: Result = -34",GSM8k,LAMA-3.2-3B
163,guided,163,White t - shirts can be purchased in packages. If mom buys 28 packages which contain 56 white t - shirts in total How many white t - shirts does each package have?,2,28,False,majority,0.6,0,5,0.0,2,False,,"{'56': 2, '28': 3}","Step 1: Total - Packages = Shirts per Package 
     56 - 28 =?

Step 2: Answer = 28",GSM8k,LAMA-3.2-3B
164,guided,164,The school has 304 grades and each grade has 75 students How many students were there in total?,22800,21000,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'21000': 1, '30400': 1, '24': 1, '21280': 1, '18': 1, '22400': 1}","Step 1: Grades * Students per Grade = Total Students 
       304 * 75 =?",GSM8k,LAMA-3.2-3B
165,guided,165,He then went to see the oranges being harvested. He found out that they harvest 25 sacks of unripe oranges and 5 sacks of ripe oranges per day How many sacks of ripe oranges will they have after 73 days of harvest?,365,730,False,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'730': 1, '365': 1, '1825': 1, '3300': 1, '4385': 1, '370': 1}","Step 1: Ripe oranges per day * Number of days = 5 * 73 
Step 2: Add initial ripe oranges = 5 * 73 + 5",GSM8k,LAMA-3.2-3B
166,guided,166,The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys How much more does a t-shirt cost than a jersey?,158,646,False,majority,0.4,0,5,0.0,3,False,,"{'2988': 1, '646': 2, '1558.95': 1, '2948': 1}","Step 1: T-shirt revenue - Jersey revenue 
= (T-shirt price * Number of t-shirts) - (Jersey price * Number of jerseys)
= ($192 * 157) - ($34 * 19)

Step 2: Evaluate expressions inside parentheses
= $30,144 - $646 

Step 3: Subtract
= $29,498",GSM8k,LAMA-3.2-3B
167,guided,167,Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill How many peaches does Jill have?,5,-8,False,majority,0.6,0,5,0.0,2,False,,"{'6': 1, '-8': 3}","Step 1: Jake's peaches - Steven's peaches = 6 - 14 = 
Step 2: Since Jake has 3 more peaches than Jill, we can set up an equation:
Jake's peaches = Jill's peaches + 3
So, 6 = x + 3 (where x represents Jill's peaches)
Step 3: Solve for x by subtracting 3 from both sides of the equation:
x = 6 - 3",GSM8k,LAMA-3.2-3B
168,guided,168,A waiter had 12 customers. While 15 customers left he got 14 new customers How many customers does he still have?,11,26,False,majority,0.8,0,5,0.0,1,False,,"{'26': 4, '14': 1}","Step 1: Initial customers + New customers = Total customers
   12 + 14 =?

Step 2: Subtract initial customers from total customers 
  ? - 12",GSM8k,LAMA-3.2-3B
169,guided,169,Allan brought 2 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park How many more balloons did Allan have than Jake in the park?,1,5,False,majority,0.4,1,5,0.2,3,False,,"{'5': 2, '4': 1, '1': 1}","Step 1: Allan's initial + purchased = 2 + 3 = 
Step 2: Jake's initial = 4
Step 3: Allan's total - Jake's total = (2 + 3) - 4",GSM8k,LAMA-3.2-3B
170,guided,170,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 235 of the pickers that they fill 100 drums of raspberries per day and 221 drums of grapes per day How many drums of grapes would be filled in 77 days?",17017,1300797,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'1300797': 1, '3800': 1, '1214970': 1, '16987': 1, '16937': 1, '15871': 1}","Step 1: Grapes per day * Days = 221 * 77 
Step 2: 221 * 77",GSM8k,LAMA-3.2-3B
171,guided,171,Ed had 6 more marbles than Doug. Doug lost 7 of his marbles at the playground. If Ed had 22 marbles How many marbles does Doug have now?,9,22,False,majority,0.8,0,5,0.0,1,False,,"{'22': 4, '28': 1}","Step 1: Ed's original marbles - Doug's original marbles = 22 - x 
Step 2: Since Ed has 6 more marbles than Doug, we can set up an equation to find Doug's original amount:
x + 6 = 22
Step 3: Solve for x (Doug's original marbles) by subtracting 6 from both sides:
x = 16 

Now that we know Doug originally had 16 marbles and he lost 7, we need one more step:

Step 4: Doug's original marbles - marbles lost = 16 - 7",GSM8k,LAMA-3.2-3B
172,guided,172,At the arcade Dave had won 18 tickets. If he used 5 to buy some toys and 11 more to buy some clothes How many tickets did Dave have left?,2,13,False,majority,0.8,0,5,0.0,1,False,,"{'13': 4, '-3': 1}","Step 1: Tickets won - Tickets spent on toys = 18 - 5 = 
Step 2: Tickets won - (Tickets spent on toys + Tickets spent on clothes) = 18 - (5 + 11)",GSM8k,LAMA-3.2-3B
173,guided,173,Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park?,32,32,True,majority,0.6,3,5,0.6,2,False,,"{'32': 3, '53': 2}","Step 1: Current caps + Found caps = Total caps
         21 + x = 53 

Step 2: Subtract current caps from total caps to isolate ""x""
          21 + x - 21 = 53 - 21 
          x = 32",GSM8k,LAMA-3.2-3B
174,guided,174,Paul got a box of 65 crayons for his birthday. During the school year he gave 213 crayons to his friends while he lost 16 crayons How many crayons had been lost or given away?,229,213,False,majority,0.4,1,5,0.2,3,False,,"{'213': 2, '229': 1, '54': 1}","Step 1: Crayons given away + Crayons lost = Total crayons gone
Step 2: 213 (given) + 16 (lost)",GSM8k,LAMA-3.2-3B
175,guided,175,At the arcade Dave had won 14 tickets and lost 2 tickets. If he used 10 to buy some toys How many tickets did Dave have left?,2,2,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'14': 1, '2': 3, '12': 2}","Step 1: Won - Lost = 14 - 2 = 
Step 2: Result - Used = 12 - 10 =",GSM8k,LAMA-3.2-3B
176,guided,176,"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples How many more bottles than apple did they have?",26,26,True,majority,0.4,2,5,0.4,3,False,,"{'26': 2, '104': 1, '72': 1}","Step 1: Regular + Diet = Total bottles 
Step 2: Total bottles - Apples = 72 + 32 - 78",GSM8k,LAMA-3.2-3B
177,guided,177,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?,61,61,True,refiner_tiebreak,0.3333,2,6,0.3333,4,True,True,"{'59': 1, '': 1, '2700': 1, '61': 2, '3290': 1}","Step 1: Mashed Potatoes - Bacon = 
Step 2: Suggested Mashed Potatoes - Suggested Bacon = 330 - 269",GSM8k,LAMA-3.2-3B
178,guided,178,Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu How many students suggested bacon?,125,125,True,majority,0.8,4,5,0.8,1,False,,"{'125': 4, '10': 1}","Step 1: Total - Suggested Mashed Potatoes = Students who suggested Bacon 
       310 - 185 =?

Step 2: Answer = 125",GSM8k,LAMA-3.2-3B
179,guided,179,Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every week How much money does he earn during harvest season?,93899,,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'': 3, '92396.75': 1, '233': 1, '92160': 1}","Step 1: Total earnings = Weekly earnings * Number of weeks 
             = $403 * 233 

Step 2: Subtract weekly expenses from total earnings 
       = ($403 * 233) - $49",GSM8k,LAMA-3.2-3B
180,guided,180,"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyard How many sets of tables do they have?",3,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},"Step 1: Total Chairs / Chairs per Set = Sets 
       9 / 3 =?

Step 2: Answer = 3",GSM8k,LAMA-3.2-3B
181,guided,181,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days?",57,1453,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'1453': 1, '1363': 1, '1473': 1, '715': 1, '1463': 1, '1373': 1}","Step 1: Today's visitors + Previous day's visitors + Day before yesterday's visitors 
= 705 + 191 + 457 

Step 2: Yesterday's visitors + Day before yesterday's visitors 
= 191 + 457 

Step 3: Subtract yesterday's total from today's total 
= (705 + 191 + 457) - (191 + 457)",GSM8k,LAMA-3.2-3B
182,guided,182,There are 11 different books and 17 different movies in the ' crazy silly school ' series. If you read 7 of the books and watched 21 of the movies How many more movies than books have you read?,14,14,True,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'14': 1, '21': 1, '10': 1, '6': 1, '0': 1, '4': 1}","Step 1: Number of movies - Number of books = 21 - 7 
Step 2: Result = 14",GSM8k,LAMA-3.2-3B
183,guided,183,For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails How many nails does John need for the house wall?,20,230,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'': 1, '180': 2, '230': 3}","Step 1: Large planks * Nails per plank = Total nails for large planks 
   12 * 15 =?

Step 2: Small planks * Nails per plank = Total nails for small planks 
   10 * 5 =?

Step 3: Add total nails for both types of planks 
   (12 * 15) + (10 * 5)",GSM8k,LAMA-3.2-3B
184,guided,184,Matthew gave equal numbers of crackers and cakes to his 28 friends. If he had 13 crackers and 15 cakes initially How many crackers and cakes did each person eat?,1,14,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'14': 1, '0.4647': 1, '0.1179...': 1, '8': 1, '364': 1, '13': 1}","Step 1: Total given / Number of friends = Cracker per friend + Cake per friend 
         13 ÷ 28 = Cakes per friend 

Step 2: Since they have an equal amount of both items, we can set up another equation:
        13 ÷ 28 = Cakes per friend
        13 ÷ 28 = Crackers per friend",GSM8k,LAMA-3.2-3B
185,guided,185,Winter is almost here and most animals are migrating to warmer countries. 27 bird families flew away for the winter from near a mountain. If there were 41 bird families living near the mountain initially How many bird families were left near the mountain?,14,14,True,majority,0.6,3,5,0.6,2,False,,"{'14': 3, '27': 1, '41': 1}","Step 1: Initial - Fled = 41 - 27 
Step 2: Answer = 41 - 27",GSM8k,LAMA-3.2-3B
186,guided,186,Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs How many more eggs does Rebecca have than marbles?,7,7,True,majority,0.6,3,5,0.6,2,False,,"{'7': 3, '2': 1, '5': 1}","Step 1: Eggs - Marbles = 12 - 5 =
Step 2: Answer = 7",GSM8k,LAMA-3.2-3B
187,guided,187,A mailman has to give 32 pieces of junk mail to each of the 55 blocks. If he gives 8 mails to each house in a block How many houses are there in a block?,4,4,True,majority,0.8,4,5,0.8,1,False,,"{'32': 1, '4': 4}","Step 1: Total Mails / Mails per Block = Blocks 
       32 / 8 =?

Step 2: Answer = 4 

Note: The actual calculation was already implied by the division, but I've broken it down into two steps for clarity.",GSM8k,LAMA-3.2-3B
188,guided,188,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 92 visitors came to the Buckingham palace that day. If there were 419 visitors the previous day and 103 visitors the day before that How many visited the Buckingham palace before that day?",522,103,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'103': 1, '422': 1, '.': 1, '430': 1, '': 1, '298': 1}","Step 1: Previous two days' total - Today's visitors 
= 419 + 103 =?

Step 2: Answer = 522",GSM8k,LAMA-3.2-3B
189,guided,189,Danny collects bottle caps and wrappers. He found 65 wrappers and 5 bottle caps at the park. Now he has 31 bottle caps and 9 wrappers in his collection How many more wrappers than bottle caps did danny find at the park?,60,30,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'30': 2, '70': 2, '39': 1, '34': 1}","Step 1: Found - Current = Total found 
         Wrappers + Bottle caps 

Step 2: Subtract current from total found 
          (65 + 5) - (31 + 9)",GSM8k,LAMA-3.2-3B
190,guided,190,The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,8265,48,False,majority,0.8,0,5,0.0,1,False,,"{'48': 4, '4164': 1}","Step 1: T-Shirts sold at both games = Total t-shirts sold - T-shirts sold at Arkansas game 
= 95 - 47 

Step 2: Money made from both games = (Money per shirt) * T-Shirts sold at both games 
= ($87) * (95 - 47)",GSM8k,LAMA-3.2-3B
191,guided,191,Paco had 41 cookies. He gave 9 cookies to his friend and ate 18 cookies How many more cookies did he eat than those he gave to his friend?,9,32,False,majority,0.6,1,5,0.2,2,False,,"{'32': 3, '23': 1, '9': 1}","Step 1: Cookies eaten - Cookies given = 18 - 9 =
Step 2: Answer = 9",GSM8k,LAMA-3.2-3B
192,guided,192,In a school there are 402 more girls than boys. If there are 739 girls How many boys are there in that school?,337,201,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'201': 1, '637': 1, '738': 1, '1141': 1, '402': 1, '737': 1}","Step 1: Girls - Difference = 739 - 402 
Step 2: Boys = 739 - 402",GSM8k,LAMA-3.2-3B
193,guided,193,Because of the decision Sofia asked the students to suggest specific types of food. 182 students suggested adding mashed potatoes while others suggested adding bacon to the menu. If 166 more students suggested adding bacon than those that suggested mashed potatoes How many students suggested bacon?,348,-16,False,majority,0.4,0,5,0.0,3,False,,"{'-62': 1, '166': 1, '1': 1, '-16': 2}","Step 1: Mashed Potatoes + Bacon Suggested = Total Students 
                 182 + x 

Step 2: Subtract Mashed Potatoes from both sides
                (182 + x) - Mashed Potatoes = Bacon Suggested
                  182 + x - 182 = Bacon Suggested - Mashed Potatoes
                    x = Bacon Suggested - Mashed Potatoes

Step 3: Substitute given information into equation
                    x = 166 - 182",GSM8k,LAMA-3.2-3B
194,guided,194,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper How far did the mouse jump?",39,33,False,majority,0.6,0,5,0.0,2,False,,"{'33': 3, '.': 1}","Step 1: Grasshopper's distance + Distance difference = Frog's distance 
             9 + x = 33 

Step 2: Solve for x (Distance difference) 
             x = 24 

Step 3: Mouse's distance = Frog's distance - Distance difference 
                     = 33 - 24",GSM8k,LAMA-3.2-3B
195,guided,195,Ed had 30 more marbles than Doug. Ed lost 21 of his marbles at the playground. If Ed had 91 marbles How many more marbles did Ed have than Doug then?,9,70,False,majority,1.0,0,5,0.0,0,False,,{'70': 5},"Step 1: Ed's initial marbles - Lost marbles = 91 - 21 = 
Step 2: Initial difference between Ed and Doug = (Ed's initial marbles) - Doug's marbles",GSM8k,LAMA-3.2-3B
