,mode,idx,question,gt_answer,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
119,guided,119,Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with her How much money did she have initially?,111,111,True,majority,0.4,2,5,0.4,3,False,,"{'33': 1, '111': 2, '108': 1, '0': 1}","Step 1: Initial amount + Remaining amount = Total initial amount
Step 2: $78 (spent) + $33 (remaining) =?",SVAMP,LAMA-3.2-3B
120,guided,120,Bobby ate 17 pieces of candy. Then he ate 15 more. If he initially had 36 pieces of candy How many pieces of candy does he still have left?,4,36,False,majority,0.8,1,5,0.2,1,False,,"{'36': 4, '4': 1}","Step 1: Initial amount + Given = Total initial candies
Step 2: Subtract eaten candies from total initial candies
Step 3: Resultant - Remaining candies",SVAMP,LAMA-3.2-3B
121,guided,121,An industrial machine made 13 shirts yesterday and 3 shirts today. It can make 8 shirts a minute How many minutes did the machine work in all?,2,16,False,majority,0.8,1,5,0.2,1,False,,"{'16': 4, '2': 1}","Step 1: Total shirts produced = Shirts made yesterday + Shirts made today = 13 + 3 =
Step 2: Total time taken = Total shirts / Rate per minute = (13 + 3) / 8 =
Step 3: Simplify expression if necessary.",SVAMP,LAMA-3.2-3B
122,guided,122,They decided to hold the party in their backyard. They have 12 sets of tables and each set has 14 chairs. There are also 6 chairs extra How many chairs do they have for the guests?,174,174,True,majority,0.6,3,5,0.6,2,False,,"{'174': 3, '168': 2}","Step 1: Total chairs per table * Number of tables = Chairs from all tables
Step 2: Add extra chairs to find total available seating
Step 3: Subtract unused chairs if any",SVAMP,LAMA-3.2-3B
123,guided,123,Adam has 10 apples. Jackie has 2 apples How many more apples does Adam have than Jackie?,8,8,True,majority,1.0,5,5,1.0,0,False,,{'8': 5},"Step 1: Adam's - Jackie's = 10 - 2
Step 2: Result of subtraction =?",SVAMP,LAMA-3.2-3B
124,guided,124,Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches How many peaches does Jake have?,9,9,True,majority,0.6,3,5,0.6,2,False,,"{'23': 1, '9': 3, '7': 1}","Step 1: Steven's peaches + Given = 16 + x
Step 2: x - 7 (since Jake has 7 fewer)
Step 3: x - 7",SVAMP,LAMA-3.2-3B
125,guided,125,Dan has $ 5. He bought a candy bar for $ 2 and a chocolate for $ 3 How much money did he spend to buy chocolate than he did to buy candy bar?,1,1,True,majority,0.8,4,5,0.8,1,False,,{'1': 4},"Step 1: Cost of chocolate - Cost of candy bar = $ 3 - $ 2 =
Step 2: Simplify, if necessary.",SVAMP,LAMA-3.2-3B
126,guided,126,There are 8 different movies and 21 different books in the ' crazy silly school ' series. If you read 7 of the books and watched 4 of the movies How many more movies do you still have to watch?,4,4,True,majority,0.8,4,5,0.8,1,False,,"{'4': 4, '12': 1}","Step 1: Total movies - Watched movies = Remaining movies
Step 2: 8 - 4 =
Step 3: Result =?",SVAMP,LAMA-3.2-3B
127,guided,127,White t - shirts can be purchased in packages of 13. If mom buys 39 white t - shirts How many packages will she have?,3,3,True,majority,0.6,3,5,0.6,2,False,,"{'3': 3, '39': 1}","Step 1: Total shirts / Shirts per package = Packages bought
Step 2: Divide total shirts by shirts per package = 39 ÷ 13 =
Step 3: Resultant quotient (no remainder)",SVAMP,LAMA-3.2-3B
128,guided,128,Julia played tag with 19 kids on monday. She played tag with 18 kids on tuesday. She spent a total of 38 hours to play tag on both days How many more kids did she play with on monday than on tuesday?,1,37,False,majority,0.6,0,5,0.0,2,False,,"{'342': 1, '19': 1, '37': 3}","Step 1: Monday's kids + Tuesday's kids = Total kids
Step 2: Subtract Tuesday's kids from the total number of kids
Step 3: Resulting difference in the number of kids",SVAMP,LAMA-3.2-3B
129,guided,129,3 birds and 4 storks were sitting on the fence. 6 more storks came to join them How many birds and storks are sitting on the fence?,13,13,True,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'13': 2, '3': 2, '17': 1, '7': 1}","Step 1: Initial count (birds) + Initial count (storks) = Total initial animals
Step 2: Add new arrivals to total count
Step 3: Combine like items in the resulting expression",SVAMP,LAMA-3.2-3B
130,guided,130,He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges How many days will it take to harvest 80 sacks of oranges?,5,5,True,majority,0.4,2,5,0.4,3,False,,"{'5': 2, '16': 1, '6': 1}","Step 1: Sacks - Daily production = Total desired sacks / Daily production rate
Step 2: (Total desired sacks) / (Daily production)
Step 3: 80 / 16",SVAMP,LAMA-3.2-3B
131,guided,131,Adam has 3 more apples than jackie. Adam has 9 apples How many apples does Jackie have?,6,6,True,majority,0.8,4,5,0.8,1,False,,{'6': 4},"Step 1: Let's represent what we know with variables.
Adam = x, Jackie =?

Step 2: Since Adam has 3 more apples than Jackie, we can write an equation:
x =? + 3

Step 3: We also know that Adam has 9 apples, so substitute this value into our first equation:
9 =? + 3",SVAMP,LAMA-3.2-3B
132,guided,132,An industrial machine can make 3 shirts per minute. It made 6 shirts in all How many minutes was the machine working?,2,2,True,majority,0.8,4,5,0.8,1,False,,"{'2': 4, '6': 1}","Step 1: Time * Rate = Total output
Step 2: Rate (shirts/minute) x Total time (minutes) = Shirts produced
Step 3: Solve for Time: Time = Shirts / Rate",SVAMP,LAMA-3.2-3B
133,guided,133,Allan brought 5 balloons. If Allan and Jake brought total of 6 balloons to the park How many balloons did Jake bring to the park?,1,6,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,False,"{'6': 3, '-4': 1, '1': 2}","Step 1: Total - Brought by both = Brought by Allan + Brought by Jake
Step 2: 5 (Brought by Allan) + x (Brought by Jake) = 6
Step 3: x = 6 - 5",SVAMP,LAMA-3.2-3B
134,guided,134,After resting they decided to go for a swim. The depth of the water is 9 times Dean's height. If Ron is 15 feet tall and Dean is 6 feet shorter than Ron How deep was the water?,81,135,False,majority,0.4,1,5,0.2,3,False,,"{'135': 2, '81': 1, '117': 1, '15': 1}","Step 1: Height difference between Ron and unknown person (Dean) =? 
Step 2: Unknown person's height + 6 = 15
Step 3: 9 * (Unknown person's height + 6)",SVAMP,LAMA-3.2-3B
135,guided,135,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 39 inches. The grasshopper jumped 19 inches farther than the frog and the mouse jumped 12 inches lesser than the frog How far did the mouse jump?",8,39,False,majority,1.0,0,5,0.0,0,False,,{'39': 5},"Step 1: Frog's distance + Lesser amount = Grasshopper's distance
         => Frog's distance + 12 = 39
Step 2: Subtract 12 from both sides of equation to find Frog's distance
         => Frog's distance = 27
Step 3: Mouse's distance - Greater amount = Frog's distance
         => Mouse's distance - 12 = 27",SVAMP,LAMA-3.2-3B
136,guided,136,Tiffany was collecting cans for recycling. On monday she had 3 bags of cans. The next day she found 7 more bags of cans and 44 bags of bottles How many bags of cans did she have altogether?,10,10,True,majority,0.8,4,5,0.8,1,False,,"{'54': 1, '10': 4}","Step 1: Monday's initial amount + Found on Tuesday = Initial + New = 3 + 7 =
Step 2: Combine like items (cans) only = Bags of cans = 10",SVAMP,LAMA-3.2-3B
137,guided,137,Jerry had 2 action figures and 10 books on a shelf in his room. Later he added 4 more action figures to the shelf How many more books than action figures were on his shelf?,4,4,True,refiner_tiebreak,0.3333,2,6,0.3333,4,True,True,"{'12': 1, '14': 1, '4': 2, '10': 1, '6': 1}","Step 1: Books - Action Figures = 10 - 6 =
Step 2: Difference = 4",SVAMP,LAMA-3.2-3B
138,guided,138,Winter is almost here and most animals are migrating to warmer countries. 86 bird families flew away for the winter from near a mountain. If there were 45 bird families living near the mountain initially How many more bird families flew away for the winter than those that stayed behind?,127,86,False,majority,0.6,0,5,0.0,2,False,,"{'86': 3, '41': 1, '45': 1}","Step 1: Initial - Departed = Remaining
Step 2: Departed - Staying =?",SVAMP,LAMA-3.2-3B
139,guided,139,There are 11 baskets of peaches. Each basket has 10 red peaches and 18 green peaches How many peaches are in the baskets altogether?,308,110,False,majority,0.6,2,5,0.4,2,False,,"{'308': 2, '110': 3}","Step 1: Red peaches per basket * Total baskets = 10 * 11 =
Step 2: Green peaches per basket * Total baskets = 18 * 11 =
Step 3: Add both results together = (10 * 11) + (18 * 11)",SVAMP,LAMA-3.2-3B
140,guided,140,Adam has 9 apples. Jackie has 10 apples How many more apples does Jackie have than Adam?,1,1,True,majority,0.8,4,5,0.8,1,False,,"{'1': 4, '11': 1}","Step 1: Jackie's - Adam's = 10 - 9 =
Step 2: = 1",SVAMP,LAMA-3.2-3B
141,guided,141,The school is planning a field trip. The school has 72 classrooms. There are 3 seats on each school bus. If there are a total of 111 students in the school How many buses are needed to take the trip?,37,111,False,refiner_tiebreak,0.3333,1,6,0.1667,4,True,False,"{'24': 1, '37': 1, '111': 2, '3': 1, '72': 1}","Step 1: Total students / Students per bus = Buses needed
Step 2: Divide total number of students by capacity per bus.
Step 3: Round up if necessary (since you can't have part of a bus).",SVAMP,LAMA-3.2-3B
142,guided,142,Kelly has 80 nintendo games. She found 31 more nintendo games How many does she need to give away so that she will have 6 games left?,105,80,False,majority,0.4,0,5,0.0,3,False,,"{'111': 1, '20': 1, '80': 2, '19': 1}","Step 1: Current - Found = Initial - Additional = 80 + 31 =
Step 2: Subtract desired outcome from current total = (Initial + Additional) - Desired = 111 - 86 =
Step 3: Final subtraction = 25",SVAMP,LAMA-3.2-3B
143,guided,143,Paco had 40 cookies. He ate 2 of them. Then he bought 37 more cookies How many cookies did Paco have left?,75,38,False,majority,0.6,0,5,0.0,2,False,,"{'1': 1, '38': 3, '40': 1}","Step 1: Initial amount + Bought = Had initially
Step 2: Had initially - Ate = Remaining
Step 3: Remaining - New purchase = Final amount",SVAMP,LAMA-3.2-3B
144,guided,144,Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour How many more cups of flour than cups of sugar does she need to add now?,1,7,False,majority,1.0,0,5,0.0,0,False,,{'7': 5},"Step 1: Required flour - Used flour = 9 - 2 =
Step 2: Result = 7",SVAMP,LAMA-3.2-3B
145,guided,145,Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser How many more crayons than erasers did he have left?,66,94,False,majority,0.6,0,5,0.0,2,False,,"{'94': 3, '457': 2}","Step 1: Crayons initially - Crayons at the end = 617 - 523 =
Step 2: Result = 94",SVAMP,LAMA-3.2-3B
146,guided,146,There are 4 different books and 17 different movies in the ' crazy silly school ' series. If you read 19 of the books and watched 7 of the movies How many more movies do you still have to watch?,10,3,False,majority,0.4,1,5,0.2,3,False,,"{'3': 2, '10': 1, '1': 1, '7': 1}","Step 1: Total movies initially - Movies already watched = 17 - 7 =
Step 2: Subtract remaining movies from total possible movies = 10 -? 
(Note: This was incorrectly formatted as an equation with an unknown variable for subtraction. Corrected format follows.)",SVAMP,LAMA-3.2-3B
147,guided,147,Debby bought some water bottles when they were on sale. She drank 109 bottles a day. If the bottles lasted for 74 days How many bottles had she bought?,8066,74,False,coin_flip,0.1667,0,6,0.0,5,True,False,"{'74': 1, '8': 1, '8004': 1, '84720': 1, '8074': 1, '1.466': 1}","Step 1: Days * Bottles per day = Total bottles
Step 2: 74 * 109 =
Step 3: =?",SVAMP,LAMA-3.2-3B
148,guided,148,Katie had 62 new games and 80 old games. Her friends had 73 new games and 41 old games How many old games do they have 3,121,135,False,majority,0.6,0,5,0.0,2,False,,"{'135': 3, '14': 2}","Step 1: New games of both groups combined - Old games of both groups = (62 + 73) - (80 + 41)
Step 2: Combine like terms inside parentheses = 135 - 121
Step 3: Subtract one value from another = 14",SVAMP,LAMA-3.2-3B
149,guided,149,We ordered 9 pizzas. Each pizza has 10 slices. If there are 2 of us How many slices of pizza does each of us get if distributed equally?,45,45,True,majority,0.6,3,5,0.6,2,False,,"{'45': 3, '90': 2}","Step 1: Total slices available / Number of people = Slices per person
Step 2: 18 ÷ 2 =
Step 3: =?",SVAMP,LAMA-3.2-3B
150,guided,150,6 storks and 2 birds were sitting on the fence. 3 more birds came to join them How many more storks than birds are sitting on the fence?,1,6,False,majority,0.8,0,5,0.0,1,False,,"{'6': 4, '8': 1}","Step 1: Initial count of storks + Initial count of birds = Storks + Birds = 6 + 2 =
Step 2: Current total (storks + birds) - Previous total (only birds) = New total - Old total = (6 + 2) - 2 =
Step 3: Simplify expression with parentheses first, then perform subtraction = 8 - 2 =?",SVAMP,LAMA-3.2-3B
151,guided,151,During summer break 819058 kids from Lawrence county go to camp and the other 668278 kids stay home How many more kids spent their summer break at the camp compared to those who stayed home?,150780,151780,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'151780': 2, '150780': 2, '': 1, '819058': 1}","Step 1: Camp-goers - Stay-at-home kids = 819058 - 668278 =
Step 2: Result = 150780",SVAMP,LAMA-3.2-3B
152,guided,152,At the arcade Dave had won 7 tickets. He used some tickets to buy toys. If he still has 2 tickets left How many tickets did Dave use to buy toys?,5,7,False,majority,0.4,1,5,0.2,3,False,,"{'1': 1, '2': 1, '7': 2, '5': 1}","Step 1: Initial - Used = Remaining
Step 2: 7 - x = 2",SVAMP,LAMA-3.2-3B
153,guided,153,Jerry had some action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If there are a total of 10 action figures on his shelf now How many action figures did he have initially on the shelf?,3,10,False,majority,0.8,1,5,0.2,1,False,,"{'10': 4, '3': 1}","Step 1: Initial amount + Added amount = Total
Step 2: x + 7 = 10
Step 3: Subtract 7 from both sides of equation to solve for initial amount.",SVAMP,LAMA-3.2-3B
154,guided,154,Paul had 71 books. After selling some in a garage sale he bought 38 new ones. If he has 116 books now How many more books did he buy than he sold?,45,38,False,majority,0.4,0,5,0.0,3,False,,"{'109': 1, '0': 1, '38': 2, '71': 1}","Step 1: Initial amount of books owned initially + Amount added to get current total = 71 + 38 =
Step 2: Current total - Initial amount of books owned initially = 109 - 71 =
Step 3: Difference between two amounts = 38 -?",SVAMP,LAMA-3.2-3B
155,guided,155,Paul got a box of some crayons for his birthday. During the school year he gave 52 crayons to his friends while he lost 535 crayons. If he only had 492 crayons left How many crayons had been lost or given away?,587,52,False,majority,0.4,0,5,0.0,3,False,,"{'43': 1, '52': 2, '-220': 1, '-440': 1}","Step 1: Crayons initially + Crayons given away = Total crayons initially
Step 2: Total crayons initially - Crayons left = Crayons lost/given away
Step 3: Crayons lost/given away = 535 - 492",SVAMP,LAMA-3.2-3B
156,guided,156,Adam could fit 11 action figures on each shelf in his room. His room has 4 shelves and 40 cabinets How many total action figures could his shelves hold?,44,176,False,majority,0.6,1,5,0.2,2,False,,"{'176': 3, '1760': 1, '44': 1}","Step 1: Number of shelves * Action figures per shelf = Total capacity for one shelf
Step 2: Multiply by Total number of shelves to find overall capacity
Step 3: Overall capacity = (Shelves) x (Action figures/shelf)",SVAMP,LAMA-3.2-3B
157,guided,157,The ring toss game at the carnival made 144 dollars per day. They were at the carnival for 22 days How much money did they make?,3168,3168,True,majority,0.4,2,5,0.4,3,False,,"{'3184': 1, '3168': 2, '3164': 1}","Step 1: Daily earnings * Number of days = Total revenue
Step 2: $144 * 22 =
Step 3: $3128",SVAMP,LAMA-3.2-3B
158,guided,158,Brenda's mother made cookies for 5. She prepared 22 cookies but had to throw away 17 cookies. If each of them had the same number of cookies How many did each of them have?,1,5,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'5': 2, '1': 2, '17': 1, '4.4': 1}","Step 1: Total initial - Discarded = Remaining cookies
Step 2: Remaining / Number of people = Cookies per person
Step 3: (22 - 17) / 5 =?",SVAMP,LAMA-3.2-3B
159,guided,159,White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?,3021,3009,False,majority,0.4,0,5,0.0,3,False,,"{'3031': 1, '3009': 2, '3043': 1, '3007': 1}","Step 1: Total shirts bought = Packages * Shirts per package = 57 * 53
Step 2: Subtracting the unknown quantity (trousers) doesn't apply here since we're only concerned with shirts. 
Step 3: Since there's no comparison to subtract from, this step isn't necessary.",SVAMP,LAMA-3.2-3B
160,guided,160,He then went to see the oranges being harvested. He found out that they harvest 5 sacks of ripe oranges and 74 sacks of unripe oranges per day How many more sacks of unripe oranges than ripe oranges are harvested per day?,69,69,True,majority,1.0,5,5,1.0,0,False,,{'69': 5},"Step 1: Unripe - Ripe = 74 - 5 =
Step 2: Subtract 5 from 74.",SVAMP,LAMA-3.2-3B
161,guided,161,"Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday How many more kids did she play with on monday than on wednesday?",6,14,False,majority,0.4,1,5,0.2,3,False,,"{'14': 2, '90': 1, '22': 1, '6': 1}","Step 1: Monday - Wednesday = 
Step 2: 14 - 8 =?",SVAMP,LAMA-3.2-3B
162,guided,162,Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate?,34,34,True,majority,0.8,4,5,0.8,1,False,,"{'34': 4, '2': 1}","Step 1: Bought - Ate = 36 - 2 =
Step 2: 36 - 2",SVAMP,LAMA-3.2-3B
163,guided,163,White t - shirts can be purchased in packages. If mom buys 28 packages which contain 56 white t - shirts in total How many white t - shirts does each package have?,2,2,True,majority,0.6,3,5,0.6,2,False,,"{'56': 2, '2': 3}","Step 1: Total shirts / Number of packages = Shirts per package
Step 2: 56 ÷ 28 =
Step 3: 2",SVAMP,LAMA-3.2-3B
164,guided,164,The school has 304 grades and each grade has 75 students How many students were there in total?,22800,22800,True,majority,0.6,3,5,0.6,2,False,,"{'22800': 3, '23000': 2}","Step 1: Grades * Students per grade = Total students
Step 2: 304 * 75 =
Step 3: =?",SVAMP,LAMA-3.2-3B
165,guided,165,He then went to see the oranges being harvested. He found out that they harvest 25 sacks of unripe oranges and 5 sacks of ripe oranges per day How many sacks of ripe oranges will they have after 73 days of harvest?,365,2160,False,majority,0.4,0,5,0.0,3,False,,"{'7705': 1, '2160': 2, '30': 1, '4005': 1}","Step 1: Daily production = Ripe + Unripe = 5 + 25 =
Step 2: Total production for 73 days = (Ripe + Unripe) * 73 = (5 + 25) * 73
Step 3: Total ripe oranges collected so far = Total production for 72 days = (5 + 25) * 72",SVAMP,LAMA-3.2-3B
166,guided,166,The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys How much more does a t-shirt cost than a jersey?,158,1.2238,False,coin_flip,0.1667,1,6,0.1667,5,True,False,"{'1.2238': 1, '1.238': 1, '-0.5647': 1, '158': 1, '157': 1, '29418': 1}","Step 1: Revenue from t-shirts = Price per shirt * Number of shirts sold = $192 * 157
Step 2: Revenue from jerseys = Price per jersey * Number of jerseys sold = $34 * 19
Step 3: Difference in revenue between shirts and jerseys = (Revenue from shirts) - (Revenue from jerseys)",SVAMP,LAMA-3.2-3B
167,guided,167,Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill How many peaches does Jill have?,5,14,False,refiner_tiebreak,0.3333,0,6,0.0,4,True,False,"{'12': 1, '6': 1, '84': 1, '14': 2, '8': 1}","Step 1: Jake's peaches - Steven's peaches =? (Subtracting to find difference between their peach amounts)
Step 2: Difference - Jill's peaches =? (Using result from previous step)",SVAMP,LAMA-3.2-3B
168,guided,168,A waiter had 12 customers. While 15 customers left he got 14 new customers How many customers does he still have?,11,12,False,majority,0.6,0,5,0.0,2,False,,"{'15': 1, '12': 3, '-3': 1}","Step 1: Initial - Departed = Remaining
Step 2: Remaining + New = Current",SVAMP,LAMA-3.2-3B
169,guided,169,Allan brought 2 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park How many more balloons did Allan have than Jake in the park?,1,5,False,majority,0.6,2,5,0.4,2,False,,"{'5': 3, '1': 2}","Step 1: Allan's initial + Bought = Initial + Additional = 2 + 3 =
Step 2: Jake's initial = 4
Step 3: Difference = (Initial + Additional) - Jake's initial = (5) - 4 =?",SVAMP,LAMA-3.2-3B
170,guided,170,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 235 of the pickers that they fill 100 drums of raspberries per day and 221 drums of grapes per day How many drums of grapes would be filled in 77 days?",17017,17047,False,majority,0.4,0,5,0.0,3,False,,"{'15490': 1, '17047': 2, '16807': 1, '1300009': 1}","Step 1: Grapes per day * Days = Drums of grapes
Step 2: 221 * 77 =
Step 3: Result =?",SVAMP,LAMA-3.2-3B
171,guided,171,Ed had 6 more marbles than Doug. Doug lost 7 of his marbles at the playground. If Ed had 22 marbles How many marbles does Doug have now?,9,9,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'16': 2, '9': 3, '22': 1}","Step 1: Initial difference between their marble count = Ed's initial marbles - Doug's initial marbles = 22 - x
Step 2: Since Ed has 6 more marbles initially, we know that x = 16 (because 22 - 6 = 16).
Step 3: Now subtracting what was lost from Doug's original amount will give us his current marble count. Current marbles for Doug = Original marbles - Marbles lost = 16 - 7",SVAMP,LAMA-3.2-3B
172,guided,172,At the arcade Dave had won 18 tickets. If he used 5 to buy some toys and 11 more to buy some clothes How many tickets did Dave have left?,2,13,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'13': 2, '24': 1, '14': 2, '29': 1}","Step 1: Tickets initially + Tickets bought for clothes = Total tickets before buying toys
Step 2: Subtract tickets spent on toys from total tickets before buying clothes
Step 3: Resulting amount - Tickets bought for clothes = Remaining tickets",SVAMP,LAMA-3.2-3B
173,guided,173,Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park?,32,53,False,refiner_tiebreak,0.5,2,6,0.3333,3,True,False,"{'32': 2, '53': 3, '21': 1}","Step 1: Initial amount + Found = Current amount
Step 2: 21 + x = 53
Step 3: Subtract initial to isolate variable
     x = 32",SVAMP,LAMA-3.2-3B
174,guided,174,Paul got a box of 65 crayons for his birthday. During the school year he gave 213 crayons to his friends while he lost 16 crayons How many crayons had been lost or given away?,229,229,True,majority,0.8,4,5,0.8,1,False,,"{'229': 4, '-148': 1}","Step 1: Crayons given away + Crayons lost = Total crayons gone
Step 2: 213 (crayons given) + 16 (crayons lost) =?",SVAMP,LAMA-3.2-3B
175,guided,175,At the arcade Dave had won 14 tickets and lost 2 tickets. If he used 10 to buy some toys How many tickets did Dave have left?,2,12,False,majority,0.6,0,5,0.0,2,False,,"{'14': 1, '12': 3, '4': 1}","Step 1: Initial amount + Won - Lost = 14 + (-2) =
Step 2: Simplified expression = 12
Step 3: Subtracting more amounts (if necessary), but in this case it's just simplification so no further subtraction needed.",SVAMP,LAMA-3.2-3B
176,guided,176,"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples How many more bottles than apple did they have?",26,26,True,majority,0.6,3,5,0.6,2,False,,"{'26': 3, '104': 2}","Step 1: Bottles of regular soda + Bottles of diet soda = Total bottles
Step 2: Total bottles - Apples =?",SVAMP,LAMA-3.2-3B
177,guided,177,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?,61,46,False,majority,1.0,0,5,0.0,0,False,,{'46': 5},"Step 1: Mashed potatoes - Bacon = 76 - 33
Step 2: Subtract 
Step 3: Result =?",SVAMP,LAMA-3.2-3B
178,guided,178,Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu How many students suggested bacon?,125,125,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'125': 3, '310': 2, '175': 1}","Step 1: Total - Suggested mashed potatoes = Suggested bacon
Step 2: 310 - 185 =?",SVAMP,LAMA-3.2-3B
179,guided,179,Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every week How much money does he earn during harvest season?,93899,403,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'403': 2, '233': 2, '4969.05': 1, '93209': 1}","Step 1: Weekly earnings x Number of weeks = Total earnings
Step 2: $403 * 233 =
Step 3: Multiply the two amounts together.",SVAMP,LAMA-3.2-3B
180,guided,180,"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyard How many sets of tables do they have?",3,3,True,majority,1.0,5,5,1.0,0,False,,{'3': 5},"Step 1: Total chairs / Chairs per set = Sets
Step 2: 9 ÷ 3 =
Step 3: 9 ÷ 3 = 3",SVAMP,LAMA-3.2-3B
181,guided,181,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days?",57,705,False,majority,0.4,0,5,0.0,3,False,,"{'-457': 1, '705': 2, '749': 1, '896': 1}","Step 1: Today's visitors + Previous day's visitors = Current total visitors
Step 2: Subtract previous two totals from current total
Step 3: Resultant difference between today's and yesterday's visitor count",SVAMP,LAMA-3.2-3B
182,guided,182,There are 11 different books and 17 different movies in the ' crazy silly school ' series. If you read 7 of the books and watched 21 of the movies How many more movies than books have you read?,14,6,False,majority,0.4,1,5,0.2,3,False,,"{'11': 1, '14': 1, '6': 2, '17': 1}","Step 1: Number of movies - Number of books = 21 - 7 =
Step 2: Subtract to find difference = 14",SVAMP,LAMA-3.2-3B
183,guided,183,For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails How many nails does John need for the house wall?,20,230,False,majority,0.6,0,5,0.0,2,False,,"{'180': 2, '230': 3}","Step 1: Large planks * Nails per plank = Total nails for large planks
         12 * 15 =?

Step 2: Small planks * Nails per plank = Total nails for small planks
         10 * 5 =?

Step 3: Add both results from above two steps together
          (12 * 15) + (10 * 5)",SVAMP,LAMA-3.2-3B
184,guided,184,Matthew gave equal numbers of crackers and cakes to his 28 friends. If he had 13 crackers and 15 cakes initially How many crackers and cakes did each person eat?,1,14,False,majority,0.4,0,5,0.0,3,False,,"{'14': 2, '0.9991': 1, '1.0011': 1, '8': 1}","Step 1: Total items given / Number of people = Cracker per person + Cake per person
Step 2: (Crackers + Cakes) / 2 =?",SVAMP,LAMA-3.2-3B
185,guided,185,Winter is almost here and most animals are migrating to warmer countries. 27 bird families flew away for the winter from near a mountain. If there were 41 bird families living near the mountain initially How many bird families were left near the mountain?,14,41,False,coin_flip,0.3333,2,6,0.3333,4,True,True,"{'41': 2, '14': 2, '-13': 2}","Step 1: Initial amount - Amount that migrated = Remaining amount
Step 2: 41 - 27 =
Step 3: =?",SVAMP,LAMA-3.2-3B
186,guided,186,Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs How many more eggs does Rebecca have than marbles?,7,7,True,majority,1.0,5,5,1.0,0,False,,{'7': 5},"Step 1: Eggs - Marbles = 12 - 5 =
Step 2: Answer = 7",SVAMP,LAMA-3.2-3B
187,guided,187,A mailman has to give 32 pieces of junk mail to each of the 55 blocks. If he gives 8 mails to each house in a block How many houses are there in a block?,4,8,False,majority,0.4,0,5,0.0,3,False,,"{'8': 2, '5.625': 1, '44': 1, '55': 1}","Step 1: Blocks / Mails per block = Total houses
Step 2: 55 ÷ 8 =
Step 3: 55 ÷ 8 = 6.875",SVAMP,LAMA-3.2-3B
188,guided,188,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 92 visitors came to the Buckingham palace that day. If there were 419 visitors the previous day and 103 visitors the day before that How many visited the Buckingham palace before that day?",522,408,False,majority,0.8,0,5,0.0,1,False,,"{'408': 4, '511': 1}","Step 1: Previous day's visitors + Current day's visitors = Total visitors so far
Step 2: Subtract current day's visitors from total visitors so far
Step 3: Resultant value - Day before yesterday's visitors",SVAMP,LAMA-3.2-3B
